iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,1406,42.59328079223633,1.4335999488830566,"[74, 265, 255, 29, 2, 366, 69, 0, 12, 93, 73, 26, 78, 33, 437, 276, 46, 15, 224, 1395, 63, 42, 27, 59, 365, 85, 24, 31, 4, 310, 79, 243]"
1,5100,1359,38.50035095214844,1.287168025970459,"[103, 248, 217, 41, 2, 396, 46, 0, 6, 69, 66, 31, 71, 41, 392, 269, 52, 7, 275, 1441, 59, 47, 26, 50, 316, 103, 24, 42, 9, 311, 84, 256]"
