iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,17.23289680480957,0.07782399654388428,"[0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 1, 0, 0, 0]"
1,85,0,9.999360084533691,0.05939200147986412,"[0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0]"
