iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,5990,71.53459167480469,5.87059211730957,"[24, 6, 14, 18, 0, 87, 3, 0, 43, 44, 21, 120, 112, 91, 301, 11, 3, 18, 8, 49, 42, 205, 60, 18, 0, 38, 117, 29, 8, 76, 18, 31, 228, 145, 156, 23, 22, 31, 2, 16, 21, 11, 37, 160, 1, 247, 211, 3, 6, 13, 8, 0, 62, 91, 61, 54, 17, 1568, 64, 84, 16, 77, 1, 49]"
1,5100,5963,69.53472137451172,5.230591773986816,"[17, 0, 8, 25, 0, 96, 1, 0, 45, 50, 23, 123, 127, 84, 307, 5, 1, 24, 7, 50, 33, 213, 49, 17, 0, 29, 117, 35, 14, 67, 19, 40, 228, 135, 144, 12, 33, 30, 1, 11, 27, 13, 49, 162, 1, 280, 224, 2, 0, 19, 11, 0, 82, 85, 75, 55, 24, 1440, 60, 136, 9, 69, 2, 55]"
