iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,5390,69.90541076660156,5.014527797698975,"[25, 29, 9, 0, 15, 58, 12, 79, 44, 28, 10, 10, 46, 209, 2, 26, 44, 65, 51, 10, 42, 17, 37, 130, 26, 627, 109, 36, 220, 94, 1, 8, 4, 11, 104, 47, 74, 40, 38, 57, 92, 755, 48, 32, 57, 36, 81, 13, 69, 193, 61, 18, 185, 96, 87, 80, 218, 191, 91, 8, 32, 18, 50, 95]"
1,5100,5473,67.19487762451172,4.495359897613525,"[21, 39, 8, 0, 19, 56, 17, 89, 43, 39, 7, 8, 38, 205, 2, 19, 56, 64, 46, 13, 43, 16, 37, 121, 33, 639, 102, 34, 221, 89, 2, 6, 7, 15, 99, 48, 89, 41, 36, 52, 104, 754, 57, 27, 46, 34, 80, 23, 80, 160, 58, 18, 173, 91, 75, 91, 184, 202, 97, 13, 24, 23, 46, 121]"
