iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,18.593791961669922,0.07577600330114365,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 77, 3, 0, 0]"
1,85,0,12.175359725952148,0.058368001133203506,"[2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 75, 4, 0, 0]"
