iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,5906,41.778175354003906,5.149695873260498,"[272, 20, 242, 43, 422, 40, 101, 306, 71, 209, 4, 228, 39, 387, 31, 283, 22, 183, 57, 186, 191, 12, 23, 38, 23, 43, 60, 74, 67, 694, 338, 391]"
1,5100,5943,38.133758544921875,4.996096134185791,"[269, 51, 244, 37, 407, 31, 121, 345, 64, 208, 2, 206, 36, 388, 25, 282, 26, 199, 57, 177, 195, 10, 32, 38, 26, 31, 61, 68, 66, 685, 327, 386]"
