num_experts,tot_num_tokens,time
1,2,0.2662400007247925
1,2,0.24063999950885773
1,2,0.23552000522613525
1,2,0.24166400730609894
1,2,0.2314240038394928
1,2,0.23244799673557281
1,2,0.22835199534893036
1,2,0.2314240038394928
1,2,0.22937600314617157
1,2,0.22835199534893036
1,2,0.22835199534893036
1,2,0.22835199534893036
1,2,0.22835199534893036
1,2,0.24473600089550018
1,2,0.24268800020217896
1,2,0.2396160066127777
1,2,0.2396160066127777
1,2,0.2396160066127777
1,2,0.23756800591945648
1,2,0.2385919988155365
1,2,0.23756800591945648
1,2,0.24883200228214264
1,2,0.24166400730609894
1,2,0.23756800591945648
1,2,0.23654399812221527
1,2,0.23756800591945648
1,2,0.23654399812221527
1,2,0.23654399812221527
1,2,0.23654399812221527
1,2,0.2385919988155365
1,2,0.2396160066127777
1,2,0.2303999960422516
1,2,0.2314240038394928
1,2,0.22835199534893036
1,2,0.22937600314617157
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.2314240038394928
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22630399465560913
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.23654399812221527
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22937600314617157
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22937600314617157
1,2,0.22732800245285034
1,2,0.22937600314617157
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.23654399812221527
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22630399465560913
1,2,0.22630399465560913
1,2,0.22937600314617157
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22835199534893036
1,2,0.22732800245285034
1,2,0.2252800017595291
1,2,0.22732800245285034
1,2,0.2252800017595291
1,2,0.22732800245285034
1,2,0.22732800245285034
1,2,0.22630399465560913
1,2,0.22732800245285034
1,2,0.22835199534893036
1,3,0.2611199915409088
1,3,0.24780799448490143
1,3,0.24268800020217896
1,3,0.23654399812221527
1,3,0.2385919988155365
1,3,0.23654399812221527
1,3,0.24371199309825897
1,3,0.23552000522613525
1,3,0.23552000522613525
1,3,0.23347200453281403
1,3,0.23552000522613525
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.23552000522613525
1,3,0.23347200453281403
1,3,0.24268800020217896
1,3,0.23756800591945648
1,3,0.23552000522613525
1,3,0.23347200453281403
1,3,0.23347200453281403
1,3,0.23449599742889404
1,3,0.23244799673557281
1,3,0.23449599742889404
1,3,0.23244799673557281
1,3,0.2396160066127777
1,3,0.23449599742889404
1,3,0.23347200453281403
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.23347200453281403
1,3,0.23347200453281403
1,3,0.23347200453281403
1,3,0.23449599742889404
1,3,0.2314240038394928
1,3,0.23449599742889404
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.23449599742889404
1,3,0.23552000522613525
1,3,0.23347200453281403
1,3,0.2314240038394928
1,3,0.2467840015888214
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.23244799673557281
1,3,0.23347200453281403
1,3,0.2314240038394928
1,3,0.23347200453281403
1,3,0.23244799673557281
1,3,0.23244799673557281
1,3,0.24268800020217896
1,3,0.23244799673557281
1,3,0.23244799673557281
1,3,0.23244799673557281
1,3,0.2314240038394928
1,3,0.2314240038394928
1,3,0.23347200453281403
1,3,0.23347200453281403
1,3,0.23244799673557281
1,3,0.2385919988155365
1,3,0.23244799673557281
1,3,0.2314240038394928
1,3,0.23347200453281403
1,3,0.23347200453281403
1,4,0.23654399812221527
1,4,0.23449599742889404
1,4,0.23756800591945648
1,4,0.23449599742889404
1,4,0.24063999950885773
1,4,0.23347200453281403
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.2314240038394928
1,4,0.23347200453281403
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.23654399812221527
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.24166400730609894
1,4,0.2314240038394928
1,4,0.23449599742889404
1,4,0.23244799673557281
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.2314240038394928
1,4,0.2539519965648651
1,4,0.23347200453281403
1,4,0.23244799673557281
1,4,0.23449599742889404
1,4,0.23244799673557281
1,4,0.23347200453281403
1,4,0.23449599742889404
1,4,0.23347200453281403
1,4,0.23244799673557281
1,4,0.24268800020217896
1,4,0.23347200453281403
1,4,0.23347200453281403
1,4,0.23347200453281403
1,4,0.23244799673557281
1,4,0.2314240038394928
1,4,0.23449599742889404
1,4,0.23244799673557281
1,4,0.23449599742889404
1,4,0.23347200453281403
1,5,0.2385919988155365
1,5,0.23552000522613525
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.2396160066127777
1,5,0.2314240038394928
1,5,0.23347200453281403
1,5,0.23244799673557281
1,5,0.2314240038394928
1,5,0.23244799673557281
1,5,0.2314240038394928
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.23244799673557281
1,5,0.23654399812221527
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.23654399812221527
1,5,0.23347200453281403
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.2314240038394928
1,5,0.2314240038394928
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.23244799673557281
1,5,0.23244799673557281
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.23347200453281403
1,5,0.24166400730609894
1,6,0.23756800591945648
1,6,0.23756800591945648
1,6,0.23552000522613525
1,6,0.23347200453281403
1,6,0.23244799673557281
1,6,0.23244799673557281
1,6,0.2314240038394928
1,6,0.23244799673557281
1,6,0.2314240038394928
1,6,0.2314240038394928
1,6,0.23347200453281403
1,6,0.23244799673557281
1,6,0.23347200453281403
1,6,0.2303999960422516
1,6,0.23347200453281403
1,6,0.23244799673557281
1,6,0.23347200453281403
1,6,0.23552000522613525
1,6,0.23347200453281403
1,6,0.23347200453281403
1,6,0.23347200453281403
1,6,0.24063999950885773
1,6,0.23244799673557281
1,6,0.23347200453281403
1,6,0.23244799673557281
1,6,0.23347200453281403
1,6,0.23244799673557281
1,6,0.2314240038394928
1,6,0.23244799673557281
1,6,0.23347200453281403
1,6,0.24063999950885773
1,6,0.23244799673557281
1,6,0.2314240038394928
1,6,0.2314240038394928
1,6,0.23244799673557281
1,6,0.23244799673557281
1,7,0.23654399812221527
1,7,0.23449599742889404
1,7,0.23347200453281403
1,7,0.24063999950885773
1,7,0.23347200453281403
1,7,0.2303999960422516
1,7,0.2303999960422516
1,7,0.23347200453281403
1,7,0.2314240038394928
1,7,0.2303999960422516
1,7,0.23449599742889404
1,7,0.2314240038394928
1,7,0.2396160066127777
1,7,0.23244799673557281
1,7,0.23244799673557281
1,7,0.23244799673557281
1,7,0.23449599742889404
1,7,0.2314240038394928
1,7,0.2314240038394928
1,7,0.23343999683856964
1,7,0.23244799673557281
1,7,0.2303999960422516
1,7,0.23449599742889404
1,7,0.23244799673557281
1,7,0.2314240038394928
1,7,0.23244799673557281
1,7,0.2314240038394928
1,7,0.2314240038394928
1,7,0.23244799673557281
1,7,0.2314240038394928
1,8,0.23244799673557281
1,8,0.24166400730609894
1,8,0.23347200453281403
1,8,0.2314240038394928
1,8,0.23449599742889404
1,8,0.2314240038394928
1,8,0.2303999960422516
1,8,0.23244799673557281
1,8,0.2303999960422516
1,8,0.2314240038394928
1,8,0.2396160066127777
1,8,0.2314240038394928
1,8,0.2303999960422516
1,8,0.2314240038394928
1,8,0.23244799673557281
1,8,0.2314240038394928
1,8,0.2303999960422516
1,8,0.2314240038394928
1,8,0.2303999960422516
1,8,0.2314240038394928
1,8,0.23347200453281403
1,8,0.2314240038394928
1,8,0.2314240038394928
1,8,0.23244799673557281
1,8,0.2314240038394928
1,8,0.23244799673557281
1,8,0.2314240038394928
1,9,0.23449599742889404
1,9,0.24268800020217896
1,9,0.23347200453281403
1,9,0.2303999960422516
1,9,0.23244799673557281
1,9,0.23244799673557281
1,9,0.2303999960422516
1,9,0.2314240038394928
1,9,0.23347200453281403
1,9,0.22937600314617157
1,9,0.23244799673557281
1,9,0.2396160066127777
1,9,0.22937600314617157
1,9,0.23244799673557281
1,9,0.2314240038394928
1,9,0.2314240038394928
