iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,72.35276794433594,0.11980800330638885,0.20601600408554077,5.969183921813965,50.58972930908203,6.890848159790039,16384,4013,"[76, 8, 55, 0, 0, 58, 256, 0, 314, 10, 27, 116, 48, 3, 267, 14, 0, 1, 178, 2, 51, 856, 99, 25, 367, 9, 46, 230, 0, 0, 424, 592, 67, 1649, 1, 150, 7, 58, 2325, 9, 44, 1, 0, 1, 499, 246, 12, 0, 4994, 922, 3, 826, 3, 83, 42, 139, 47, 0, 61, 63]"
1,72.67839813232422,1.8380800485610962,0.2730560004711151,5.578656196594238,49.202335357666016,7.053120136260986,16384,4287,"[116, 0, 15, 3, 3, 88, 318, 0, 88, 2, 15, 170, 0, 1, 464, 22, 0, 1, 169, 14, 153, 1467, 9, 8, 21, 14, 65, 135, 2, 0, 266, 565, 126, 2912, 19, 159, 26, 37, 1483, 5, 3, 0, 0, 0, 324, 262, 6, 1, 5053, 707, 2, 485, 1, 192, 83, 188, 1, 0, 87, 28]"
2,69.51219177246094,1.052672028541565,0.13967999815940857,6.27564811706543,47.29616165161133,6.971263885498047,16384,4238,"[84, 1, 48, 0, 8, 37, 208, 0, 114, 4, 25, 23, 0, 0, 226, 163, 0, 4, 120, 13, 95, 1367, 45, 0, 35, 7, 13, 795, 0, 0, 244, 517, 1, 3062, 11, 11, 38, 92, 633, 0, 4, 0, 0, 0, 277, 508, 31, 0, 5804, 531, 2, 531, 0, 300, 52, 144, 0, 0, 116, 40]"
3,77.91923522949219,6.063104152679443,0.14179199934005737,4.717599868774414,51.354591369628906,6.917151927947998,16384,4222,"[84, 14, 131, 0, 0, 20, 106, 1, 184, 2, 29, 251, 1, 16, 904, 36, 0, 4, 99, 109, 197, 1697, 258, 0, 6, 31, 21, 678, 1, 0, 388, 447, 111, 2368, 1, 158, 19, 15, 1609, 9, 1, 0, 0, 25, 209, 345, 3, 17, 3581, 859, 4, 795, 53, 324, 49, 58, 48, 0, 7, 1]"
4,75.2353286743164,0.2590720057487488,0.3383040130138397,5.005119800567627,52.46739196777344,7.8621439933776855,16384,4930,"[85, 0, 21, 0, 7, 16, 480, 0, 180, 71, 14, 53, 0, 0, 325, 5, 0, 10, 147, 37, 53, 2988, 60, 25, 4, 21, 28, 215, 0, 0, 354, 477, 9, 3164, 179, 91, 14, 13, 890, 1, 0, 0, 0, 6, 248, 253, 19, 6, 4229, 803, 14, 344, 40, 94, 17, 49, 48, 0, 2, 175]"
5,73.91846466064453,0.8017920255661011,0.14739200472831726,5.398015975952148,52.157569885253906,6.109248161315918,16384,3608,"[2, 0, 33, 0, 2, 41, 61, 0, 233, 25, 9, 99, 0, 0, 399, 65, 0, 21, 256, 4, 63, 2315, 17, 18, 2, 13, 13, 666, 3, 0, 230, 326, 28, 3242, 2, 315, 9, 55, 1026, 9, 2, 2, 0, 1, 52, 141, 37, 9, 4587, 760, 2, 218, 4, 613, 58, 125, 69, 0, 10, 92]"
6,69.85318756103516,2.9777920246124268,0.15356799960136414,4.952479839324951,45.357025146484375,7.291999816894531,16384,4696,"[95, 0, 165, 0, 0, 124, 513, 0, 330, 103, 14, 99, 0, 0, 285, 610, 0, 10, 130, 40, 45, 1326, 176, 133, 30, 12, 33, 249, 0, 0, 264, 1511, 63, 2214, 2, 151, 29, 50, 1263, 0, 1, 9, 0, 2, 313, 294, 46, 27, 3394, 937, 2, 405, 156, 87, 60, 284, 241, 0, 42, 15]"
7,66.3367691040039,0.6266880035400391,0.14627200365066528,4.983295917510986,44.85023880004883,7.716544151306152,16384,4760,"[168, 16, 74, 0, 4, 39, 261, 0, 128, 5, 30, 70, 5, 0, 664, 20, 0, 17, 128, 20, 92, 1495, 99, 8, 230, 35, 80, 177, 0, 0, 707, 448, 24, 1861, 6, 159, 16, 36, 1665, 11, 1, 0, 0, 0, 169, 344, 12, 6, 4477, 611, 16, 1004, 10, 539, 133, 163, 18, 2, 30, 51]"
8,77.71135711669922,1.9077119827270508,0.15119999647140503,6.395071983337402,53.26688003540039,7.455520153045654,16384,4531,"[66, 5, 38, 2, 13, 75, 147, 0, 355, 23, 12, 34, 5, 5, 316, 12, 0, 2, 156, 65, 116, 1076, 102, 0, 75, 16, 62, 144, 0, 0, 408, 523, 144, 2793, 1, 121, 24, 15, 2960, 0, 8, 0, 0, 1, 161, 385, 2, 2, 4378, 631, 2, 511, 5, 35, 61, 203, 43, 0, 30, 15]"
9,70.69184112548828,0.15462400019168854,0.3412480056285858,5.561567783355713,47.51408004760742,7.79311990737915,16384,4854,"[78, 1, 83, 0, 3, 5, 227, 0, 84, 5, 25, 73, 0, 0, 151, 88, 0, 2, 25, 194, 26, 2336, 116, 3, 9, 2, 27, 285, 0, 0, 651, 916, 5, 2360, 2, 247, 20, 40, 1620, 0, 13, 0, 0, 0, 242, 293, 53, 0, 4479, 704, 6, 458, 6, 150, 18, 96, 112, 0, 30, 15]"
10,74.5881576538086,2.9921278953552246,0.13468800485134125,6.436639785766602,49.93094253540039,7.314943790435791,16384,4712,"[62, 4, 38, 0, 12, 55, 198, 0, 220, 23, 19, 196, 6, 22, 445, 112, 0, 1, 175, 68, 218, 949, 27, 0, 19, 35, 67, 563, 1, 0, 240, 968, 0, 3624, 18, 163, 30, 44, 2386, 1, 9, 32, 0, 0, 244, 391, 35, 0, 2756, 756, 2, 463, 3, 215, 46, 117, 145, 0, 98, 63]"
11,71.77728271484375,2.68287992477417,0.13600000739097595,6.723616123199463,46.41145706176758,7.832479953765869,16384,4736,"[100, 25, 115, 0, 21, 102, 247, 0, 205, 3, 26, 145, 0, 28, 280, 73, 0, 24, 244, 60, 99, 979, 47, 5, 3, 43, 53, 544, 0, 0, 205, 358, 36, 3126, 95, 134, 25, 18, 2158, 8, 2, 1, 0, 0, 314, 356, 65, 0, 3809, 779, 5, 586, 8, 364, 107, 181, 82, 0, 19, 72]"
