iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,109.00991821289062,3.4836480617523193,0.14019200205802917,9.771583557128906,82.79337310791016,5.479519844055176,16384,3620,"[0, 14, 0, 0, 582, 0, 0, 0, 0, 0, 8, 0, 0, 0, 248, 0, 0, 0, 0, 680, 126, 43, 3301, 0, 0, 0, 2, 3, 0, 1, 24, 0, 111, 0, 1, 0, 1, 0, 6, 0, 2, 138, 1112, 0, 0, 35, 1, 0, 0, 3, 0, 0, 6766, 6, 443, 2723, 0, 0, 4, 0]"
1,105.27232360839844,2.899967908859253,0.3240959942340851,9.302911758422852,79.65475463867188,4.157311916351318,16384,2290,"[0, 14, 1, 0, 1001, 0, 0, 0, 1, 0, 0, 0, 0, 0, 718, 0, 0, 0, 0, 122, 92, 869, 2006, 0, 0, 0, 2, 27, 0, 1, 57, 0, 4, 0, 1, 2, 0, 1, 0, 0, 5, 197, 1879, 0, 0, 17, 0, 0, 0, 2, 0, 0, 6288, 0, 1110, 1961, 0, 2, 4, 0]"
2,107.1994857788086,1.4090240001678467,0.2730560004711151,7.916351795196533,84.62608337402344,4.1117119789123535,16384,2453,"[0, 12, 1, 0, 298, 0, 0, 0, 0, 0, 0, 3, 0, 0, 710, 0, 0, 0, 0, 357, 95, 90, 2747, 0, 0, 0, 1, 0, 0, 2, 0, 0, 6, 0, 8, 0, 5, 17, 0, 0, 3, 1331, 2852, 0, 0, 97, 1, 0, 0, 1, 0, 0, 4552, 1, 1163, 2010, 0, 0, 21, 0]"
3,109.80352020263672,3.4191360473632812,0.3160640001296997,10.061216354370117,81.9788818359375,6.315552234649658,16384,4040,"[0, 13, 0, 0, 125, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 157, 63, 58, 2550, 0, 0, 0, 4, 0, 0, 0, 46, 0, 3, 0, 3, 41, 5, 32, 0, 0, 4, 1682, 1301, 0, 0, 51, 0, 0, 1, 0, 1, 0, 5835, 0, 369, 4010, 0, 13, 11, 0]"
4,101.0851821899414,1.341439962387085,0.1703680008649826,7.243904113769531,78.46002960205078,6.428959846496582,16384,4074,"[0, 13, 0, 0, 1232, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1127, 0, 0, 0, 0, 307, 87, 232, 2921, 0, 0, 0, 1, 5, 0, 0, 23, 0, 26, 0, 3, 18, 12, 42, 0, 0, 1, 392, 2302, 8, 0, 148, 0, 0, 0, 2, 0, 0, 3642, 0, 303, 3524, 0, 3, 6, 0]"
5,101.69036865234375,3.175424098968506,0.15212799608707428,8.238752365112305,75.63600158691406,7.1162238121032715,16384,4993,"[0, 23, 0, 0, 1325, 0, 0, 0, 0, 0, 1, 0, 0, 0, 649, 0, 0, 0, 0, 40, 746, 209, 1878, 0, 0, 0, 0, 3, 21, 0, 19, 0, 0, 0, 0, 0, 1, 67, 41, 0, 0, 752, 2146, 2, 0, 48, 0, 0, 1, 6, 0, 0, 3536, 0, 615, 4245, 0, 3, 7, 0]"
6,108.29618835449219,3.7150719165802,0.14284799993038177,8.550399780273438,83.80290985107422,4.745632171630859,16384,3073,"[0, 13, 0, 1, 1220, 0, 0, 0, 0, 0, 0, 1, 0, 0, 730, 0, 0, 0, 0, 745, 541, 384, 2525, 0, 0, 0, 3, 26, 0, 0, 0, 0, 25, 0, 3, 0, 1, 150, 69, 0, 0, 151, 1069, 19, 0, 39, 0, 0, 0, 3, 0, 0, 4851, 0, 785, 2932, 0, 97, 1, 0]"
7,110.2919692993164,2.964479923248291,0.2590720057487488,10.3505277633667,84.78409576416016,4.109248161315918,16384,2163,"[0, 7, 1, 4, 1054, 0, 0, 2, 0, 0, 1, 5, 0, 0, 154, 0, 0, 0, 0, 500, 847, 55, 2362, 11, 0, 0, 0, 6, 4, 0, 6, 0, 7, 0, 1, 0, 4, 10, 0, 0, 7, 484, 431, 5, 0, 39, 0, 0, 0, 0, 2, 0, 6589, 0, 796, 2988, 0, 1, 1, 0]"
8,98.06950378417969,2.540544033050537,0.21833600103855133,7.959680080413818,70.49702453613281,8.597023963928223,16384,4551,"[0, 8, 0, 0, 321, 0, 0, 0, 0, 0, 0, 2, 0, 24, 295, 0, 0, 0, 0, 347, 99, 58, 3665, 0, 0, 0, 3, 33, 0, 0, 51, 0, 23, 0, 2, 2, 3, 149, 1, 0, 9, 2682, 412, 46, 0, 84, 0, 0, 0, 3, 1, 0, 5184, 0, 482, 2324, 0, 66, 5, 0]"
9,110.2929916381836,2.6613759994506836,0.13609600067138672,12.04092788696289,83.54441833496094,4.447775840759277,16384,2810,"[0, 17, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 212, 134, 94, 1156, 0, 0, 0, 2, 3, 14, 0, 0, 0, 5, 0, 3, 13, 1, 311, 6, 0, 64, 275, 1412, 1, 0, 40, 0, 0, 0, 4, 1, 0, 7261, 0, 840, 3997, 0, 23, 25, 0]"
10,105.64198303222656,7.394303798675537,0.14419199526309967,10.735391616821289,69.63180541992188,10.233471870422363,16384,7626,"[0, 26, 2, 0, 1142, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1306, 0, 0, 0, 0, 296, 54, 48, 975, 0, 0, 0, 2, 2, 0, 0, 29, 0, 1, 0, 5, 0, 0, 297, 1, 0, 3, 533, 623, 6, 0, 125, 0, 0, 0, 0, 1, 0, 6931, 0, 376, 3573, 0, 2, 9, 0]"
11,106.6250228881836,4.44927978515625,0.14179199934005737,10.095775604248047,73.94518280029297,10.446911811828613,16384,7038,"[0, 51, 1, 0, 1563, 0, 0, 0, 0, 0, 2, 0, 0, 0, 595, 0, 0, 0, 0, 182, 365, 83, 1510, 0, 0, 0, 1, 1, 4, 0, 17, 1, 4, 0, 3, 0, 15, 8, 5, 0, 19, 204, 1529, 1, 0, 25, 0, 0, 0, 2, 1, 0, 7064, 0, 511, 2596, 0, 15, 6, 0]"
