iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,70.21772766113281,2.7555840015411377,0.14476799964904785,6.374688148498535,42.308319091796875,10.416640281677246,16384,6932,"[137, 49, 115, 216, 0, 19, 381, 3, 352, 0, 45, 2, 55, 659, 17, 16, 159, 1, 0, 237, 257, 29, 573, 172, 0, 12, 65, 1118, 0, 1228, 0, 5929, 176, 26, 20, 90, 55, 0, 0, 46, 7, 84, 31, 10, 1, 0, 7, 2, 20, 3, 17, 2320, 1151, 0, 3, 457, 0, 1, 7, 4]"
1,73.46688079833984,0.35942399501800537,0.5772479772567749,4.689631938934326,41.2275505065918,15.565919876098633,16384,10586,"[198, 51, 126, 594, 0, 18, 470, 3, 142, 0, 41, 5, 2, 183, 8, 19, 40, 0, 73, 269, 184, 6, 235, 63, 1, 739, 192, 2916, 0, 1139, 0, 4480, 62, 229, 44, 40, 8, 0, 0, 103, 6, 8, 43, 11, 3, 0, 55, 56, 24, 62, 0, 2252, 1150, 0, 0, 11, 0, 2, 6, 12]"
2,65.64556884765625,3.1897599697113037,0.13196800649166107,7.226463794708252,30.673952102661133,15.539360046386719,16384,10527,"[39, 46, 535, 113, 0, 9, 199, 1, 177, 0, 8, 0, 0, 145, 7, 17, 21, 2, 0, 93, 57, 49, 355, 83, 0, 766, 81, 4527, 0, 2218, 0, 2969, 412, 33, 20, 10, 4, 0, 0, 13, 0, 38, 11, 137, 0, 0, 12, 0, 76, 0, 125, 2376, 490, 0, 0, 36, 0, 1, 53, 20]"
3,62.075904846191406,1.9466240406036377,0.16435199975967407,5.182816028594971,33.431297302246094,12.959615707397461,16384,8687,"[54, 62, 161, 54, 0, 5, 374, 31, 734, 0, 12, 45, 6, 624, 7, 18, 71, 1, 9, 203, 109, 60, 336, 158, 0, 553, 63, 2889, 0, 181, 0, 4835, 26, 302, 45, 70, 16, 0, 0, 61, 12, 273, 14, 4, 4, 0, 11, 27, 20, 2, 160, 2408, 879, 2, 1, 349, 0, 1, 30, 12]"
4,70.0047378540039,3.915776014328003,0.1520320028066635,7.149087905883789,36.657630920410156,14.44262409210205,16384,10270,"[71, 22, 142, 449, 0, 26, 770, 0, 34, 0, 3, 0, 0, 76, 1, 21, 29, 1, 2, 127, 228, 6, 530, 107, 0, 139, 86, 1478, 0, 460, 0, 6907, 268, 75, 2, 47, 4, 0, 0, 25, 0, 92, 18, 82, 0, 0, 24, 3, 3, 6, 12, 2982, 790, 0, 0, 193, 0, 5, 16, 22]"
5,62.6165771484375,0.2385919988155365,0.4795199930667877,4.677120208740234,33.446815490722656,14.136992454528809,16384,9805,"[40, 53, 295, 953, 0, 1, 549, 1, 230, 0, 29, 0, 1, 340, 43, 41, 25, 0, 3, 93, 409, 1, 225, 54, 0, 439, 10, 3052, 0, 336, 0, 4102, 17, 17, 10, 5, 9, 0, 0, 28, 3, 79, 19, 4, 5, 0, 49, 1, 4, 2, 0, 3700, 512, 0, 0, 505, 0, 0, 76, 14]"
6,63.289344787597656,1.9568639993667603,0.22748799622058868,4.773791790008545,30.365983963012695,16.4748477935791,16384,11570,"[78, 20, 582, 1114, 0, 2, 719, 1, 164, 0, 58, 9, 25, 667, 190, 17, 5, 0, 128, 127, 565, 3, 210, 14, 2, 1, 482, 2778, 0, 628, 0, 2946, 23, 151, 0, 32, 2, 0, 0, 0, 0, 106, 26, 81, 0, 0, 49, 54, 37, 1, 1, 2502, 1132, 0, 0, 646, 0, 0, 6, 0]"
7,62.96780776977539,1.6721919775009155,0.17324799299240112,5.560927867889404,32.76764678955078,14.60268783569336,16384,10398,"[179, 27, 137, 589, 0, 7, 358, 2, 231, 0, 25, 37, 3, 403, 102, 20, 42, 8, 6, 185, 359, 11, 523, 68, 0, 159, 361, 2905, 0, 439, 1, 5091, 199, 396, 11, 217, 21, 1, 0, 0, 11, 49, 76, 0, 0, 0, 42, 1, 60, 4, 4, 1763, 627, 0, 8, 562, 1, 1, 42, 10]"
8,63.46342468261719,2.604032039642334,0.3030720055103302,4.3409600257873535,35.383296966552734,11.107551574707031,16384,7359,"[115, 39, 30, 316, 0, 9, 1249, 4, 40, 0, 14, 9, 10, 318, 2, 19, 208, 1, 9, 166, 118, 79, 40, 17, 0, 14, 271, 3382, 0, 332, 0, 3775, 478, 328, 11, 72, 25, 0, 60, 89, 0, 25, 54, 36, 2, 1, 7, 0, 22, 3, 4, 2702, 1375, 0, 0, 471, 0, 0, 5, 28]"
9,61.727745056152344,1.2912640571594238,0.15139199793338776,4.765567779541016,33.52841567993164,13.332415580749512,16384,9244,"[108, 35, 235, 430, 0, 16, 492, 0, 398, 0, 14, 4, 4, 336, 495, 18, 33, 37, 0, 63, 217, 0, 777, 105, 1, 25, 30, 2442, 0, 507, 0, 3998, 24, 222, 32, 5, 10, 0, 3, 0, 0, 33, 52, 1, 9, 0, 1, 0, 59, 4, 1, 4161, 805, 0, 5, 91, 0, 1, 33, 12]"
10,63.2913932800293,2.238464117050171,0.13964800536632538,5.366367816925049,34.32406234741211,13.292703628540039,16384,9185,"[90, 47, 222, 412, 0, 6, 694, 14, 46, 0, 45, 7, 2, 263, 2, 18, 23, 5, 1, 270, 209, 9, 654, 195, 0, 155, 34, 1914, 0, 212, 0, 5266, 271, 57, 3, 26, 26, 0, 15, 53, 3, 48, 98, 33, 4, 0, 7, 0, 59, 54, 25, 3083, 1558, 9, 1, 74, 0, 0, 40, 22]"
