iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,86.01805114746094,5.242879867553711,0.14444799721240997,6.805791854858398,38.9815673828125,26.914079666137695,16384,19104,"[1, 1352, 350, 7, 18, 9, 163, 2, 903, 187, 0, 118, 60, 9, 1064, 11, 289, 0, 7, 569, 156, 2113, 216, 155, 6, 42, 1, 0, 99, 0, 0, 19, 45, 0, 67, 46, 0, 6480, 198, 2, 52, 3, 0, 4, 34, 0, 0, 1, 2, 39, 0, 0, 2, 429, 876, 3, 0, 11, 164, 0]"
1,67.89017486572266,2.046976089477539,0.3169279992580414,5.541376113891602,25.54524803161621,25.54457664489746,16384,17700,"[4, 827, 217, 9, 0, 3, 178, 31, 430, 1590, 0, 121, 90, 345, 1224, 246, 499, 0, 14, 1075, 98, 1653, 24, 43, 2, 58, 1, 0, 151, 0, 77, 20, 6, 6, 5, 51, 0, 5530, 139, 1, 7, 20, 0, 3, 55, 0, 5, 0, 5, 44, 1, 0, 1, 593, 544, 0, 0, 12, 326, 0]"
2,63.8996467590332,2.130944013595581,0.13254399597644806,6.759391784667969,17.265727996826172,29.83123207092285,16384,20352,"[0, 2168, 254, 0, 9, 0, 134, 0, 995, 1170, 1, 125, 51, 102, 876, 40, 66, 0, 0, 721, 67, 1706, 61, 41, 7, 1, 0, 0, 3, 0, 0, 90, 21, 1, 2, 43, 0, 5009, 279, 0, 8, 3, 0, 0, 41, 0, 8, 0, 0, 19, 0, 0, 3, 540, 1516, 0, 0, 2, 201, 0]"
3,64.1259536743164,0.11059200018644333,0.42611199617385864,5.189023971557617,19.005695343017578,28.082048416137695,16384,20526,"[4, 913, 123, 41, 0, 5, 339, 0, 567, 1745, 0, 28, 108, 19, 1266, 141, 84, 0, 0, 296, 168, 2495, 38, 59, 0, 21, 8, 0, 58, 0, 6, 12, 2, 0, 3, 15, 3, 5560, 9, 0, 66, 0, 0, 1, 59, 2, 0, 0, 2, 47, 0, 0, 0, 159, 1647, 2, 0, 6, 256, 1]"
4,72.15411376953125,4.122623920440674,0.26793599128723145,4.449408054351807,32.74668884277344,22.07526397705078,16384,15195,"[0, 515, 75, 1, 5, 0, 74, 0, 457, 676, 7, 26, 72, 425, 1307, 232, 303, 0, 0, 451, 62, 4188, 61, 17, 24, 0, 0, 0, 230, 0, 1, 32, 2, 0, 3, 15, 0, 4307, 282, 0, 10, 19, 0, 0, 80, 4, 36, 0, 1, 63, 0, 0, 0, 581, 1139, 22, 1, 2, 566, 10]"
5,70.56690979003906,4.6827521324157715,0.29679998755455017,6.356800079345703,23.918432235717773,25.868799209594727,16384,18346,"[0, 317, 326, 3, 3, 0, 42, 21, 437, 865, 24, 49, 47, 13, 1079, 56, 176, 0, 1, 507, 20, 2421, 32, 64, 0, 5, 0, 0, 435, 0, 0, 22, 3, 0, 0, 7, 0, 6639, 30, 0, 6, 3, 0, 17, 41, 1, 1, 0, 0, 13, 0, 0, 0, 304, 1513, 11, 0, 11, 818, 1]"
6,65.3117446899414,4.180992126464844,0.14579200744628906,6.06057596206665,22.545120239257812,24.759807586669922,16384,17606,"[348, 368, 7, 5, 0, 2, 34, 0, 1320, 1224, 1, 41, 72, 28, 808, 40, 29, 0, 0, 699, 77, 5550, 29, 25, 24, 87, 0, 0, 66, 0, 0, 2, 3, 0, 4, 261, 11, 4187, 99, 0, 10, 1, 0, 0, 24, 2, 10, 0, 0, 11, 0, 0, 6, 209, 141, 0, 0, 0, 519, 0]"
7,71.1014404296875,1.21343994140625,0.20492799580097198,7.382143974304199,29.391712188720703,24.573055267333984,16384,16964,"[1, 90, 25, 10, 12, 6, 192, 4, 181, 1552, 0, 18, 110, 25, 729, 9, 66, 3, 3, 327, 54, 3151, 27, 28, 3, 33, 0, 0, 95, 0, 0, 3, 6, 1, 4, 1, 1, 8355, 10, 0, 30, 1, 0, 1, 68, 0, 5, 1, 2, 32, 0, 0, 0, 434, 526, 1, 0, 5, 143, 0]"
8,75.26092529296875,3.0115840435028076,0.2995840013027191,5.599232196807861,29.422847747802734,28.452543258666992,16384,19862,"[121, 2079, 408, 28, 20, 1, 178, 0, 929, 1379, 0, 106, 75, 185, 351, 88, 187, 0, 25, 872, 29, 648, 17, 133, 9, 0, 1, 3, 128, 0, 3, 51, 48, 1, 14, 12, 1, 5553, 225, 6, 2, 1, 0, 5, 61, 0, 2, 0, 1, 70, 0, 0, 5, 529, 956, 1, 1, 0, 740, 96]"
9,68.89676666259766,3.057663917541504,0.15967999398708344,5.0015997886657715,26.61836814880371,25.922048568725586,16384,19016,"[2, 812, 291, 9, 0, 0, 85, 0, 426, 965, 1, 1, 48, 57, 1410, 132, 35, 0, 0, 688, 53, 4156, 58, 116, 3, 11, 3, 0, 209, 0, 0, 28, 2, 0, 0, 1, 0, 4345, 215, 0, 55, 10, 0, 1, 56, 0, 7, 5, 0, 13, 0, 0, 0, 330, 806, 0, 0, 0, 939, 0]"
