iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,2888,23.562240600585938,2.4872961044311523,"[377, 1605, 134, 169, 260, 1085, 988, 482]"
1,5100,2868,22.48601531982422,2.2753279209136963,"[374, 1597, 132, 188, 273, 1082, 1014, 440]"
