iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,10.978303909301758,0.05119999870657921,"[0, 0, 0, 0, 0, 0, 68, 17]"
1,85,0,11.728896141052246,0.04915200173854828,"[0, 0, 0, 2, 0, 0, 64, 19]"
