iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,17.295360565185547,0.0798719972372055,"[0, 0, 0, 2, 0, 0, 0, 2, 60, 6, 0, 0, 0, 14, 0, 1]"
1,85,1,12.956671714782715,0.2887679934501648,"[0, 0, 0, 0, 0, 0, 0, 5, 54, 4, 0, 4, 0, 12, 3, 3]"
