,layer,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),rank,wait latency (ms),other latency (ms)
0,0,104.3190788269043,8.64778242111206,21.47031364440918,14.172265529632568,5.13619499206543,35.11909408569336,0,4.599581146240233,15.173847007751476
1,0,103.19144973754882,7.322828674316407,23.77982692718506,9.78362545967102,6.0332155227661115,36.78999328613281,1,2.9286819458007827,16.553277921676624
2,0,103.56080551147461,7.401779127120972,23.80432300567627,10.257740688323974,5.204435396194458,38.1826530456543,2,1.5360221862792969,17.17385206222535
3,0,98.07278060913086,1.458688035607338,24.05427188873291,10.258915185928345,6.254838442802426,39.289219284057616,3,0.4294559478759794,16.327391824126252
4,0,104.73891754150391,8.631295967102051,22.32802848815918,11.581283283233642,6.641491127014161,38.09203834533692,4,1.6266368865966783,15.838143444061288
5,0,103.08311004638672,5.446348834037781,25.95519676208496,7.395468759536743,5.739087533950803,37.626613998413085,5,2.0920612335205107,18.82833292484284
6,0,104.87173080444336,5.508403182029724,23.609372711181642,9.95731840133667,7.551132774353027,39.718675231933595,6,0.0,18.526828503608698
7,0,102.72409744262696,3.9548928260803224,30.765097236633302,3.052726411819458,4.529858994483943,37.230364608764646,7,2.4883106231689496,20.70284674167634
8,1,105.04294357299804,9.143808031082154,21.078828811645508,15.149807929992676,4.235626411437991,35.37457962036133,0,4.075115966796872,15.985176801681519
9,1,103.56193389892579,8.576409673690796,22.95982723236084,11.11210241317749,4.918701028823856,36.63094062805176,1,2.8187549591064425,16.5451979637146
10,1,104.06369171142578,8.175001621246338,25.237983894348144,9.205740785598755,4.523241543769837,39.4496955871582,2,0.0,17.472028279304496
11,1,95.89360580444335,0.14602239876985545,23.573923110961914,10.470262479782104,4.921955251693726,39.438316345214844,3,0.011379241943359375,17.33174697607754
12,1,104.08140640258789,8.877977561950683,22.08865604400635,12.37712640762329,5.412121725082396,37.576124572753905,4,1.8735710144042983,15.875829076766948
13,1,104.51363830566406,7.0812672734260556,24.71262397766113,9.087222480773926,5.07800922393799,37.596917724609376,5,1.8527778625488267,19.104819762706754
14,1,102.71324157714844,7.800729560852051,22.654150390625,11.941683387756347,4.745424580574033,37.44393615722656,6,2.0057594299316435,16.1215580701828
15,1,104.7275520324707,6.20134403705597,31.04458541870117,2.8437984228134154,4.166380882263185,37.37473258972168,7,2.074962997436522,21.021747684478754
16,2,102.30589370727539,6.460006473958492,21.530047798156737,14.779644870758057,3.707788515090945,35.08407707214356,0,4.339907455444333,16.40442152172328
17,2,102.99699172973632,8.273407983779908,23.14969596862793,11.47874584197998,4.188204097747804,36.619798278808595,1,2.8041862487792955,16.482953310012817
18,2,102.74682846069337,7.828377676010132,23.845612716674804,10.475785541534425,3.4809878587722807,37.57442207336426,2,1.84956245422363,17.69208014011383
19,2,95.71164321899414,0.936857595294714,25.111129379272462,9.549843263626098,4.3566751956939695,39.42398452758789,3,0.0,16.333153257519015
20,2,102.77990264892578,8.292351961135864,21.9787166595459,12.464953517913818,4.38707203865051,37.176592636108396,4,2.247391891479495,16.23282394409179
21,2,102.43891220092773,7.055155277252197,25.116655921936037,8.51566390991211,4.037209820747376,37.389015197753906,5,2.0349693298339844,18.290242743492115
22,2,102.76915130615234,7.813427257537842,22.221574211120604,12.45372462272644,4.808607530593872,38.77884483337402,6,0.6451396942138672,16.047833156585696
23,2,103.02740478515625,5.0370559930801395,30.706508827209472,2.9667455911636353,3.794927740097049,37.33533782958985,7,2.088646697998044,21.098182106018058
24,3,102.34839096069337,7.2509440064430235,22.587171173095705,13.230159997940063,2.624339437484738,35.26396179199219,0,4.242594909667972,17.149219644069674
25,3,102.13744659423828,8.73000955581665,23.45068492889404,10.768694400787354,2.9276544094085653,36.99870719909668,1,2.507849502563481,16.75384659767151
26,3,102.13263397216797,8.658943939208985,23.96204490661621,10.281632089614869,2.257942342758173,37.32328300476074,2,2.1832736968994197,17.465513992309567
27,3,94.95582809448243,0.8693760223686695,25.324287986755373,9.661203289031983,3.0168479442596436,39.50655670166016,3,0.0,16.577556150406608
28,3,102.40102310180664,8.363315266370773,22.186406517028807,12.28417911529541,3.2177954196929903,37.04513931274414,4,2.4614173889160185,16.842770081758502
29,3,102.9193733215332,7.2782848358154295,24.93105278015137,8.738364791870117,3.8296255588531496,37.13412780761719,5,2.3724288940429688,18.635488653182975
30,3,101.76614379882812,8.169881582260132,23.27912292480469,11.836022472381591,3.252454662322992,37.579411315917966,6,1.9271453857421932,15.722105455398562
31,3,102.14819869995117,5.337088000774384,30.269430541992186,3.2008256196975706,2.732041835784912,37.784310531616214,7,1.7222461700439453,21.10225600004196
32,4,103.74082489013672,8.876441550254821,22.687712097167967,14.152857732772826,3.474422168731688,35.157894134521484,0,4.401088333129884,14.990408873558025
33,4,103.83769607543945,9.249279880523682,23.857843017578126,11.002310371398925,3.845072555541991,36.63346290588379,1,2.9255195617675795,16.32420778274536
34,4,103.93395156860352,7.560089552402497,27.196528244018555,8.475212812423706,2.79018898010254,37.44543380737305,2,2.113548660278319,18.352949512004855
35,4,96.62300262451171,0.8829951792955398,24.552793884277342,11.236569547653199,3.7272736072540282,39.55898246765137,3,0.0,16.66438793838023
36,4,104.04126815795898,9.31307544708252,22.3443904876709,13.0226655960083,3.9427680015563924,36.77499847412109,4,2.7839839935302777,15.859386157989505
37,4,103.64282989501953,7.130419325828552,24.944310569763182,10.32860803604126,3.4756324529647786,37.528982925415036,5,2.0299995422363324,18.20487704277039
38,4,103.31268997192383,7.335526418685913,22.340598487854002,13.370281505584718,4.066966724395752,37.20588836669922,6,2.3530941009521484,16.640334367752075
39,4,104.03737564086914,5.283840072154999,30.426976013183594,4.076409578323364,3.146230125427243,37.403971099853514,7,2.1550113677978544,21.544937384128573
40,5,107.52563247680663,10.154393625259399,21.09253101348877,16.415916919708252,4.656886053085326,35.18378868103027,0,4.439641952514648,15.58247423171997
41,5,107.78081283569335,9.228185558319092,23.249859046936034,13.190073585510254,5.2923062324523915,36.58646659851074,1,3.036964035034181,17.196957778930653
42,5,107.8526985168457,9.417011404037476,25.644585418701173,10.980838322639466,4.956646466255191,37.311366653442384,2,2.312063980102536,17.230186271667478
43,5,100.33479766845703,1.3619199752807618,25.59503059387207,11.203062438964844,5.5218271017074585,39.62343063354492,3,0.0,17.02952692508697
44,5,108.26803054809571,7.207321678102017,22.167129516601562,13.709315204620362,6.300623965263368,37.83537292480469,4,1.788057708740233,19.26020954996349
45,5,106.89566650390626,8.651980829238891,26.314700889587403,8.919216012954712,5.362066841125488,37.15530242919922,5,2.468128204345703,18.024271297454845
46,5,107.49112319946289,9.453772830963135,22.193360137939454,14.930310440063476,3.1199062108993516,37.594975280761716,6,2.0284553527832045,18.170342946052557
47,5,107.35452194213867,6.056140744686127,31.43548450469971,4.132284808158874,4.751958703994751,37.20889320373535,7,2.4145374298095703,21.35522254705431
48,6,16.8100866317749,4.967116785049439,0.6125216007232666,1.1029088079929352,0.204236801713705,1.226518416404724,0,0.0,8.696784219890832
49,6,16.39946222305298,3.7274624347686767,0.7425343930721283,0.43213759586215017,0.10475838296115414,0.33525120206177234,1,0.8912672143429516,10.166050999984146
50,6,16.48076820373535,3.190374383330345,0.7215871989727021,0.4801439940929413,0.24509759955108168,0.25808639936149114,2,0.9684320170432329,10.617046611383557
51,6,14.839193630218507,2.5036800391972065,0.7348991990089416,0.4297664053738117,0.29874558709561827,0.29268479757010935,3,0.9338336188346147,9.645583983138204
52,6,16.27412462234497,4.4485631585121155,0.6219295978546142,0.6408095933496952,0.4548127803951503,0.322502401843667,4,0.904016014561057,8.881491075828672
53,6,16.741478633880615,3.371212786436081,0.7364543974399567,0.47963199838995935,0.31616638600826263,0.39784640073776245,5,0.8286720156669616,10.611494649201632
