iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,3056,69.10975646972656,3.427328109741211,"[39, 37, 15, 0, 16, 98, 27, 86, 47, 34, 17, 8, 27, 304, 4, 28, 54, 27, 46, 5, 41, 13, 31, 125, 37, 590, 108, 38, 240, 88, 4, 5, 2, 20, 133, 49, 55, 30, 27, 52, 80, 858, 43, 41, 60, 35, 50, 14, 89, 143, 64, 35, 201, 86, 45, 94, 178, 124, 72, 11, 21, 13, 48, 88]"
1,5100,3034,66.17292785644531,3.1744000911712646,"[47, 32, 15, 0, 15, 99, 21, 95, 47, 37, 15, 8, 27, 306, 2, 24, 66, 33, 53, 3, 42, 10, 26, 101, 30, 599, 98, 43, 248, 83, 0, 5, 3, 24, 113, 53, 62, 28, 36, 55, 76, 842, 50, 39, 56, 32, 44, 16, 78, 146, 55, 40, 228, 80, 55, 80, 184, 120, 76, 10, 25, 13, 41, 110]"
