iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,58.454017639160156,0.2805759906768799,0.4559040069580078,3.4751040935516357,26.444095611572266,14.45952033996582,16384,9560,"[26, 0, 0, 0, 0, 2131, 815, 0, 1, 1082, 81, 0, 34, 3, 36, 3, 749, 1, 1, 274, 287, 3, 1020, 0, 0, 0, 145, 1681, 0, 2, 0, 2, 0, 1, 0, 298, 35, 0, 13, 583, 382, 115, 1, 30, 3332, 0, 18, 0, 2, 1, 2200, 8, 0, 6, 751, 0, 0, 0, 0, 231]"
1,63.80339050292969,2.9921278953552246,0.3375999927520752,6.838335990905762,32.928768157958984,12.691136360168457,16384,8378,"[66, 0, 0, 0, 0, 2031, 158, 0, 0, 169, 108, 0, 15, 41, 527, 2, 299, 0, 9, 518, 46, 1, 392, 3, 0, 0, 81, 1543, 0, 1, 0, 0, 0, 3, 0, 778, 73, 0, 22, 249, 182, 36, 0, 26, 6858, 0, 10, 2, 0, 0, 909, 0, 1, 33, 283, 0, 53, 0, 0, 856]"
2,62.42099380493164,0.13516800105571747,0.22153599560260773,4.788928031921387,32.05241775512695,16.869056701660156,16384,11702,"[79, 0, 0, 0, 10, 835, 281, 0, 0, 779, 72, 0, 676, 150, 626, 8, 476, 0, 38, 184, 462, 2, 1818, 3, 0, 0, 33, 3139, 8, 38, 0, 0, 0, 1, 0, 686, 90, 0, 8, 314, 7, 44, 6, 34, 2920, 0, 38, 2, 0, 4, 1519, 15, 0, 59, 556, 12, 0, 0, 0, 352]"
3,71.51411437988281,2.663424015045166,0.13433599472045898,6.544832229614258,39.088287353515625,15.342016220092773,16384,10217,"[41, 5, 0, 0, 0, 147, 935, 3, 0, 1120, 45, 0, 123, 8, 1842, 4, 510, 6, 4, 158, 119, 0, 659, 18, 0, 0, 132, 1190, 0, 19, 0, 1, 0, 5, 0, 487, 78, 0, 9, 351, 73, 61, 0, 16, 6084, 0, 33, 3, 0, 0, 975, 0, 0, 5, 483, 0, 35, 2, 0, 595]"
4,63.305728912353516,0.11878400295972824,0.20550400018692017,5.134880065917969,38.37254333496094,10.619487762451172,16384,6599,"[62, 0, 0, 0, 0, 426, 439, 0, 0, 378, 138, 0, 99, 19, 571, 0, 748, 5, 10, 175, 87, 0, 964, 7, 0, 0, 53, 4272, 0, 1, 0, 1, 0, 1, 0, 881, 9, 0, 3, 125, 20, 65, 0, 32, 5292, 0, 0, 0, 2, 0, 815, 10, 1, 38, 71, 23, 56, 0, 0, 485]"
5,61.96940612792969,1.926144003868103,0.13395200669765472,5.08684778213501,35.20697784423828,10.900544166564941,16384,7383,"[39, 1, 0, 0, 0, 1151, 184, 115, 0, 798, 17, 0, 17, 13, 25, 1, 539, 10, 2, 72, 116, 2, 1481, 18, 0, 1, 155, 2446, 0, 31, 0, 1, 0, 0, 0, 449, 185, 0, 11, 167, 6, 57, 0, 11, 4974, 0, 13, 0, 0, 5, 2074, 0, 0, 202, 676, 0, 0, 0, 0, 319]"
6,63.138816833496094,0.21196800470352173,0.3567360043525696,5.766047954559326,31.692319869995117,14.261631965637207,16384,9541,"[22, 0, 0, 0, 0, 580, 371, 0, 0, 966, 18, 0, 53, 139, 49, 0, 688, 5, 2, 99, 168, 0, 1685, 1, 0, 0, 93, 2631, 0, 1, 0, 0, 0, 0, 0, 795, 3, 0, 0, 236, 32, 89, 0, 23, 6060, 0, 4, 0, 1, 11, 960, 2, 0, 3, 275, 0, 48, 0, 0, 271]"
7,58.04851150512695,0.26521599292755127,0.2744320034980774,5.077151775360107,28.840192794799805,14.46406364440918,16384,9832,"[15, 0, 0, 0, 39, 711, 972, 0, 0, 1512, 35, 2, 306, 64, 759, 0, 367, 2, 6, 247, 210, 0, 1784, 17, 0, 0, 72, 3281, 0, 3, 0, 2, 0, 0, 0, 881, 38, 0, 1, 342, 41, 131, 0, 28, 1667, 0, 61, 0, 1, 0, 2194, 1, 2, 70, 197, 0, 75, 0, 0, 248]"
8,63.45625686645508,3.1160318851470947,0.22368000447750092,5.396512031555176,33.37046432495117,11.207807540893555,16384,7471,"[64, 0, 0, 0, 0, 441, 72, 0, 0, 1119, 78, 0, 62, 52, 743, 21, 299, 1, 2, 151, 12, 0, 585, 1, 0, 0, 31, 2073, 0, 5, 0, 1, 0, 0, 0, 1060, 87, 0, 83, 189, 57, 88, 0, 8, 5975, 0, 1, 0, 0, 0, 1930, 2, 0, 3, 185, 2, 0, 0, 0, 901]"
9,56.834049224853516,1.4643199443817139,0.16816000640392303,4.755648136138916,27.303743362426758,14.99129581451416,16384,10359,"[31, 0, 0, 0, 0, 539, 207, 5, 0, 299, 121, 0, 87, 59, 258, 4, 648, 2, 6, 393, 143, 0, 1079, 20, 0, 0, 53, 4433, 0, 38, 0, 0, 0, 6, 0, 138, 34, 0, 7, 126, 56, 46, 0, 3, 3794, 0, 9, 0, 16, 0, 2493, 5, 0, 34, 172, 1, 0, 3, 2, 1014]"
10,65.47865295410156,1.106943964958191,0.19324800372123718,6.545919895172119,37.02467346191406,12.6844482421875,16384,8448,"[12, 0, 0, 0, 2, 746, 117, 0, 0, 170, 12, 2, 38, 0, 193, 0, 442, 0, 1, 44, 399, 0, 528, 33, 0, 0, 62, 3438, 0, 3, 0, 0, 0, 22, 0, 429, 93, 0, 1, 357, 14, 28, 0, 66, 6048, 0, 53, 0, 1, 0, 1644, 5, 0, 1, 381, 4, 0, 0, 0, 995]"
