iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,169.05113220214844,0.694271981716156,0.12665599584579468,15.344832420349121,133.7966766357422,10.716896057128906,16384,6880,"[0, 501, 366, 0, 1, 0, 21, 0, 105, 0, 36, 13, 4, 185, 112, 215, 476, 15, 0, 0, 0, 22, 1, 0, 14, 0, 35, 8466, 183, 2, 233, 0, 0, 15, 320, 0, 5, 2, 0, 63, 0, 99, 24, 85, 95, 36, 0, 21, 1779, 0, 157, 0, 0, 37, 13, 2, 415, 0, 777, 1433]"
1,83.525634765625,0.4567039906978607,0.13628800213336945,6.589888095855713,57.735809326171875,8.875616073608398,16384,5986,"[0, 54, 233, 0, 2, 7, 12, 2, 285, 0, 40, 63, 15, 130, 17, 367, 179, 5, 0, 0, 1, 3, 0, 1, 5, 0, 162, 7806, 195, 0, 65, 0, 0, 20, 37, 0, 2, 4, 18, 23, 6, 101, 20, 14, 269, 20, 33, 7, 3072, 0, 70, 0, 1, 160, 22, 69, 1107, 0, 711, 949]"
2,87.54380798339844,2.2261760234832764,0.14316800236701965,5.319488048553467,62.20982360839844,9.709664344787598,16384,6370,"[0, 376, 1107, 0, 2, 3, 0, 0, 85, 0, 16, 5, 4, 551, 177, 219, 324, 7, 0, 0, 0, 9, 4, 3, 61, 0, 104, 6140, 548, 5, 14, 0, 0, 63, 211, 1, 5, 50, 0, 21, 0, 50, 85, 19, 249, 7, 14, 1, 2069, 0, 80, 0, 0, 67, 29, 143, 1290, 0, 850, 1316]"
3,86.90892791748047,0.5601279735565186,0.13478399813175201,5.5490241050720215,61.355934143066406,10.225248336791992,16384,6845,"[0, 161, 460, 0, 2, 0, 4, 0, 181, 0, 65, 24, 0, 250, 67, 227, 624, 11, 0, 0, 0, 15, 1, 0, 1, 0, 133, 6052, 565, 4, 4, 0, 1, 51, 67, 0, 29, 15, 0, 25, 1, 22, 24, 9, 201, 21, 21, 17, 3563, 0, 189, 0, 0, 39, 23, 24, 296, 0, 1284, 1611]"
4,85.42208099365234,0.35123199224472046,0.1528320014476776,7.4720001220703125,60.909854888916016,8.575936317443848,16384,5323,"[0, 225, 360, 18, 6, 23, 0, 1, 9, 0, 2, 3, 0, 189, 61, 186, 458, 1, 0, 1, 0, 21, 2, 1, 0, 0, 150, 8752, 198, 6, 4, 0, 0, 33, 126, 0, 0, 12, 0, 47, 0, 1, 5, 4, 103, 7, 3, 13, 2366, 0, 88, 0, 0, 30, 4, 16, 166, 1, 2059, 623]"
5,96.41165161132812,0.11366400122642517,0.3036800026893616,11.819040298461914,66.18335723876953,8.60319995880127,16384,5622,"[0, 191, 183, 0, 0, 14, 0, 2, 16, 0, 4, 5, 1, 137, 103, 98, 605, 8, 0, 0, 0, 4, 0, 0, 55, 0, 80, 8390, 331, 2, 68, 0, 2, 107, 91, 0, 1, 3, 0, 1, 0, 31, 18, 4, 24, 11, 8, 12, 2168, 0, 221, 0, 0, 25, 34, 3, 461, 0, 2207, 655]"
6,74.76838684082031,0.8704000115394592,0.18902400135993958,6.7778239250183105,50.02998352050781,9.087103843688965,16384,5719,"[0, 1383, 248, 0, 0, 65, 5, 40, 2, 0, 0, 14, 4, 115, 254, 112, 385, 0, 0, 0, 0, 0, 0, 0, 35, 0, 103, 5857, 591, 1, 0, 0, 0, 22, 301, 0, 1, 8, 2, 4, 1, 62, 0, 12, 65, 3, 8, 140, 3996, 0, 115, 0, 1, 44, 7, 3, 1201, 0, 422, 752]"
7,91.96851348876953,1.46943998336792,0.1353919953107834,8.046239852905273,63.431358337402344,10.073760032653809,16384,6595,"[0, 339, 611, 0, 1, 37, 83, 2, 18, 1, 5, 16, 1, 320, 126, 191, 480, 5, 0, 17, 0, 77, 1, 0, 0, 0, 96, 8264, 190, 5, 20, 2, 0, 21, 233, 0, 24, 31, 0, 18, 2, 8, 5, 2, 86, 1, 3, 24, 2640, 0, 190, 0, 0, 38, 50, 51, 368, 0, 769, 912]"
8,87.69945526123047,0.2457599937915802,0.12470400333404541,6.685311794281006,60.061344146728516,10.236384391784668,16384,6615,"[0, 326, 564, 2, 16, 1, 14, 0, 48, 1, 15, 7, 1, 144, 72, 138, 827, 0, 0, 0, 0, 51, 2, 11, 31, 0, 143, 7091, 914, 6, 79, 3, 0, 152, 70, 0, 20, 10, 4, 4, 0, 74, 68, 9, 47, 8, 25, 10, 1482, 0, 113, 0, 0, 38, 7, 50, 725, 0, 1692, 1269]"
9,81.29535675048828,0.971776008605957,0.14880000054836273,5.803711891174316,55.00806427001953,10.779232025146484,16384,6913,"[0, 1029, 327, 2, 10, 0, 0, 3, 140, 0, 16, 18, 8, 139, 44, 181, 455, 0, 0, 0, 0, 1, 0, 0, 32, 0, 355, 5851, 436, 2, 62, 0, 1, 156, 310, 0, 2, 9, 0, 16, 2, 120, 27, 1, 53, 1, 44, 7, 2039, 0, 204, 0, 0, 86, 13, 2, 1542, 0, 1059, 1579]"
10,129.0557403564453,0.19148799777030945,0.14899200201034546,6.380896091461182,105.1428451538086,9.10211181640625,16384,6017,"[0, 50, 436, 0, 3, 8, 5, 16, 24, 0, 12, 7, 1, 188, 45, 60, 253, 7, 0, 0, 0, 3, 1, 0, 16, 0, 56, 7708, 125, 4, 298, 0, 0, 34, 203, 0, 1, 12, 13, 2, 8, 31, 1, 4, 84, 1, 4, 33, 3047, 0, 95, 0, 0, 17, 4, 61, 683, 0, 1153, 1567]"
