iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,58.40281677246094,0.4607999920845032,0.32233598828315735,4.304800033569336,14.484064102172852,27.064224243164062,16384,16046,"[437, 80, 448, 25, 0, 82, 171, 107, 5, 541, 2, 170, 1, 65, 259, 50, 1039, 44, 894, 94, 362, 174, 669, 2, 48, 20, 0, 163, 276, 645, 1, 31, 362, 1470, 6, 142, 63, 67, 12, 224, 265, 33, 141, 34, 1292, 139, 79, 104, 12, 247, 300, 141, 218, 199, 492, 53, 0, 71, 148, 3165]"
1,51.40070343017578,1.3015040159225464,0.13417600095272064,4.779839992523193,10.927167892456055,23.837472915649414,16384,16754,"[397, 66, 553, 2, 3, 63, 53, 189, 29, 1339, 3, 403, 9, 57, 362, 163, 707, 26, 982, 217, 560, 328, 599, 5, 25, 1, 2, 140, 515, 740, 34, 105, 479, 592, 1, 304, 88, 4, 13, 187, 169, 121, 224, 27, 1337, 148, 138, 124, 2, 337, 258, 164, 212, 108, 667, 127, 0, 23, 148, 1705]"
2,51.86457443237305,2.3162879943847656,0.14239999651908875,3.8614718914031982,13.706975936889648,22.06220817565918,16384,15508,"[379, 59, 653, 4, 13, 24, 86, 74, 6, 1022, 19, 508, 10, 145, 443, 200, 680, 36, 685, 76, 539, 234, 784, 4, 61, 0, 5, 233, 308, 985, 0, 59, 410, 1076, 2, 357, 17, 2, 33, 169, 325, 115, 395, 87, 1000, 141, 143, 138, 14, 68, 503, 270, 94, 113, 384, 172, 9, 29, 288, 1696]"
3,50.80064010620117,1.3649920225143433,0.3080959916114807,3.9659199714660645,12.706944465637207,21.869375228881836,16384,15851,"[447, 107, 393, 3, 1, 80, 118, 62, 31, 1219, 0, 629, 28, 138, 159, 93, 660, 15, 612, 159, 819, 294, 743, 2, 8, 3, 1, 151, 664, 709, 0, 13, 416, 1109, 8, 318, 77, 5, 33, 134, 274, 59, 703, 36, 865, 108, 145, 120, 4, 381, 138, 42, 359, 154, 516, 157, 1, 7, 175, 1679]"
4,49.45920181274414,1.3250559568405151,0.14313599467277527,3.7593600749969482,9.401439666748047,24.2096004486084,16384,17049,"[525, 54, 443, 0, 0, 39, 29, 190, 4, 1312, 58, 285, 23, 248, 414, 82, 744, 58, 944, 146, 688, 253, 624, 6, 14, 5, 0, 151, 374, 707, 0, 41, 347, 950, 13, 422, 39, 26, 73, 218, 434, 85, 550, 34, 849, 118, 101, 99, 4, 244, 466, 294, 83, 10, 413, 176, 0, 16, 343, 1516]"
5,50.57024002075195,1.6250879764556885,0.1335040032863617,4.775775909423828,6.696608066558838,28.151168823242188,16384,15901,"[553, 33, 544, 5, 0, 15, 174, 44, 21, 1502, 48, 471, 3, 99, 240, 78, 709, 20, 885, 139, 1051, 501, 711, 24, 11, 0, 0, 166, 263, 1142, 0, 96, 251, 662, 42, 183, 16, 1, 26, 108, 525, 84, 565, 25, 636, 66, 69, 59, 1, 429, 98, 90, 156, 175, 418, 74, 0, 11, 250, 1816]"
6,49.85446548461914,0.7802879810333252,0.13411200046539307,4.12278413772583,11.197279930114746,22.88819122314453,16384,16192,"[442, 31, 570, 0, 0, 30, 67, 12, 2, 1566, 1, 436, 6, 137, 138, 230, 583, 4, 957, 157, 364, 443, 619, 0, 39, 1, 1, 227, 358, 883, 0, 9, 318, 1352, 0, 484, 45, 4, 31, 233, 261, 50, 424, 47, 1073, 28, 83, 117, 21, 428, 256, 36, 33, 40, 512, 147, 0, 14, 111, 1923]"
7,47.329280853271484,1.3506560325622559,0.2144639939069748,3.799168109893799,7.281407833099365,24.035200119018555,16384,16982,"[557, 82, 446, 5, 1, 67, 219, 48, 18, 1222, 11, 479, 1, 123, 417, 154, 618, 29, 622, 158, 585, 254, 873, 9, 33, 1, 5, 232, 213, 975, 0, 14, 374, 526, 27, 373, 87, 8, 48, 195, 257, 33, 848, 61, 733, 73, 128, 46, 33, 422, 253, 100, 131, 156, 564, 105, 0, 71, 264, 1997]"
8,54.437889099121094,2.144256114959717,0.14441600441932678,4.301631927490234,14.582015991210938,24.15132713317871,16384,16906,"[464, 149, 547, 36, 0, 16, 122, 18, 13, 778, 6, 681, 7, 31, 447, 151, 848, 29, 711, 140, 735, 218, 520, 1, 23, 24, 11, 206, 256, 736, 33, 11, 261, 652, 125, 173, 40, 5, 35, 295, 413, 169, 290, 36, 1119, 186, 65, 113, 4, 66, 277, 155, 198, 92, 680, 96, 0, 9, 300, 2562]"
9,48.32051086425781,1.3424639701843262,0.1554879993200302,4.100448131561279,11.905440330505371,22.41254425048828,16384,15741,"[473, 86, 465, 18, 5, 81, 136, 63, 57, 1220, 15, 240, 22, 174, 253, 214, 807, 13, 689, 102, 911, 405, 679, 3, 125, 1, 4, 153, 367, 767, 0, 33, 307, 596, 11, 211, 35, 9, 35, 261, 635, 53, 555, 93, 698, 87, 114, 101, 4, 201, 248, 103, 137, 387, 371, 149, 0, 19, 370, 2013]"
