iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,72.13465881347656,0.5089280009269714,0.33616000413894653,4.561024188995361,47.19833755493164,8.58681583404541,16384,5609,"[103, 10, 65, 0, 2, 98, 169, 0, 210, 12, 24, 51, 0, 1, 602, 71, 0, 4, 71, 34, 12, 3458, 9, 0, 123, 12, 10, 192, 0, 0, 392, 682, 19, 3143, 91, 254, 20, 77, 884, 7, 1, 0, 0, 0, 175, 162, 38, 1, 3723, 691, 3, 310, 10, 106, 19, 169, 4, 0, 59, 1]"
1,71.41990661621094,1.4581760168075562,0.15795199573040009,6.176544189453125,46.446720123291016,8.968544006347656,16384,5676,"[75, 3, 135, 8, 32, 8, 97, 0, 118, 0, 29, 0, 0, 1, 519, 161, 0, 0, 167, 70, 125, 2493, 11, 9, 287, 23, 8, 460, 0, 0, 437, 822, 9, 1874, 6, 309, 16, 28, 2693, 8, 5, 0, 0, 0, 210, 60, 30, 315, 2921, 850, 10, 438, 11, 67, 29, 206, 117, 0, 63, 11]"
2,70.49625396728516,1.0045440196990967,0.1420159935951233,5.2584638595581055,46.808223724365234,7.903840065002441,16384,4997,"[6, 36, 28, 0, 1, 7, 206, 0, 272, 2, 23, 175, 1, 0, 400, 56, 0, 22, 313, 84, 99, 1915, 67, 0, 84, 24, 60, 904, 0, 0, 213, 659, 56, 2246, 12, 100, 42, 6, 1791, 45, 2, 0, 0, 0, 303, 480, 21, 18, 3840, 816, 3, 193, 3, 377, 26, 200, 45, 4, 50, 48]"
3,76.38220977783203,5.147647857666016,0.14163200557231903,5.566368103027344,47.71414566040039,8.426688194274902,16384,5421,"[100, 0, 117, 0, 48, 14, 152, 1, 267, 4, 15, 55, 0, 4, 724, 5, 0, 39, 187, 160, 3, 1751, 45, 1, 89, 25, 34, 484, 0, 0, 287, 404, 13, 2141, 139, 466, 22, 35, 2521, 4, 2, 0, 0, 0, 360, 287, 28, 3, 3155, 922, 4, 440, 51, 485, 67, 68, 65, 1, 32, 58]"
4,75.85382080078125,2.1719040870666504,0.14000000059604645,6.4436798095703125,50.24272155761719,8.243071556091309,16384,5161,"[78, 3, 44, 0, 33, 53, 75, 0, 250, 0, 26, 22, 9, 0, 660, 24, 0, 6, 122, 84, 222, 878, 184, 23, 9, 20, 79, 297, 0, 0, 185, 1061, 154, 3149, 106, 89, 7, 9, 2183, 1, 103, 0, 0, 0, 314, 467, 11, 28, 3797, 590, 5, 379, 4, 193, 133, 72, 14, 0, 19, 110]"
5,73.45356750488281,1.397760033607483,0.14643199741840363,5.8390398025512695,49.362335205078125,7.928607940673828,16384,5080,"[159, 7, 61, 0, 6, 24, 69, 0, 222, 0, 17, 43, 1, 4, 498, 37, 0, 1, 160, 16, 115, 1259, 105, 7, 1, 27, 42, 840, 0, 0, 217, 748, 9, 3139, 0, 135, 26, 21, 1339, 0, 0, 0, 0, 0, 201, 82, 2, 0, 5146, 742, 4, 317, 0, 59, 132, 192, 54, 0, 60, 38]"
6,68.58854675292969,2.9132800102233887,0.14364799857139587,4.710464000701904,46.24790573120117,6.656032085418701,16384,4127,"[118, 0, 114, 0, 1, 23, 307, 0, 96, 0, 21, 78, 1, 0, 153, 9, 0, 2, 40, 23, 239, 2975, 78, 29, 265, 15, 25, 880, 0, 0, 275, 553, 32, 2623, 5, 71, 11, 9, 1502, 0, 6, 0, 0, 0, 174, 309, 0, 0, 3518, 578, 38, 453, 10, 76, 33, 341, 100, 0, 90, 85]"
7,66.81600189208984,1.6435199975967407,0.3044799864292145,5.385536193847656,41.86211013793945,8.260576248168945,16384,5005,"[100, 9, 58, 1, 13, 111, 377, 0, 329, 4, 32, 102, 0, 2, 369, 3, 0, 3, 133, 20, 201, 1319, 82, 27, 128, 37, 32, 415, 0, 0, 262, 424, 50, 3439, 44, 164, 30, 109, 1599, 0, 24, 3, 0, 28, 523, 145, 16, 0, 3532, 668, 1, 538, 5, 343, 157, 156, 20, 0, 54, 143]"
8,75.85075378417969,1.7489919662475586,0.3339200019836426,5.261951923370361,50.12934494018555,7.354944229125977,16384,4549,"[23, 0, 9, 0, 16, 64, 123, 0, 303, 77, 13, 135, 0, 6, 665, 70, 0, 0, 137, 0, 9, 1457, 8, 3, 26, 19, 33, 149, 4, 0, 586, 552, 11, 2868, 1, 71, 31, 82, 2341, 19, 49, 1, 0, 1, 249, 349, 131, 5, 4123, 872, 2, 330, 10, 133, 27, 99, 52, 0, 23, 17]"
9,71.6759033203125,3.3771519660949707,0.34624001383781433,5.340159893035889,45.893760681152344,7.2408318519592285,16384,4356,"[35, 1, 9, 1, 0, 11, 282, 0, 257, 11, 11, 25, 0, 3, 635, 10, 0, 20, 333, 73, 74, 1219, 130, 4, 55, 24, 85, 845, 0, 0, 249, 439, 75, 2775, 2, 165, 17, 111, 2207, 1, 2, 0, 0, 0, 392, 571, 6, 23, 3113, 614, 0, 831, 20, 214, 140, 124, 15, 0, 46, 79]"
