iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,57.190399169921875,3.610624074935913,0.21807999908924103,5.578144073486328,4.259647846221924,32.92291259765625,16384,23812,"[0, 0, 154, 14, 1789, 15, 605, 395, 10, 0, 1162, 18, 856, 34, 3, 1903, 2, 0, 365, 0, 19, 0, 83, 0, 0, 543, 0, 1272, 0, 487, 3, 1177, 0, 0, 67, 1183, 1655, 0, 3, 1, 0, 0, 0, 2, 0, 2, 94, 6, 8, 905, 15, 1412, 0, 8, 0, 0, 0, 104, 5, 5]"
1,54.48499298095703,2.239487886428833,0.16579200327396393,5.115776062011719,3.998879909515381,31.24665641784668,16384,23253,"[0, 0, 77, 20, 2031, 3, 97, 210, 53, 1, 1004, 20, 554, 51, 11, 2277, 5, 0, 404, 0, 20, 1, 13, 0, 0, 89, 0, 2032, 0, 184, 32, 1096, 2, 0, 11, 2201, 644, 0, 8, 3, 2, 12, 0, 2, 0, 7, 172, 24, 17, 181, 550, 249, 0, 88, 0, 12, 0, 1421, 492, 1]"
2,64.78540802001953,0.3409920036792755,0.4665600061416626,5.895999908447266,5.163136005401611,42.866111755371094,16384,32190,"[0, 0, 44, 8, 414, 44, 70, 10, 27, 0, 1202, 17, 1285, 185, 122, 2814, 5, 0, 401, 0, 17, 7, 3, 0, 0, 1519, 0, 1844, 0, 24, 33, 1357, 7, 0, 5, 1201, 711, 0, 0, 37, 0, 0, 0, 0, 0, 3, 10, 2, 2, 919, 15, 332, 0, 5, 0, 30, 0, 41, 1610, 2]"
3,54.23513412475586,4.187136173248291,0.352512001991272,4.965184211730957,4.0186238288879395,31.598976135253906,16384,23135,"[0, 0, 166, 29, 281, 7, 1171, 384, 199, 2, 661, 18, 1646, 19, 0, 2100, 0, 0, 203, 0, 17, 4, 40, 0, 0, 560, 0, 1941, 15, 470, 11, 748, 0, 0, 321, 464, 777, 0, 10, 4, 0, 0, 0, 0, 1, 0, 3, 4, 114, 865, 61, 888, 0, 188, 0, 9, 0, 592, 1391, 0]"
4,62.8039665222168,6.656000137329102,0.3449920117855072,5.567455768585205,4.338848114013672,37.145633697509766,16384,27212,"[0, 0, 136, 10, 602, 7, 299, 0, 51, 39, 2726, 20, 1060, 18, 0, 641, 3, 0, 323, 0, 24, 8, 35, 0, 0, 332, 0, 3472, 7, 11, 13, 733, 5, 0, 390, 1559, 385, 0, 11, 19, 0, 0, 0, 10, 0, 2, 28, 8, 0, 1415, 1079, 65, 0, 31, 0, 100, 0, 352, 348, 7]"
5,59.15955352783203,4.184063911437988,0.14707200229167938,6.405663967132568,4.688000202178955,34.621822357177734,16384,25082,"[0, 0, 114, 1, 2326, 7, 169, 459, 5, 0, 227, 23, 1165, 182, 0, 1917, 2, 0, 182, 0, 18, 25, 0, 0, 0, 139, 0, 2774, 1, 40, 23, 940, 5, 0, 9, 911, 300, 0, 6, 6, 4, 0, 0, 0, 0, 2, 150, 10, 24, 926, 571, 875, 0, 1, 0, 0, 0, 410, 1433, 2]"
6,58.245121002197266,1.667072057723999,0.16969600319862366,6.290527820587158,5.08896017074585,35.07535934448242,16384,26028,"[0, 0, 29, 37, 2094, 3, 23, 199, 302, 6, 619, 32, 343, 6, 8, 2050, 1, 0, 48, 0, 19, 1, 2, 0, 0, 402, 0, 3016, 337, 2, 4, 146, 8, 0, 292, 731, 843, 0, 15, 344, 92, 0, 0, 3, 0, 1, 78, 30, 0, 1392, 71, 1478, 0, 0, 0, 28, 0, 611, 638, 0]"
7,56.80537414550781,5.502975940704346,0.14745600521564484,5.945663928985596,4.146560192108154,32.551998138427734,16384,24781,"[0, 0, 253, 30, 340, 9, 88, 1509, 99, 4, 1057, 21, 1323, 60, 30, 1592, 0, 0, 400, 0, 17, 2, 38, 0, 0, 386, 0, 2154, 4, 358, 41, 1907, 7, 0, 68, 729, 334, 0, 4, 40, 1, 0, 2, 2, 5, 1, 19, 4, 15, 922, 45, 556, 0, 24, 0, 11, 0, 230, 1643, 0]"
8,59.96543884277344,4.863999843597412,0.20428800582885742,6.121664047241211,4.69708776473999,36.38819122314453,16384,27552,"[0, 0, 49, 10, 805, 11, 834, 7, 51, 2, 902, 18, 569, 144, 3, 2773, 1, 0, 84, 0, 16, 8, 103, 0, 0, 750, 0, 2350, 0, 185, 74, 1497, 3, 0, 0, 1559, 225, 0, 4, 20, 0, 6, 0, 2, 1, 0, 5, 2, 28, 1412, 188, 554, 0, 0, 0, 0, 0, 143, 986, 0]"
9,123.5066909790039,4.807680130004883,0.15625600516796112,4.632287979125977,77.61011505126953,28.487743377685547,16384,21311,"[0, 0, 15, 18, 3, 10, 40, 466, 132, 106, 316, 17, 2436, 85, 1, 2527, 1, 0, 121, 0, 24, 0, 1, 0, 0, 723, 0, 2761, 3, 17, 13, 385, 0, 0, 21, 818, 743, 0, 3, 9, 1, 1, 1, 9, 4, 5, 17, 27, 0, 1623, 112, 848, 0, 9, 0, 2, 0, 542, 1368, 0]"
10,53.740543365478516,3.737600088119507,0.13369600474834442,5.0405120849609375,3.7733120918273926,33.34748840332031,16384,24927,"[0, 0, 41, 5, 1473, 9, 155, 432, 1, 1, 56, 18, 1264, 17, 0, 3073, 0, 0, 558, 0, 17, 1, 5, 0, 0, 90, 0, 3694, 1, 159, 105, 953, 1, 0, 0, 240, 1709, 0, 4, 0, 9, 1, 0, 0, 2, 0, 161, 2, 0, 534, 10, 443, 0, 12, 0, 0, 0, 761, 366, 1]"
11,62.38924789428711,7.1741437911987305,0.1640319973230362,5.512351989746094,6.557024002075195,34.787681579589844,16384,25943,"[0, 0, 73, 67, 1160, 17, 1340, 582, 53, 0, 588, 17, 2294, 49, 0, 483, 1, 0, 110, 0, 19, 1, 152, 0, 0, 384, 0, 3310, 13, 10, 37, 1729, 0, 0, 18, 657, 383, 0, 3, 0, 0, 0, 0, 2, 1, 0, 2, 24, 7, 924, 250, 316, 0, 36, 0, 11, 0, 1021, 235, 5]"
12,55.40556716918945,4.843520164489746,0.1388159990310669,5.575615882873535,4.543551921844482,32.550113677978516,16384,23931,"[0, 0, 43, 34, 1274, 11, 258, 0, 11, 7, 1237, 16, 1854, 119, 0, 1681, 1, 0, 208, 0, 17, 12, 5, 0, 0, 1470, 0, 1609, 3, 532, 4, 732, 0, 0, 1, 1837, 557, 1, 19, 27, 1, 0, 0, 1, 0, 16, 43, 8, 157, 1373, 53, 849, 0, 0, 0, 4, 0, 60, 239, 0]"
13,61.58028793334961,5.9903998374938965,0.15689599514007568,6.268064022064209,6.41212797164917,34.9917106628418,16384,26504,"[13, 0, 339, 107, 887, 17, 324, 510, 199, 4, 28, 20, 1435, 14, 1, 2677, 26, 0, 337, 0, 23, 3, 17, 0, 0, 315, 0, 2869, 14, 85, 24, 1545, 0, 0, 9, 1592, 678, 0, 5, 0, 0, 0, 2, 0, 1, 0, 560, 6, 4, 1120, 5, 296, 0, 0, 0, 83, 0, 123, 63, 4]"
14,59.884544372558594,4.434944152832031,0.1494079977273941,6.3269758224487305,4.601984024047852,36.56364822387695,16384,27310,"[0, 1, 181, 23, 183, 16, 69, 49, 12, 0, 32, 16, 2527, 0, 2, 2552, 0, 0, 41, 0, 17, 12, 12, 0, 0, 43, 0, 2798, 0, 5, 2, 733, 0, 0, 8, 2018, 769, 0, 7, 1, 0, 2, 0, 0, 0, 0, 117, 5, 24, 733, 8, 287, 0, 0, 0, 8, 0, 1435, 1631, 5]"
15,60.09036636352539,4.25984001159668,0.15990400314331055,5.127808094024658,12.49289608001709,29.874399185180664,16384,21828,"[0, 0, 13, 44, 886, 10, 778, 245, 129, 2, 1190, 16, 991, 37, 0, 1824, 0, 0, 184, 0, 17, 1, 31, 0, 0, 151, 0, 2890, 2, 212, 9, 998, 0, 0, 6, 1315, 2339, 0, 2, 1, 0, 1, 0, 4, 0, 0, 3, 9, 8, 1015, 71, 181, 0, 0, 0, 100, 0, 301, 368, 0]"
16,59.214847564697266,4.339712142944336,0.13795199990272522,5.7014079093933105,4.562719821929932,36.63462448120117,16384,27590,"[0, 0, 36, 40, 460, 16, 287, 491, 12, 1, 638, 23, 2521, 111, 32, 1196, 1, 0, 233, 0, 24, 2, 7, 0, 0, 569, 0, 3825, 2, 152, 1, 819, 1, 0, 43, 483, 421, 0, 4, 0, 0, 0, 0, 33, 0, 5, 4, 27, 15, 1352, 117, 553, 0, 155, 0, 15, 0, 1229, 426, 2]"
17,64.84172821044922,5.7282562255859375,0.18492799997329712,5.609600067138672,4.536896228790283,40.97468948364258,16384,30846,"[0, 1, 5, 61, 1284, 28, 3, 793, 1, 0, 993, 16, 2826, 44, 2, 1956, 3, 0, 821, 0, 25, 99, 12, 0, 0, 937, 0, 1272, 3, 561, 149, 1208, 0, 0, 0, 705, 198, 0, 29, 11, 0, 0, 0, 1, 3, 1, 2, 29, 6, 934, 12, 205, 0, 3, 0, 1, 0, 789, 350, 2]"
18,60.10367965698242,6.253568172454834,0.3463680148124695,5.564799785614014,4.297632217407227,35.4595832824707,16384,26728,"[0, 0, 662, 33, 1959, 8, 102, 364, 5, 2, 383, 18, 1901, 26, 3, 951, 0, 0, 965, 0, 16, 4, 67, 0, 0, 98, 0, 3616, 1, 47, 18, 485, 2, 0, 6, 1710, 723, 0, 3, 5, 0, 0, 0, 2, 1, 2, 1, 23, 10, 212, 0, 744, 0, 2, 0, 1, 0, 194, 1004, 5]"
19,62.943233489990234,3.8307840824127197,0.16105599701404572,6.053631782531738,5.330207824707031,39.670719146728516,16384,28311,"[0, 0, 107, 26, 12, 5, 140, 88, 40, 0, 1104, 18, 1394, 40, 6, 3016, 8, 0, 190, 0, 16, 7, 0, 0, 0, 848, 0, 2341, 0, 711, 4, 535, 0, 0, 453, 356, 933, 0, 5, 19, 3, 0, 0, 1, 0, 1, 214, 0, 5, 1560, 107, 753, 0, 59, 0, 14, 0, 325, 920, 0]"
