iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,8504,29.189119338989258,6.552576065063477,"[42, 77, 93, 659, 286, 6, 105, 878, 83, 381, 16, 272, 528, 708, 482, 484]"
1,5100,8610,25.161727905273438,6.001664161682129,"[38, 75, 82, 681, 312, 9, 98, 858, 97, 384, 15, 265, 443, 753, 511, 479]"
