iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,5.010833333333333,0.8825,4.784999999999999,0.9033333333333334,8.453333333333333,0.3108333333333333,2.8658333333333332,6.355833333333333,1.3308333333333333,3.965,0.075,3.1141666666666667,0.6858333333333333,8.141666666666666,0.4933333333333333,6.038333333333333,0.305,3.8158333333333334,2.075,3.4225,4.33,0.33666666666666667,0.315,1.0175,0.3808333333333333,0.7366666666666666,1.3758333333333332,1.385,0.86,13.136666666666667,6.132499999999999,6.963333333333334
1,4.865,0.8325000000000001,4.776666666666666,0.9791666666666667,8.3425,0.2916666666666667,2.8058333333333336,6.389166666666666,1.2908333333333335,4.175,0.04666666666666667,2.98,0.67,8.070833333333335,0.41583333333333333,6.101666666666667,0.2758333333333333,4.035,2.155,3.4075,4.225833333333333,0.32166666666666666,0.2841666666666667,1.0633333333333332,0.3933333333333333,0.8058333333333334,1.4216666666666666,1.2208333333333332,0.97,13.095833333333335,6.2725,7.0183333333333335
2,4.859999999999999,0.9066666666666667,4.6850000000000005,0.9158333333333333,8.395833333333332,0.3375,2.9025,6.201666666666666,1.2508333333333332,3.9116666666666666,0.06583333333333334,3.253333333333333,0.6641666666666667,7.934166666666667,0.4325,6.115833333333334,0.3233333333333333,3.8008333333333333,2.0508333333333333,3.5458333333333334,4.351666666666667,0.32083333333333336,0.24083333333333334,1.0266666666666666,0.42833333333333334,0.7991666666666666,1.4275,1.3316666666666666,0.9175000000000001,13.254166666666666,6.342499999999999,7.005
3,5.004166666666666,0.8466666666666668,4.628333333333334,0.9333333333333335,8.3575,0.31166666666666665,2.7725,6.466666666666667,1.3408333333333333,3.9175,0.04833333333333333,3.0583333333333336,0.6375,8.210833333333333,0.48250000000000004,6.020833333333334,0.31166666666666665,3.809166666666667,2.0008333333333335,3.386666666666667,4.300833333333333,0.3066666666666667,0.2625,1.0475,0.41833333333333333,0.7866666666666666,1.4258333333333333,1.4233333333333333,0.8991666666666667,13.345833333333335,6.191666666666666,7.045833333333333
4,4.870833333333334,0.8883333333333333,4.739166666666667,0.9883333333333333,8.244166666666667,0.32916666666666666,2.8991666666666664,6.369166666666666,1.265,4.14,0.04416666666666667,2.9316666666666666,0.6483333333333333,7.9750000000000005,0.385,6.128333333333334,0.295,4.0024999999999995,2.1041666666666665,3.435833333333333,4.210833333333333,0.30916666666666665,0.26,1.0766666666666667,0.40499999999999997,0.7891666666666667,1.3908333333333334,1.3808333333333334,0.9133333333333333,13.423333333333334,6.265833333333333,6.891666666666667
5,4.9,0.915,4.605,0.9291666666666667,8.336666666666668,0.3225,2.941666666666667,6.2725,1.3091666666666666,3.8475,0.07666666666666667,3.141666666666667,0.6641666666666667,7.9925,0.45666666666666667,6.2283333333333335,0.2941666666666667,3.879166666666667,2.0675,3.5283333333333333,4.343333333333333,0.3191666666666667,0.2925,1.0,0.39583333333333337,0.8075000000000001,1.4616666666666667,1.3525,0.9016666666666666,13.123333333333335,6.216666666666667,7.077500000000001
6,4.9475,0.79,4.851666666666667,0.9400000000000001,8.466666666666667,0.30166666666666664,2.8575,6.35,1.295,4.001666666666667,0.04,3.175,0.5758333333333333,7.973333333333334,0.47000000000000003,6.045,0.2991666666666667,4.0216666666666665,2.095,3.5166666666666666,4.165,0.36083333333333334,0.26916666666666667,1.0658333333333334,0.40249999999999997,0.7958333333333333,1.5508333333333335,1.3308333333333333,0.8458333333333333,13.1375,6.1575,6.905
7,4.898333333333333,0.8625,4.604166666666667,0.9291666666666667,8.49,0.2866666666666667,2.908333333333333,6.320833333333334,1.3891666666666667,3.8691666666666666,0.05416666666666666,3.0691666666666664,0.5575,7.9575000000000005,0.4108333333333334,6.111666666666666,0.30083333333333334,3.9141666666666666,2.0791666666666666,3.523333333333333,4.314166666666667,0.31416666666666665,0.23083333333333333,1.0775,0.4458333333333333,0.7783333333333333,1.4283333333333335,1.2316666666666667,0.9283333333333332,13.640833333333333,6.1175,6.9558333333333335
8,4.800833333333333,0.9758333333333334,4.945,0.9175000000000001,8.606666666666667,0.3025,2.7466666666666666,6.366666666666666,1.3508333333333333,3.754166666666667,0.06,2.9975,0.6616666666666666,8.15,0.42833333333333334,6.206666666666667,0.2758333333333333,3.9833333333333334,2.0108333333333333,3.5208333333333335,4.115833333333333,0.33416666666666667,0.2925,1.0608333333333335,0.4116666666666667,0.7883333333333332,1.4391666666666667,1.2708333333333333,0.8958333333333334,13.263333333333332,6.1,6.965833333333333
9,5.0,0.9133333333333333,4.8566666666666665,0.8991666666666667,8.446666666666665,0.2875,2.9541666666666666,6.266666666666667,1.4000000000000001,3.7691666666666666,0.05583333333333333,3.165833333333333,0.6091666666666666,7.941666666666666,0.4033333333333333,5.986666666666666,0.28583333333333333,3.888333333333333,2.0166666666666666,3.4750000000000005,4.3025,0.35333333333333333,0.325,1.0358333333333334,0.4058333333333333,0.7791666666666667,1.5366666666666666,1.34,0.8833333333333334,13.105,6.224166666666667,7.0874999999999995
