iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.3675,14.665000000000001,1.8308333333333333,1.3308333333333333,1.3333333333333335,0.345,1.9008333333333332,0.35416666666666663,3.1649999999999996,3.439166666666667,3.6941666666666664,0.12416666666666668,4.04,0.13166666666666668,0.6483333333333333,1.6933333333333336,5.108333333333333,0.07583333333333334,0.9458333333333333,0.30583333333333335,0.1325,0.043333333333333335,0.14083333333333334,13.798333333333336,0.9741666666666666,5.256666666666667,1.9108333333333334,15.436666666666667,2.19,4.406666666666666,0.6725,8.538333333333334
1,1.4158333333333333,15.024999999999999,1.8408333333333333,1.4000000000000001,1.2375,0.30833333333333335,1.8525,0.35416666666666663,3.1216666666666666,3.319166666666667,3.6533333333333333,0.12,4.121666666666666,0.14083333333333334,0.6633333333333333,1.7333333333333332,5.143333333333333,0.07166666666666667,0.975,0.3,0.10583333333333335,0.03666666666666667,0.18416666666666665,13.925833333333335,1.0216666666666667,5.354166666666667,1.7916666666666667,15.155833333333332,2.1758333333333333,4.4624999999999995,0.7091666666666666,8.279166666666667
2,1.3691666666666666,14.620833333333334,1.7399999999999998,1.3516666666666666,1.3475000000000001,0.36250000000000004,1.7883333333333336,0.33666666666666667,3.235833333333334,3.4216666666666664,3.6475,0.12833333333333333,4.214166666666666,0.11833333333333333,0.61,1.7675,5.414166666666667,0.06833333333333333,0.9758333333333334,0.3183333333333333,0.11916666666666666,0.0325,0.1675,13.721666666666666,0.9408333333333333,5.06,1.8575000000000002,15.262500000000001,2.0866666666666664,4.535,0.7408333333333333,8.639166666666668
3,1.43,14.84,1.866666666666667,1.3058333333333334,1.3591666666666666,0.3258333333333333,1.8933333333333333,0.3775,3.2141666666666664,3.3775,3.6208333333333336,0.12,4.145833333333333,0.12583333333333332,0.625,1.7366666666666666,5.093333333333333,0.08333333333333334,0.9491666666666667,0.35916666666666663,0.135,0.059166666666666666,0.14083333333333334,14.085,0.9424999999999999,5.125,1.863333333333333,15.113333333333333,2.143333333333333,4.3675,0.7058333333333333,8.469999999999999
4,1.3666666666666667,15.174166666666666,1.7483333333333333,1.3941666666666666,1.265,0.27,1.8008333333333335,0.36166666666666664,3.1933333333333334,3.3474999999999997,3.6933333333333334,0.11333333333333334,4.100833333333333,0.14666666666666667,0.695,1.633333333333333,5.165,0.06416666666666666,0.9625,0.32833333333333337,0.12333333333333332,0.0275,0.20416666666666664,13.910833333333333,1.0058333333333334,5.310833333333333,1.7950000000000002,15.0025,2.2216666666666667,4.424166666666666,0.6791666666666666,8.470833333333333
5,1.4183333333333332,15.0,1.8491666666666666,1.3908333333333334,1.3433333333333333,0.30083333333333334,1.8341666666666665,0.3375,3.1608333333333336,3.2558333333333334,3.6441666666666666,0.14833333333333332,4.1775,0.145,0.6383333333333334,1.6558333333333335,5.106666666666667,0.06,0.9833333333333333,0.3025,0.12333333333333332,0.034166666666666665,0.18,14.001666666666669,0.8999999999999999,4.968333333333334,1.8591666666666666,15.450833333333334,2.1766666666666667,4.394166666666666,0.7108333333333333,8.448333333333332
6,1.3283333333333334,14.984166666666669,1.5883333333333334,1.2325,1.3525,0.2841666666666667,1.7741666666666667,0.3408333333333334,3.0816666666666666,3.3625000000000003,3.6008333333333336,0.1075,4.096666666666667,0.13,0.6891666666666667,1.8266666666666667,5.188333333333333,0.060833333333333336,1.0133333333333332,0.26749999999999996,0.14583333333333334,0.03666666666666667,0.16166666666666665,14.002500000000001,0.9433333333333334,5.355833333333333,1.9216666666666666,15.265833333333333,2.131666666666667,4.440833333333334,0.6908333333333333,8.593333333333334
7,1.4675,14.754166666666665,1.6316666666666666,1.345,1.32,0.2941666666666667,1.8375,0.3441666666666667,3.0058333333333334,3.3583333333333334,3.7516666666666665,0.11583333333333333,4.186666666666667,0.11333333333333334,0.7474999999999999,1.8191666666666666,5.319166666666667,0.0475,1.0133333333333332,0.3308333333333333,0.11166666666666666,0.035833333333333335,0.15166666666666667,14.014166666666666,1.015,5.203333333333333,1.8658333333333332,15.120833333333334,2.168333333333333,4.333333333333334,0.72,8.456666666666667
8,1.5141666666666667,14.438333333333334,1.8241666666666667,1.3308333333333333,1.2983333333333333,0.3258333333333333,1.8033333333333332,0.33333333333333337,2.9983333333333335,3.5174999999999996,3.591666666666667,0.12833333333333333,4.073333333333333,0.13749999999999998,0.645,1.7433333333333332,5.153333333333333,0.059166666666666666,0.9966666666666667,0.3408333333333334,0.1325,0.034166666666666665,0.17916666666666667,14.096666666666666,0.9508333333333334,5.246666666666667,1.8658333333333332,15.424166666666666,2.0908333333333333,4.398333333333333,0.6775,8.649999999999999
9,1.4541666666666666,14.530833333333334,1.79,1.3775000000000002,1.2908333333333335,0.32666666666666666,1.8624999999999998,0.37833333333333335,3.158333333333333,3.435,3.5725,0.1325,4.108333333333333,0.13333333333333333,0.6475,1.6833333333333331,5.190833333333334,0.0675,0.9616666666666668,0.31583333333333335,0.12583333333333332,0.028333333333333335,0.15666666666666668,13.91,0.9825,5.189166666666667,1.7558333333333331,15.634166666666665,2.1733333333333333,4.425,0.6533333333333333,8.548333333333332
10,1.3625,14.84,1.7975,1.3758333333333332,1.2375,0.3308333333333333,1.975,0.36666666666666664,3.109166666666667,3.480833333333333,3.63,0.1325,4.0183333333333335,0.12333333333333332,0.7166666666666667,1.6391666666666667,5.2058333333333335,0.065,0.9775,0.2916666666666667,0.10583333333333335,0.034166666666666665,0.16416666666666668,13.529166666666667,0.9841666666666667,5.381666666666667,1.7575,15.190000000000001,2.1350000000000002,4.46,0.7241666666666667,8.858333333333333
11,1.38,14.969166666666666,1.7608333333333333,1.4683333333333333,1.3491666666666668,0.26,1.9041666666666666,0.3433333333333333,3.0625,3.4333333333333336,3.6450000000000005,0.125,4.105833333333334,0.11833333333333333,0.6566666666666667,1.7825,5.051666666666667,0.05833333333333334,0.9658333333333333,0.2916666666666667,0.11916666666666666,0.023333333333333334,0.15916666666666665,13.4975,0.9416666666666667,5.255,1.8383333333333334,15.39,2.0324999999999998,4.4366666666666665,0.7766666666666666,8.798333333333334
12,1.395,14.522499999999999,1.7691666666666668,1.3925,1.2758333333333334,0.3075,1.6875,0.40166666666666667,3.335,3.3891666666666667,3.7350000000000003,0.12333333333333332,4.12,0.1275,0.6725,1.7325,5.149166666666667,0.0725,0.9641666666666666,0.32916666666666666,0.13,0.03333333333333333,0.17500000000000002,14.1425,1.0241666666666667,5.156666666666666,1.8941666666666666,14.866666666666667,2.1766666666666667,4.406666666666666,0.6966666666666667,8.795833333333333
