iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,1926,27.883520126342773,1.5575040578842163,"[49, 65, 74, 641, 198, 9, 89, 833, 84, 435, 30, 270, 477, 699, 574, 573]"
1,5100,2028,25.71161651611328,1.6291840076446533,"[49, 60, 84, 583, 217, 16, 76, 846, 99, 429, 27, 287, 484, 718, 497, 628]"
