iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,4341,127.52281951904297,9.484288215637207,"[70, 0, 105, 3, 2, 7, 21, 6, 31, 3, 36, 0, 17, 3, 0, 0, 0, 0, 829, 17, 17, 212, 0, 0, 18, 8, 29, 167, 28, 334, 0, 10, 13, 11, 61, 47, 1, 3, 0, 0, 10, 1, 4, 2, 112, 0, 3, 265, 6, 17, 0, 3, 0, 11, 266, 19, 0, 17, 0, 0, 327, 90, 8, 35, 29, 0, 32, 7, 0, 74, 88, 26, 0, 10, 10, 2, 49, 77, 2, 25, 3, 16, 10, 2, 19, 7, 7, 2, 51, 9, 24, 5, 5, 25, 26, 13, 3, 0, 23, 23, 0, 66, 11, 25, 1, 14, 163, 2, 154, 0, 190, 2, 0, 1, 3, 16, 44, 0, 2, 45, 43, 18, 12, 200, 10, 10, 22, 37]"
1,5100,4458,100.56089782714844,4.2096638679504395,"[76, 0, 95, 1, 0, 7, 22, 7, 40, 3, 27, 1, 20, 0, 0, 0, 0, 0, 840, 19, 24, 222, 0, 0, 24, 9, 34, 135, 24, 287, 0, 14, 16, 14, 62, 56, 0, 2, 0, 0, 5, 1, 5, 0, 100, 0, 3, 292, 13, 17, 2, 5, 0, 7, 288, 10, 0, 17, 0, 0, 324, 92, 5, 29, 29, 0, 31, 9, 0, 74, 99, 37, 0, 17, 8, 1, 31, 65, 3, 24, 6, 19, 14, 0, 13, 7, 8, 5, 49, 4, 24, 5, 3, 24, 24, 14, 3, 0, 26, 32, 1, 75, 10, 19, 1, 19, 156, 5, 133, 0, 190, 2, 0, 1, 5, 9, 36, 0, 1, 55, 27, 23, 11, 225, 10, 16, 22, 44]"
