iteration,policy,imbalance
0,deepspeed_policy,400.0
1,deepspeed_policy,408.4
2,deepspeed_policy,399.2
3,deepspeed_policy,403.59999999999997
4,deepspeed_policy,407.59999999999997
5,deepspeed_policy,410.40000000000003
6,deepspeed_policy,404.8
7,deepspeed_policy,401.6
8,deepspeed_policy,404.4
9,deepspeed_policy,406.79999999999995
10,deepspeed_policy,414.40000000000003
11,deepspeed_policy,413.6
12,deepspeed_policy,421.6
13,deepspeed_policy,413.6
14,deepspeed_policy,412.4
15,deepspeed_policy,405.6
16,deepspeed_policy,392.8
17,deepspeed_policy,411.59999999999997
18,deepspeed_policy,407.2
19,deepspeed_policy,408.0
20,deepspeed_policy,400.0
21,deepspeed_policy,392.4
22,deepspeed_policy,407.2
23,deepspeed_policy,408.8
24,deepspeed_policy,423.20000000000005
25,deepspeed_policy,414.79999999999995
26,deepspeed_policy,402.4
27,deepspeed_policy,407.2
28,deepspeed_policy,420.4
29,deepspeed_policy,396.0
30,deepspeed_policy,393.6
31,deepspeed_policy,416.0
32,deepspeed_policy,403.59999999999997
33,deepspeed_policy,414.79999999999995
34,deepspeed_policy,397.2
35,deepspeed_policy,404.0
36,deepspeed_policy,408.8
37,deepspeed_policy,407.59999999999997
38,deepspeed_policy,405.6
39,deepspeed_policy,409.2
40,deepspeed_policy,415.2
41,deepspeed_policy,413.99999999999994
42,deepspeed_policy,398.4
43,deepspeed_policy,412.8
44,deepspeed_policy,404.4
45,deepspeed_policy,406.4
46,deepspeed_policy,403.59999999999997
47,deepspeed_policy,420.8
48,deepspeed_policy,401.99999999999994
49,deepspeed_policy,397.2
50,deepspeed_policy,416.4
51,deepspeed_policy,413.99999999999994
52,deepspeed_policy,400.8
53,deepspeed_policy,406.4
54,deepspeed_policy,409.99999999999994
55,deepspeed_policy,410.40000000000003
56,deepspeed_policy,408.4
57,deepspeed_policy,412.0
58,deepspeed_policy,404.8
59,deepspeed_policy,408.0
60,deepspeed_policy,401.6
61,deepspeed_policy,419.59999999999997
62,deepspeed_policy,397.6
63,deepspeed_policy,413.99999999999994
64,deepspeed_policy,404.0
65,deepspeed_policy,416.0
66,deepspeed_policy,408.8
67,deepspeed_policy,415.59999999999997
0,harmony,8.095238095238095
1,harmony,5.371428571428572
2,harmony,3.314285714285714
3,harmony,2.5904761904761906
4,harmony,2.723809523809524
5,harmony,0.0
6,harmony,2.323809523809524
7,harmony,5.0285714285714285
8,harmony,5.371428571428572
9,harmony,0.0
10,harmony,2.1904761904761907
11,harmony,2.057142857142857
12,harmony,5.0285714285714285
13,harmony,3.5428571428571427
14,harmony,2.457142857142857
15,harmony,5.0285714285714285
16,harmony,5.142857142857142
17,harmony,2.5904761904761906
18,harmony,2.685714285714286
19,harmony,2.5904761904761906
20,harmony,5.142857142857142
21,harmony,5.485714285714286
22,harmony,2.723809523809524
23,harmony,5.142857142857142
24,harmony,2.5904761904761906
25,harmony,4.9523809523809526
26,harmony,3.7714285714285714
27,harmony,6.75
0,drop,298.4819734345351
1,drop,299.08779931584945
2,drop,299.69547011800535
3,drop,299.391403575504
4,drop,299.69547011800535
5,drop,300.0
6,drop,298.78465628560576
7,drop,298.1797497155859
8,drop,299.08779931584945
9,drop,300.0
10,drop,298.4819734345351
11,drop,298.1797497155859
12,drop,298.1797497155859
13,drop,299.391403575504
14,drop,299.08779931584945
15,drop,298.1797497155859
16,drop,298.4819734345351
17,drop,299.391403575504
18,drop,299.391403575504
19,drop,299.391403575504
20,drop,298.4819734345351
21,drop,299.391403575504
22,drop,299.69547011800535
23,drop,298.4819734345351
24,drop,299.391403575504
25,drop,297.5766755017039
26,drop,299.69547011800535
27,drop,298.00995024875624
0,even_split,0.5714285714285714
1,even_split,0.41904761904761906
2,even_split,0.26666666666666666
3,even_split,0.26666666666666666
4,even_split,0.26666666666666666
5,even_split,0.1142857142857143
6,even_split,0.1142857142857143
7,even_split,0.26666666666666666
8,even_split,0.26666666666666666
9,even_split,0.1142857142857143
10,even_split,0.26666666666666666
11,even_split,0.1142857142857143
12,even_split,0.41904761904761906
13,even_split,0.26666666666666666
14,even_split,0.26666666666666666
15,even_split,0.26666666666666666
16,even_split,0.41904761904761906
17,even_split,0.26666666666666666
18,even_split,0.26666666666666666
19,even_split,0.26666666666666666
20,even_split,0.26666666666666666
21,even_split,0.26666666666666666
22,even_split,0.26666666666666666
23,even_split,0.26666666666666666
24,even_split,0.26666666666666666
25,even_split,0.41904761904761906
26,even_split,0.26666666666666666
27,even_split,0.4
