iteration,policy,imbalance
0,deepspeed_policy,343.6
1,deepspeed_policy,330.79999999999995
2,deepspeed_policy,343.6
3,deepspeed_policy,333.59999999999997
4,deepspeed_policy,339.59999999999997
5,deepspeed_policy,356.8
6,deepspeed_policy,352.0
7,deepspeed_policy,336.4
8,deepspeed_policy,333.59999999999997
9,deepspeed_policy,341.59999999999997
10,deepspeed_policy,344.4
11,deepspeed_policy,345.2
12,deepspeed_policy,350.8
13,deepspeed_policy,355.2
14,deepspeed_policy,359.6
15,deepspeed_policy,352.0
16,deepspeed_policy,340.8
17,deepspeed_policy,362.0
18,deepspeed_policy,338.8
19,deepspeed_policy,349.2
20,deepspeed_policy,336.8
21,deepspeed_policy,352.0
22,deepspeed_policy,350.8
23,deepspeed_policy,344.4
24,deepspeed_policy,355.2
25,deepspeed_policy,356.8
26,deepspeed_policy,348.4
27,deepspeed_policy,345.6
28,deepspeed_policy,347.6
29,deepspeed_policy,338.8
30,deepspeed_policy,332.0
31,deepspeed_policy,352.4
32,deepspeed_policy,344.8
33,deepspeed_policy,361.6
34,deepspeed_policy,351.2
35,deepspeed_policy,358.8
36,deepspeed_policy,350.0
37,deepspeed_policy,341.2
38,deepspeed_policy,344.8
39,deepspeed_policy,341.59999999999997
40,deepspeed_policy,339.59999999999997
41,deepspeed_policy,347.2
42,deepspeed_policy,340.4
43,deepspeed_policy,351.2
44,deepspeed_policy,356.0
45,deepspeed_policy,360.0
46,deepspeed_policy,340.4
47,deepspeed_policy,336.4
48,deepspeed_policy,355.6
49,deepspeed_policy,351.6
50,deepspeed_policy,342.0
51,deepspeed_policy,339.59999999999997
52,deepspeed_policy,361.6
53,deepspeed_policy,340.4
54,deepspeed_policy,364.0
55,deepspeed_policy,345.6
56,deepspeed_policy,356.8
57,deepspeed_policy,344.0
58,deepspeed_policy,349.2
59,deepspeed_policy,343.2
60,deepspeed_policy,333.59999999999997
61,deepspeed_policy,359.2
62,deepspeed_policy,348.0
63,deepspeed_policy,348.8
64,deepspeed_policy,329.59999999999997
65,deepspeed_policy,362.8
66,deepspeed_policy,340.0
67,deepspeed_policy,350.4
0,harmony,0.0
1,harmony,1.1428571428571428
2,harmony,0.0
3,harmony,0.3238095238095238
4,harmony,0.0
5,harmony,0.0
6,harmony,0.0
7,harmony,0.0
8,harmony,1.0857142857142856
9,harmony,2.4761904761904763
10,harmony,0.0
11,harmony,0.0
12,harmony,0.0
13,harmony,0.0
14,harmony,0.0
15,harmony,0.0
16,harmony,0.0
17,harmony,0.0
18,harmony,0.0
19,harmony,0.0
20,harmony,0.0
21,harmony,0.0
22,harmony,0.0
23,harmony,2.0
24,harmony,0.0
25,harmony,0.0
26,harmony,0.0
27,harmony,2.9499999999999997
0,drop,137.71790808240888
1,drop,141.3238336014709
2,drop,138.1492401905194
3,drop,138.3654937570942
4,drop,140.10976446375486
5,drop,144.1292722622646
6,drop,141.10218140068886
7,drop,139.56194387405887
8,drop,141.43481260059784
9,drop,147.69992922859166
10,drop,137.8255945639864
11,drop,140.10976446375486
12,drop,141.7683628827999
13,drop,142.88688410825816
14,drop,141.7683628827999
15,drop,140.66009626403851
16,drop,140.21962937542895
17,drop,141.43481260059784
18,drop,139.3435149304764
19,drop,138.1492401905194
20,drop,140.10976446375486
21,drop,141.43481260059784
22,drop,142.55024255024256
23,drop,139.01661734577738
24,drop,142.10283606179385
25,drop,144.01580292818963
26,drop,144.81231056190254
27,drop,141.8379685610641
0,even_split,0.8761904761904762
1,even_split,0.41904761904761906
2,even_split,0.7238095238095238
3,even_split,0.41904761904761906
4,even_split,0.7238095238095238
5,even_split,0.5714285714285714
6,even_split,0.7238095238095238
7,even_split,0.5714285714285714
8,even_split,0.41904761904761906
9,even_split,0.7238095238095238
10,even_split,0.5714285714285714
11,even_split,0.7238095238095238
12,even_split,0.7238095238095238
13,even_split,0.5714285714285714
14,even_split,0.5714285714285714
15,even_split,0.7238095238095238
16,even_split,0.8761904761904762
17,even_split,0.41904761904761906
18,even_split,0.7238095238095238
19,even_split,0.7238095238095238
20,even_split,0.7238095238095238
21,even_split,0.41904761904761906
22,even_split,0.5714285714285714
23,even_split,0.5714285714285714
24,even_split,0.41904761904761906
25,even_split,0.7238095238095238
26,even_split,0.41904761904761906
27,even_split,1.0
