iteration,policy,imbalance
0,deepspeed_policy,54.74583333333334
1,deepspeed_policy,56.55
2,deepspeed_policy,55.69499999999999
3,deepspeed_policy,56.681666666666665
4,deepspeed_policy,54.910000000000004
5,deepspeed_policy,55.769999999999996
6,deepspeed_policy,57.24249999999999
7,deepspeed_policy,55.4325
8,deepspeed_policy,56.51916666666666
9,deepspeed_policy,56.971666666666664
10,deepspeed_policy,56.515
11,deepspeed_policy,55.84
12,deepspeed_policy,54.68833333333334
13,deepspeed_policy,56.27333333333333
14,deepspeed_policy,54.80583333333333
15,deepspeed_policy,54.2975
16,deepspeed_policy,56.80166666666666
17,deepspeed_policy,54.7125
18,deepspeed_policy,58.07416666666667
19,deepspeed_policy,55.86833333333333
20,deepspeed_policy,56.31
21,deepspeed_policy,53.642500000000005
22,deepspeed_policy,54.949999999999996
23,deepspeed_policy,54.427499999999995
24,deepspeed_policy,55.765
25,deepspeed_policy,57.40083333333333
26,deepspeed_policy,57.2075
27,deepspeed_policy,56.67916666666667
28,deepspeed_policy,54.58333333333333
29,deepspeed_policy,54.50416666666666
30,deepspeed_policy,56.75750000000001
31,deepspeed_policy,57.37
32,deepspeed_policy,56.52166666666667
33,deepspeed_policy,53.74416666666667
34,deepspeed_policy,54.57416666666667
35,deepspeed_policy,54.410000000000004
36,deepspeed_policy,56.60166666666666
37,deepspeed_policy,55.96
38,deepspeed_policy,55.66833333333333
39,deepspeed_policy,55.1025
40,deepspeed_policy,56.75583333333334
41,deepspeed_policy,56.97416666666667
42,deepspeed_policy,55.87333333333333
43,deepspeed_policy,55.2475
44,deepspeed_policy,55.91666666666667
45,deepspeed_policy,57.052499999999995
46,deepspeed_policy,54.538333333333334
47,deepspeed_policy,55.80833333333334
48,deepspeed_policy,56.41833333333334
49,deepspeed_policy,55.291666666666664
50,deepspeed_policy,56.5425
51,deepspeed_policy,56.995
52,deepspeed_policy,57.9375
53,deepspeed_policy,56.845
54,deepspeed_policy,57.13
55,deepspeed_policy,57.52166666666667
56,deepspeed_policy,56.65916666666667
57,deepspeed_policy,56.208333333333336
58,deepspeed_policy,55.67666666666666
59,deepspeed_policy,54.9175
60,deepspeed_policy,56.590833333333336
61,deepspeed_policy,54.42916666666666
62,deepspeed_policy,54.41583333333333
63,deepspeed_policy,55.67333333333333
64,deepspeed_policy,55.85166666666667
65,deepspeed_policy,56.336666666666666
66,deepspeed_policy,55.35583333333334
67,deepspeed_policy,55.310833333333335
0,harmony,0.0
1,harmony,0.0
2,harmony,0.0
3,harmony,0.0
4,harmony,0.0
5,harmony,0.0
6,harmony,0.0
7,harmony,0.0
8,harmony,0.0
9,harmony,0.0
10,harmony,0.0
11,harmony,0.0
12,harmony,0.0
13,harmony,0.0
14,harmony,0.0
15,harmony,0.0
16,harmony,0.0
17,harmony,0.0
18,harmony,0.024126984126984125
19,harmony,0.0
20,harmony,0.0
21,harmony,0.0
22,harmony,0.0
23,harmony,0.0
24,harmony,0.0
25,harmony,0.0
26,harmony,0.0
27,harmony,0.0
0,drop,21.653855196188566
1,drop,21.85097432425898
2,drop,21.978845383100705
3,drop,21.653561552840127
4,drop,21.84019304901699
5,drop,21.838897067888922
6,drop,21.712788729782154
7,drop,22.08450573215822
8,drop,21.807625157334847
9,drop,21.886336154776302
10,drop,21.722195172845517
11,drop,21.751952621097296
12,drop,21.612582848572064
13,drop,21.62978114844577
14,drop,21.833831224367152
15,drop,21.741130047546676
16,drop,21.827528960627472
17,drop,21.823347444537745
18,drop,21.772308976938646
19,drop,21.864291538072436
20,drop,21.8568665377176
21,drop,21.831651863154047
22,drop,21.79078855669216
23,drop,21.718491212359645
24,drop,21.753540878026627
25,drop,21.733073185247303
26,drop,21.72360626470827
27,drop,21.763516225939814
0,even_split,0.1346031746031746
1,even_split,0.1406349206349206
2,even_split,0.13428571428571429
3,even_split,0.1326984126984127
4,even_split,0.13682539682539682
5,even_split,0.1326984126984127
6,even_split,0.13523809523809524
7,even_split,0.13873015873015873
8,even_split,0.133968253968254
9,even_split,0.1406349206349206
10,even_split,0.1326984126984127
11,even_split,0.14222222222222222
12,even_split,0.1406349206349206
13,even_split,0.1380952380952381
14,even_split,0.13873015873015873
15,even_split,0.13746031746031748
16,even_split,0.1361904761904762
17,even_split,0.13301587301587303
18,even_split,0.13523809523809524
19,even_split,0.13746031746031748
20,even_split,0.13999999999999999
21,even_split,0.13523809523809524
22,even_split,0.1326984126984127
23,even_split,0.13587301587301587
24,even_split,0.13746031746031748
25,even_split,0.14285714285714285
26,even_split,0.13238095238095238
27,even_split,0.18583333333333335
