iteration,policy,imbalance
0,deepspeed_policy,658.55
1,deepspeed_policy,659.05
2,deepspeed_policy,656.25
3,deepspeed_policy,657.9
4,deepspeed_policy,659.8
5,deepspeed_policy,656.5
6,deepspeed_policy,656.9
7,deepspeed_policy,658.1999999999999
8,deepspeed_policy,655.25
9,deepspeed_policy,660.4
10,deepspeed_policy,658.1999999999999
11,deepspeed_policy,655.3
12,deepspeed_policy,655.85
13,deepspeed_policy,656.35
14,deepspeed_policy,657.05
15,deepspeed_policy,658.1
16,deepspeed_policy,655.3
17,deepspeed_policy,656.85
18,deepspeed_policy,660.0
19,deepspeed_policy,655.4
20,deepspeed_policy,656.8
21,deepspeed_policy,657.4
22,deepspeed_policy,656.55
23,deepspeed_policy,655.75
24,deepspeed_policy,656.15
25,deepspeed_policy,657.85
26,deepspeed_policy,655.95
27,deepspeed_policy,658.25
28,deepspeed_policy,656.2
29,deepspeed_policy,653.75
30,deepspeed_policy,658.05
31,deepspeed_policy,654.8
32,deepspeed_policy,656.2
33,deepspeed_policy,657.1500000000001
34,deepspeed_policy,658.6999999999999
35,deepspeed_policy,655.95
36,deepspeed_policy,656.4499999999999
37,deepspeed_policy,657.1
38,deepspeed_policy,657.65
39,deepspeed_policy,654.1
40,deepspeed_policy,656.25
41,deepspeed_policy,657.35
42,deepspeed_policy,655.6
43,deepspeed_policy,656.55
44,deepspeed_policy,655.45
45,deepspeed_policy,658.75
46,deepspeed_policy,654.15
47,deepspeed_policy,659.8
48,deepspeed_policy,657.4499999999999
49,deepspeed_policy,656.2
50,deepspeed_policy,656.8
51,deepspeed_policy,658.25
52,deepspeed_policy,656.8
53,deepspeed_policy,656.85
54,deepspeed_policy,659.1999999999999
55,deepspeed_policy,654.45
56,deepspeed_policy,657.1
57,deepspeed_policy,656.15
58,deepspeed_policy,658.05
59,deepspeed_policy,655.0500000000001
60,deepspeed_policy,656.4499999999999
61,deepspeed_policy,657.1
62,deepspeed_policy,655.15
63,deepspeed_policy,656.75
64,deepspeed_policy,656.65
65,deepspeed_policy,658.6999999999999
66,deepspeed_policy,655.95
67,deepspeed_policy,655.5500000000001
0,harmony,0.0
1,harmony,0.0
2,harmony,197.61904761904762
3,harmony,197.54285714285714
4,harmony,0.0
5,harmony,197.61904761904762
6,harmony,0.0
7,harmony,0.0
8,harmony,0.0
9,harmony,197.71428571428572
10,harmony,196.8952380952381
11,harmony,0.0
12,harmony,0.0
13,harmony,196.72380952380954
14,harmony,0.0
15,harmony,0.0
16,harmony,0.0
17,harmony,0.0
18,harmony,197.1047619047619
19,harmony,197.14285714285717
20,harmony,197.42857142857142
21,harmony,0.0
22,harmony,197.21904761904761
23,harmony,196.66666666666666
24,harmony,197.27619047619046
25,harmony,196.76190476190476
26,harmony,0.0
27,harmony,201.79999999999998
0,drop,463.3047210300429
1,drop,460.89743589743586
2,drop,459.1798695246971
3,drop,461.57240272763744
4,drop,459.4778207006794
5,drop,462.39957150508843
6,drop,454.675118858954
7,drop,459.1798695246971
8,drop,459.85070647827246
9,drop,462.0232838217583
10,drop,453.7974683544304
11,drop,455.7025668166181
12,drop,463.9854975157782
13,drop,453.21390937829295
14,drop,452.4861878453039
15,drop,457.6948612402071
16,drop,456.58627087198516
17,drop,458.13953488372096
18,drop,457.6948612402071
19,drop,455.849655902594
20,drop,461.34723336006414
21,drop,457.9912315663611
22,drop,459.92534328756165
23,drop,458.13953488372096
24,drop,460.0746766235498
25,drop,457.1769700185726
26,drop,460.89743589743586
27,drop,459.6362364463099
0,even_split,0.1523809523809524
1,even_split,0.13333333333333333
2,even_split,0.1523809523809524
3,even_split,0.1523809523809524
4,even_split,0.17142857142857143
5,even_split,0.19047619047619047
6,even_split,0.19047619047619047
7,even_split,0.20952380952380953
8,even_split,0.13333333333333333
9,even_split,0.17142857142857143
10,even_split,0.1523809523809524
11,even_split,0.13333333333333333
12,even_split,0.1142857142857143
13,even_split,0.17142857142857143
14,even_split,0.17142857142857143
15,even_split,0.17142857142857143
16,even_split,0.13333333333333333
17,even_split,0.1523809523809524
18,even_split,0.19047619047619047
19,even_split,0.1523809523809524
20,even_split,0.1523809523809524
21,even_split,0.19047619047619047
22,even_split,0.1523809523809524
23,even_split,0.17142857142857143
24,even_split,0.17142857142857143
25,even_split,0.17142857142857143
26,even_split,0.1523809523809524
27,even_split,0.17500000000000002
