iteration,policy,imbalance
0,deepspeed_policy,82.35666666666667
1,deepspeed_policy,82.32666666666667
2,deepspeed_policy,81.89750000000001
3,deepspeed_policy,82.16083333333334
4,deepspeed_policy,81.90666666666667
5,deepspeed_policy,80.69583333333334
6,deepspeed_policy,82.6025
7,deepspeed_policy,82.6425
8,deepspeed_policy,81.875
9,deepspeed_policy,81.83916666666666
10,deepspeed_policy,81.28833333333333
11,deepspeed_policy,82.01916666666666
12,deepspeed_policy,81.865
13,deepspeed_policy,81.895
14,deepspeed_policy,81.09583333333333
15,deepspeed_policy,82.4825
16,deepspeed_policy,81.52000000000001
17,deepspeed_policy,81.09583333333333
18,deepspeed_policy,81.63333333333334
19,deepspeed_policy,81.55
20,deepspeed_policy,80.79333333333332
21,deepspeed_policy,82.45083333333334
22,deepspeed_policy,80.80166666666668
23,deepspeed_policy,82.75666666666666
24,deepspeed_policy,82.16833333333334
25,deepspeed_policy,82.17
26,deepspeed_policy,82.48166666666667
27,deepspeed_policy,82.44416666666666
28,deepspeed_policy,82.31916666666666
29,deepspeed_policy,82.545
30,deepspeed_policy,81.77166666666666
31,deepspeed_policy,81.65249999999999
32,deepspeed_policy,81.095
33,deepspeed_policy,81.5175
34,deepspeed_policy,83.19166666666666
35,deepspeed_policy,80.935
36,deepspeed_policy,81.8425
37,deepspeed_policy,82.43916666666667
38,deepspeed_policy,82.055
39,deepspeed_policy,80.76166666666667
40,deepspeed_policy,81.27499999999999
41,deepspeed_policy,81.81083333333333
42,deepspeed_policy,81.36166666666666
43,deepspeed_policy,81.78166666666667
44,deepspeed_policy,81.47999999999999
45,deepspeed_policy,81.18166666666666
46,deepspeed_policy,83.0125
47,deepspeed_policy,81.65833333333333
48,deepspeed_policy,81.97083333333333
49,deepspeed_policy,81.405
50,deepspeed_policy,82.04083333333332
51,deepspeed_policy,81.06666666666666
52,deepspeed_policy,82.93583333333333
53,deepspeed_policy,82.5025
54,deepspeed_policy,82.06083333333333
55,deepspeed_policy,81.86833333333333
56,deepspeed_policy,81.08833333333332
57,deepspeed_policy,80.85916666666667
58,deepspeed_policy,82.46166666666667
59,deepspeed_policy,82.87916666666668
60,deepspeed_policy,81.67666666666666
61,deepspeed_policy,82.67083333333333
62,deepspeed_policy,80.53833333333333
63,deepspeed_policy,82.66333333333333
64,deepspeed_policy,81.53
65,deepspeed_policy,82.975
66,deepspeed_policy,81.38833333333334
67,deepspeed_policy,81.18916666666667
0,harmony,0.0
1,harmony,0.0
2,harmony,0.0
3,harmony,0.0
4,harmony,0.0
5,harmony,0.0
6,harmony,0.0
7,harmony,0.0
8,harmony,0.0
9,harmony,0.0
10,harmony,0.04126984126984127
11,harmony,0.0
12,harmony,0.0
13,harmony,0.0
14,harmony,0.0
15,harmony,0.0
16,harmony,0.0
17,harmony,0.0
18,harmony,0.0
19,harmony,0.0
20,harmony,0.0
21,harmony,0.0
22,harmony,0.0
23,harmony,0.0
24,harmony,0.0
25,harmony,0.0
26,harmony,0.0
27,harmony,0.0
0,drop,21.82046177689646
1,drop,21.716257186451436
2,drop,21.821050677557082
3,drop,21.757717603266972
4,drop,21.744188405895123
5,drop,21.752893805386698
6,drop,21.68070018551478
7,drop,21.625495792819656
8,drop,21.800383671208564
9,drop,21.747423375215412
10,drop,21.647571537943904
11,drop,21.76566005443698
12,drop,21.750776161198026
13,drop,21.72889815059024
14,drop,21.842431626814037
15,drop,21.709555600740497
16,drop,21.820932896969463
17,drop,21.748364489480604
18,drop,21.69262856560609
19,drop,21.745070653205783
20,drop,21.7091441239115
21,drop,21.632246832372907
22,drop,21.721254463112665
23,drop,21.722665533164594
24,drop,21.813100999012445
25,drop,21.713964455658445
26,drop,21.895002933703147
27,drop,21.71704716979338
0,even_split,0.1361904761904762
1,even_split,0.14222222222222222
2,even_split,0.13365079365079366
3,even_split,0.14412698412698413
4,even_split,0.133968253968254
5,even_split,0.13428571428571429
6,even_split,0.1346031746031746
7,even_split,0.13682539682539682
8,even_split,0.13365079365079366
9,even_split,0.1326984126984127
10,even_split,0.13174603174603175
11,even_split,0.13523809523809524
12,even_split,0.13587301587301587
13,even_split,0.13904761904761906
14,even_split,0.13111111111111112
15,even_split,0.13650793650793652
16,even_split,0.13714285714285715
17,even_split,0.13428571428571429
18,even_split,0.13523809523809524
19,even_split,0.1406349206349206
20,even_split,0.1403174603174603
21,even_split,0.13206349206349208
22,even_split,0.13492063492063494
23,even_split,0.13301587301587303
24,even_split,0.13523809523809524
25,even_split,0.13968253968253969
26,even_split,0.13206349206349208
27,even_split,0.17875
