iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,4342,40.32511901855469,3.590143918991089,"[82, 729, 101, 62, 79, 20, 90, 21, 198, 128, 216, 2, 157, 9, 38, 75, 296, 2, 34, 18, 11, 4, 8, 756, 58, 254, 98, 765, 129, 214, 34, 412]"
1,5100,4439,36.19532775878906,3.4058239459991455,"[81, 724, 46, 87, 60, 20, 97, 26, 232, 127, 170, 5, 184, 11, 38, 60, 261, 3, 40, 26, 4, 0, 4, 797, 55, 273, 79, 793, 109, 227, 29, 432]"
