iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,11.645952224731445,0.060416001826524734,"[0, 50, 0, 0, 5, 29, 1, 0]"
1,85,0,11.693056106567383,0.04608000069856644,"[0, 51, 0, 0, 6, 27, 1, 0]"
