iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,15345,72.78079986572266,11.621376037597656,"[13, 3, 14, 13, 1, 79, 2, 0, 46, 22, 18, 103, 108, 104, 373, 4, 1, 15, 5, 39, 54, 228, 50, 15, 0, 22, 127, 22, 5, 36, 19, 30, 249, 96, 164, 19, 33, 25, 2, 18, 19, 13, 32, 157, 2, 226, 166, 1, 3, 26, 20, 0, 107, 52, 44, 72, 36, 1599, 85, 110, 12, 51, 1, 89]"
1,5100,15371,68.41241455078125,10.897407531738281,"[12, 1, 16, 16, 1, 89, 5, 0, 33, 23, 21, 112, 96, 117, 368, 5, 3, 17, 8, 44, 41, 214, 42, 15, 3, 29, 115, 21, 5, 39, 22, 24, 231, 106, 149, 22, 30, 37, 1, 14, 15, 18, 26, 152, 0, 220, 168, 0, 1, 27, 23, 0, 104, 56, 45, 77, 14, 1682, 73, 98, 14, 54, 1, 85]"
