iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,1304,115.54508972167969,1.7694720029830933,"[75, 0, 0, 73, 0, 15, 0, 0, 7, 20, 1, 82, 0, 4, 0, 169, 4, 338, 0, 0, 1, 19, 0, 4, 0, 0, 5, 20, 0, 68, 8, 10, 170, 2, 10, 163, 1, 16, 77, 2, 0, 0, 3, 0, 0, 31, 21, 0, 52, 10, 8, 0, 0, 3, 0, 0, 9, 38, 7, 0, 10, 7, 8, 0, 0, 26, 1, 0, 2, 0, 30, 15, 2035, 0, 56, 280, 38, 1, 0, 8, 0, 3, 0, 90, 15, 19, 0, 0, 5, 1, 65, 0, 12, 0, 241, 5, 6, 15, 0, 77, 96, 2, 33, 2, 0, 6, 1, 1, 9, 14, 0, 141, 0, 0, 39, 2, 0, 5, 53, 38, 11, 3, 4, 0, 1, 0, 7, 15]"
1,5100,1290,103.00518035888672,3.3372159004211426,"[64, 0, 0, 71, 1, 16, 0, 0, 4, 19, 2, 79, 0, 1, 0, 182, 1, 326, 0, 0, 2, 12, 0, 4, 0, 0, 6, 16, 0, 58, 9, 8, 185, 1, 13, 177, 1, 13, 73, 0, 0, 0, 5, 0, 1, 35, 18, 0, 63, 18, 7, 1, 0, 1, 0, 0, 6, 41, 6, 0, 10, 10, 7, 0, 0, 18, 2, 0, 1, 1, 31, 15, 2015, 0, 67, 279, 42, 0, 0, 4, 0, 3, 0, 79, 16, 21, 0, 0, 10, 3, 53, 0, 17, 1, 228, 10, 3, 10, 0, 78, 106, 0, 52, 0, 0, 3, 0, 2, 13, 15, 0, 121, 0, 0, 42, 5, 0, 8, 68, 51, 10, 3, 4, 0, 0, 1, 3, 13]"
