iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,3418,25271.9296875,6.672383785247803,"[2, 45, 67, 13, 16, 30, 67, 15, 0, 17, 1, 0, 36, 78, 64, 26, 20, 31, 13, 9, 39, 13, 16, 41, 7, 19, 28, 70, 12, 38, 13, 7, 4, 124, 5, 7, 9, 352, 29, 36, 42, 31, 29, 61, 41, 21, 28, 5, 124, 8, 72, 23, 25, 9, 7, 0, 28, 38, 6, 25, 0, 81, 16, 1, 14, 42, 40, 15, 120, 58, 19, 30, 48, 73, 16, 2, 22, 267, 5, 194, 16, 49, 9, 13, 28, 168, 13, 26, 43, 3, 7, 33, 25, 10, 7, 28, 3, 159, 122, 36, 63, 31, 40, 10, 4, 3, 10, 90, 97, 7, 34, 8, 14, 50, 75, 31, 19, 8, 3, 44, 4, 288, 25, 0, 78, 42, 57, 62]"
1,5100,3431,106.43353271484375,3.895296096801758,"[2, 52, 78, 16, 11, 29, 72, 16, 0, 18, 2, 0, 44, 99, 74, 29, 18, 26, 7, 8, 44, 12, 18, 27, 11, 15, 34, 74, 20, 27, 9, 2, 3, 110, 9, 6, 14, 334, 31, 34, 42, 30, 21, 74, 37, 24, 31, 4, 124, 11, 68, 12, 27, 9, 7, 0, 26, 31, 6, 15, 0, 96, 15, 2, 14, 35, 33, 19, 126, 48, 23, 32, 47, 66, 18, 2, 24, 258, 4, 189, 18, 45, 9, 21, 34, 160, 13, 19, 41, 3, 10, 38, 21, 13, 11, 27, 1, 163, 103, 28, 62, 31, 41, 12, 5, 7, 7, 128, 91, 14, 37, 11, 16, 49, 74, 28, 19, 7, 2, 39, 7, 282, 14, 0, 82, 40, 48, 84]"
