iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,170.36697387695312,3.9690239429473877,0.1432960033416748,13.774304389953613,121.90812683105469,22.82851219177246,16384,16246,"[0, 174, 259, 0, 2, 0, 2, 10, 34, 0, 43, 4, 18, 261, 138, 156, 282, 3, 0, 0, 0, 44, 0, 0, 0, 0, 62, 5585, 394, 3, 139, 0, 3, 51, 441, 10, 3, 28, 0, 39, 4, 115, 2, 4, 53, 9, 8, 7, 4059, 1, 105, 0, 0, 47, 32, 11, 1945, 0, 368, 1426]"
1,85.93817901611328,4.002816200256348,0.1499200016260147,6.345407962799072,37.14284896850586,30.46329689025879,16384,20271,"[0, 641, 316, 0, 4, 8, 30, 1, 27, 0, 66, 25, 1, 134, 135, 240, 413, 4, 0, 0, 0, 50, 0, 17, 4, 0, 273, 5791, 237, 0, 31, 0, 0, 44, 108, 1, 6, 14, 0, 14, 0, 61, 1, 52, 41, 9, 29, 32, 1854, 0, 174, 2, 0, 52, 41, 70, 598, 0, 1306, 3427]"
2,93.43590545654297,4.44927978515625,0.21545599400997162,8.664383888244629,44.94240188598633,26.99590492248535,16384,20301,"[0, 247, 334, 19, 2, 31, 3, 0, 12, 0, 4, 1, 3, 226, 50, 291, 191, 23, 3, 0, 0, 50, 0, 0, 42, 0, 133, 7674, 790, 1, 8, 0, 1, 41, 72, 0, 1, 3, 0, 1, 0, 155, 2, 14, 41, 10, 8, 51, 2834, 1, 106, 0, 0, 54, 11, 5, 1024, 0, 630, 1181]"
3,91.7022705078125,5.872640132904053,0.1409280002117157,6.815999984741211,44.58662414550781,26.578655242919922,16384,18804,"[0, 557, 311, 0, 13, 49, 9, 5, 53, 0, 14, 1, 0, 560, 90, 169, 1511, 7, 0, 0, 0, 103, 0, 1, 81, 0, 231, 6041, 456, 5, 31, 0, 1, 124, 227, 1, 7, 44, 0, 80, 0, 23, 12, 11, 42, 4, 12, 8, 1445, 0, 129, 0, 0, 30, 8, 2, 1614, 0, 600, 1662]"
4,88.24217224121094,2.9859840869903564,0.1457280069589615,8.309087753295898,45.14668655395508,23.981184005737305,16384,17985,"[2, 932, 1044, 57, 1, 44, 40, 0, 9, 0, 10, 141, 0, 301, 53, 157, 115, 7, 0, 0, 0, 13, 0, 3, 4, 0, 55, 8312, 274, 4, 67, 1, 1, 106, 30, 0, 0, 7, 1, 4, 6, 129, 1, 163, 153, 24, 7, 8, 1584, 0, 109, 0, 0, 84, 39, 0, 47, 0, 686, 1549]"
5,102.08358764648438,2.786303997039795,0.14454400539398193,14.60591983795166,52.47836685180664,24.415199279785156,16384,18009,"[0, 513, 242, 0, 4, 7, 21, 1, 17, 0, 0, 0, 0, 140, 115, 140, 638, 42, 0, 0, 0, 74, 2, 0, 25, 0, 106, 9336, 288, 0, 30, 0, 15, 48, 175, 0, 0, 6, 0, 7, 0, 35, 22, 2, 34, 3, 9, 7, 1565, 0, 118, 0, 0, 22, 12, 9, 653, 0, 864, 1037]"
6,80.6983642578125,3.9536640644073486,0.1839040070772171,8.260160446166992,32.06051254272461,28.661823272705078,16384,21485,"[0, 1711, 239, 5, 2, 108, 26, 0, 37, 0, 10, 30, 18, 127, 99, 391, 600, 14, 0, 0, 0, 5, 0, 1, 12, 0, 149, 7154, 519, 2, 1, 0, 4, 51, 311, 0, 1, 25, 0, 3, 3, 26, 1, 59, 32, 30, 5, 8, 1859, 0, 123, 0, 0, 45, 13, 1, 1387, 0, 277, 860]"
7,94.69951629638672,4.7923197746276855,0.14416000247001648,8.876768112182617,45.364288330078125,27.853151321411133,16384,20690,"[0, 550, 473, 0, 2, 11, 2, 2, 23, 1, 0, 1, 4, 264, 40, 83, 372, 3, 0, 0, 0, 11, 0, 0, 0, 0, 45, 7971, 667, 4, 21, 0, 0, 0, 216, 0, 0, 3, 0, 28, 1, 77, 15, 5, 165, 2, 6, 17, 573, 0, 150, 0, 0, 50, 12, 22, 739, 0, 1345, 2408]"
8,89.5815658569336,3.547136068344116,0.14975999295711517,7.479167938232422,43.634559631347656,26.631359100341797,16384,19694,"[1, 189, 225, 0, 6, 6, 4, 3, 216, 1, 28, 25, 6, 114, 109, 253, 643, 12, 0, 0, 0, 63, 3, 0, 3, 0, 129, 7448, 128, 1, 49, 1, 0, 53, 190, 1, 0, 16, 0, 22, 2, 123, 1, 1, 127, 1, 22, 1, 2812, 0, 143, 0, 2, 28, 21, 4, 634, 0, 523, 1991]"
9,88.02406311035156,4.666368007659912,0.1438719928264618,8.058879852294922,38.14214324951172,29.416000366210938,16384,21598,"[0, 760, 129, 5, 4, 18, 37, 4, 102, 3, 0, 2, 3, 686, 188, 210, 744, 3, 0, 0, 1, 17, 0, 0, 12, 0, 162, 7553, 283, 2, 21, 0, 1, 86, 207, 0, 0, 16, 0, 9, 0, 2, 22, 23, 229, 3, 10, 36, 1816, 0, 197, 0, 0, 22, 6, 1, 595, 0, 524, 1630]"
