iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,54.395904541015625,4.132863998413086,0.15862399339675903,5.675424098968506,18.46259117126465,17.818239212036133,16384,12396,"[410, 164, 19, 447, 772, 124, 285, 211, 48, 154, 303, 226, 34, 1243, 610, 96, 362, 159, 517, 172, 119, 161, 311, 262, 324, 124, 358, 55, 125, 13, 583, 252, 88, 486, 214, 522, 315, 2, 1, 62, 79, 866, 148, 24, 349, 325, 81, 256, 1348, 62, 11, 318, 368, 419, 85, 246, 180, 8, 335, 143]"
1,51.20000076293945,2.446336030960083,0.13145600259304047,5.0201921463012695,18.51372718811035,17.00614356994629,16384,12307,"[191, 142, 23, 514, 625, 85, 346, 124, 473, 176, 84, 251, 16, 1150, 518, 63, 407, 109, 750, 156, 97, 415, 313, 368, 120, 83, 340, 136, 97, 18, 543, 498, 165, 464, 239, 516, 314, 0, 22, 97, 215, 902, 161, 7, 385, 245, 63, 120, 1096, 73, 75, 343, 329, 543, 23, 281, 144, 9, 183, 139]"
2,51.789825439453125,1.6977920532226562,0.15887999534606934,4.5114240646362305,18.229631423950195,18.76265525817871,16384,13219,"[252, 107, 41, 576, 704, 110, 248, 117, 411, 229, 32, 282, 33, 1099, 590, 44, 343, 107, 866, 187, 69, 31, 269, 278, 278, 121, 431, 44, 251, 21, 717, 582, 184, 313, 181, 475, 388, 21, 15, 99, 283, 720, 315, 5, 382, 215, 117, 82, 1018, 48, 42, 386, 187, 647, 137, 253, 54, 11, 223, 113]"
3,52.71859359741211,2.7453439235687256,0.13651199638843536,5.414720058441162,18.57129669189453,17.638975143432617,16384,12198,"[447, 365, 18, 491, 538, 108, 326, 136, 177, 123, 157, 220, 57, 1062, 469, 14, 199, 123, 917, 150, 27, 128, 238, 308, 168, 89, 499, 43, 229, 0, 910, 546, 110, 297, 241, 588, 374, 1, 11, 175, 92, 776, 121, 13, 269, 369, 200, 444, 1086, 44, 20, 314, 296, 363, 91, 301, 174, 4, 176, 152]"
4,51.95161437988281,1.4858239889144897,0.137472003698349,5.05020809173584,15.916383743286133,20.959680557250977,16384,12732,"[205, 306, 132, 487, 694, 41, 275, 60, 215, 175, 193, 154, 32, 1174, 531, 80, 421, 233, 1076, 166, 35, 39, 360, 294, 39, 127, 272, 45, 107, 38, 445, 504, 39, 343, 83, 513, 336, 1, 18, 75, 188, 833, 296, 8, 447, 377, 288, 132, 1501, 70, 50, 239, 325, 629, 25, 243, 64, 13, 75, 218]"
5,56.262657165527344,2.1729280948638916,0.17228800058364868,4.835455894470215,23.70364761352539,17.205568313598633,16384,12276,"[350, 81, 6, 433, 771, 159, 267, 11, 291, 207, 283, 139, 31, 1153, 562, 110, 496, 67, 787, 136, 18, 0, 238, 330, 135, 157, 642, 86, 111, 12, 585, 537, 174, 373, 145, 502, 410, 2, 52, 20, 209, 794, 158, 5, 386, 271, 123, 157, 1289, 82, 45, 310, 296, 550, 76, 354, 112, 7, 149, 142]"
6,50.45657730102539,1.8063360452651978,0.1456959992647171,4.952352046966553,18.08131217956543,16.99113655090332,16384,12105,"[285, 102, 20, 594, 857, 87, 372, 46, 189, 202, 253, 431, 31, 1304, 635, 34, 392, 356, 708, 169, 64, 63, 148, 146, 156, 92, 410, 54, 330, 4, 499, 290, 198, 292, 143, 463, 220, 11, 6, 94, 53, 1025, 213, 36, 330, 246, 105, 261, 1291, 86, 92, 364, 149, 568, 75, 376, 60, 7, 249, 48]"
7,48.80588912963867,1.3158400058746338,0.13312000036239624,4.883935928344727,15.43552017211914,18.77324867248535,16384,12882,"[77, 167, 12, 624, 736, 160, 399, 13, 218, 190, 166, 288, 27, 1122, 569, 46, 405, 170, 586, 127, 64, 89, 324, 248, 223, 63, 387, 57, 149, 1, 731, 496, 189, 499, 257, 646, 514, 0, 26, 51, 196, 718, 109, 4, 282, 249, 310, 102, 1211, 44, 30, 436, 151, 547, 2, 307, 47, 21, 197, 305]"
8,51.02080154418945,2.0582399368286133,0.13574400544166565,5.7244157791137695,18.093503952026367,16.84819221496582,16384,11858,"[259, 248, 12, 422, 633, 112, 245, 119, 563, 317, 382, 208, 8, 1136, 541, 53, 560, 128, 654, 158, 14, 171, 479, 265, 128, 73, 392, 75, 243, 5, 534, 314, 145, 283, 231, 446, 236, 3, 3, 83, 147, 738, 271, 11, 352, 310, 34, 352, 1437, 100, 21, 260, 325, 383, 57, 343, 40, 9, 159, 154]"
9,52.689918518066406,3.0013439655303955,0.196383997797966,4.672128200531006,12.250176429748535,23.006336212158203,16384,13398,"[172, 216, 19, 609, 581, 76, 245, 144, 524, 218, 43, 319, 37, 1023, 499, 63, 398, 76, 966, 145, 86, 5, 275, 642, 287, 145, 265, 45, 123, 3, 798, 498, 136, 256, 255, 532, 319, 1, 20, 98, 180, 652, 236, 41, 398, 230, 91, 132, 858, 21, 120, 377, 311, 597, 112, 343, 56, 6, 209, 252]"
