iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,56.71424102783203,6.416384220123291,0.14924800395965576,4.08892822265625,17.868640899658203,19.94607925415039,16384,14023,"[152, 313, 342, 694, 423, 2, 229, 56, 304, 956, 183, 419, 144, 0, 44, 42, 669, 157, 386, 232, 503, 13, 17, 204, 151, 1423, 397, 145, 329, 0, 96, 279, 406, 62, 239, 36, 214, 104, 564, 1061, 187, 308, 48, 173, 119, 13, 450, 141, 474, 156, 970, 208, 102, 103, 267, 254, 76, 72, 107, 166]"
1,53.703678131103516,3.867647886276245,0.15360000729560852,5.4269118309021,17.0183048248291,19.043455123901367,16384,13462,"[117, 400, 276, 911, 809, 0, 198, 72, 186, 929, 108, 208, 78, 1, 37, 90, 672, 215, 340, 51, 321, 145, 16, 369, 87, 1371, 227, 138, 327, 49, 118, 390, 322, 32, 403, 32, 134, 70, 372, 947, 227, 310, 32, 322, 122, 16, 392, 183, 542, 182, 798, 388, 183, 151, 319, 291, 44, 95, 82, 137]"
2,56.67839813232422,8.250368118286133,0.17865599691867828,4.100255966186523,15.1746244430542,20.80031967163086,16384,14031,"[93, 287, 156, 1062, 605, 0, 108, 249, 233, 898, 319, 371, 82, 1, 63, 145, 603, 154, 237, 201, 268, 108, 31, 219, 64, 1572, 144, 144, 524, 1, 23, 309, 561, 43, 398, 22, 162, 79, 425, 847, 274, 432, 92, 240, 156, 15, 390, 86, 568, 105, 842, 169, 64, 366, 120, 159, 60, 162, 125, 148]"
3,60.42931365966797,9.323519706726074,0.15318399667739868,5.147200107574463,16.82195281982422,20.598880767822266,16384,14625,"[70, 319, 221, 720, 887, 0, 209, 138, 343, 907, 341, 302, 104, 48, 6, 184, 598, 143, 293, 137, 529, 231, 17, 359, 46, 1363, 447, 17, 248, 26, 53, 176, 328, 54, 376, 25, 231, 88, 454, 801, 296, 404, 42, 188, 77, 5, 433, 118, 553, 241, 836, 190, 223, 339, 89, 142, 0, 93, 121, 155]"
4,60.4139518737793,9.272319793701172,0.17257599532604218,4.961855888366699,18.4833927154541,19.204416275024414,16384,13488,"[34, 456, 150, 665, 883, 1, 298, 196, 177, 1136, 187, 127, 69, 7, 432, 63, 674, 254, 287, 144, 400, 115, 6, 337, 1, 1424, 237, 68, 252, 1, 64, 364, 471, 61, 220, 35, 158, 92, 784, 774, 225, 328, 36, 233, 119, 43, 600, 105, 515, 134, 864, 48, 144, 130, 119, 298, 1, 86, 123, 129]"
5,57.71673583984375,9.038847923278809,0.16252799332141876,4.318111896514893,15.899040222167969,19.794687271118164,16384,13860,"[44, 254, 156, 871, 602, 5, 277, 107, 225, 1035, 164, 411, 105, 45, 32, 114, 607, 59, 405, 221, 357, 44, 27, 382, 61, 1473, 288, 5, 350, 12, 111, 456, 277, 45, 299, 1, 194, 85, 613, 939, 214, 333, 37, 225, 90, 28, 465, 221, 600, 160, 998, 2, 230, 90, 182, 328, 21, 104, 172, 126]"
6,54.366207122802734,5.421055793762207,0.1525759994983673,3.9423680305480957,16.540000915527344,20.042400360107422,16384,13784,"[94, 513, 279, 911, 565, 2, 198, 36, 299, 1000, 284, 300, 1, 8, 76, 131, 803, 93, 362, 122, 312, 87, 10, 264, 92, 1797, 261, 218, 181, 46, 122, 347, 343, 72, 75, 22, 133, 82, 476, 1011, 265, 249, 41, 227, 170, 7, 507, 121, 537, 108, 1017, 65, 81, 242, 212, 98, 0, 62, 221, 126]"
7,55.12192153930664,5.495808124542236,0.14998400211334229,4.509344100952148,17.94985580444336,18.737695693969727,16384,13315,"[98, 354, 370, 716, 773, 1, 262, 112, 100, 931, 40, 520, 136, 0, 1, 111, 760, 121, 453, 180, 511, 102, 8, 114, 141, 1334, 310, 75, 331, 1, 50, 330, 338, 85, 225, 3, 155, 97, 499, 959, 354, 332, 23, 198, 50, 21, 421, 60, 566, 130, 841, 84, 229, 341, 269, 273, 44, 116, 100, 225]"
8,52.08063888549805,2.3009281158447266,0.18035200238227844,3.804352045059204,16.649919509887695,20.12073516845703,16384,14256,"[165, 302, 101, 918, 564, 7, 215, 261, 259, 850, 118, 394, 107, 0, 72, 122, 598, 162, 472, 139, 544, 41, 14, 174, 13, 1504, 530, 35, 345, 20, 151, 526, 247, 35, 374, 8, 119, 77, 649, 862, 224, 285, 55, 160, 197, 23, 500, 90, 482, 117, 872, 253, 172, 95, 196, 191, 42, 86, 102, 148]"
9,53.72313690185547,5.022719860076904,0.16326400637626648,4.513440132141113,14.261983871459961,21.727392196655273,16384,14715,"[107, 324, 119, 936, 678, 0, 190, 240, 105, 933, 325, 326, 180, 0, 28, 313, 620, 102, 234, 266, 420, 190, 2, 225, 69, 1522, 256, 47, 267, 28, 77, 370, 530, 56, 521, 7, 267, 41, 312, 825, 221, 275, 30, 249, 57, 16, 443, 204, 560, 153, 889, 14, 168, 233, 244, 247, 3, 61, 112, 147]"
