iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,3898,1588.528076171875,3.3955841064453125,"[198, 212, 264, 418, 240, 315, 193, 208, 999, 273, 408, 354, 13, 526, 161, 318]"
1,5100,3919,41.406463623046875,2.8989439010620117,"[201, 217, 231, 430, 236, 308, 176, 232, 983, 270, 471, 347, 11, 526, 144, 317]"
