,layer,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),rank,wait latency (ms),other latency (ms)
0,0,290.4863739013672,6.016409587860108,0.40883839726448057,12.13393611907959,12.302351951599121,244.49468383789062,0,0.0,15.13015400767324
1,0,291.1436798095703,6.7919872283935545,0.6261087983846665,11.68533763885498,12.673301029205334,5.500579166412353,1,238.99410467147825,14.87226127684113
2,0,288.7694366455078,5.656985569000244,0.43120640218257905,6.176512050628662,16.059120178222656,5.349078369140625,2,239.14560546875,15.95092860758308
3,0,282.92259826660154,0.23777280151844024,0.5133663922548294,4.277910470962524,17.8110800266266,5.708972787857055,3,238.78571105003357,15.5877847373485
4,0,290.69025268554685,5.959987163543701,0.3898975968360901,6.270377588272095,18.05774250030518,5.544537544250488,4,238.95014629364013,15.517563998699188
5,0,288.72734985351565,6.333542394638061,0.3779008001089096,11.454553699493408,11.023757839202887,5.489721584320068,5,239.00496225357054,15.042911282181763
6,0,288.6589416503906,5.046271924674511,0.397680002450943,8.972521591186524,13.302886056900036,5.489967966079712,6,239.0047158718109,16.444898237287987
7,0,291.10211181640625,6.805504035949707,0.3835744023323059,9.14259214401245,15.434128093719494,5.3529376029968265,7,239.1417462348938,14.841629302501701
8,1,291.4622528076172,4.516761632263661,0.3920095980167389,12.056710243225098,12.225817680358887,245.0936019897461,0,0.0,17.17735166400672
9,1,291.4017303466797,6.480691242218017,0.34997439980506895,11.748502445220947,12.818554258346524,5.441228818893433,1,239.65237317085268,14.910406011343014
10,1,291.30014953613284,7.55077109336853,0.3549983978271484,6.199260663986206,16.1386909484863,5.438323211669922,2,239.6552787780762,15.962826442718551
11,1,284.3966491699219,1.4255103565752507,0.45413119792938234,4.312496042251587,17.960268545150768,5.598307180404663,3,239.49529480934143,15.150641038268816
12,1,291.4909210205078,6.213734531402588,0.3980959951877594,6.211087989807129,18.117261791229225,5.596233654022217,4,239.49736833572388,15.457138723135017
