,layer,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),rank,wait latency (ms),other latency (ms)
0,0,137.13746032714843,10.673254489898682,44.32873878479004,20.799424362182616,2.740183162689208,34.74805450439453,0,8.473029708862306,15.374775314331032
1,0,137.18282318115234,11.48293104171753,44.4994140625,20.957132625579835,2.237111330032347,38.40374755859375,1,4.817336654663087,14.78514990806579
2,0,137.23822174072265,10.202828788757325,46.39905891418457,18.794012832641602,2.3357604026794387,39.71396141052246,2,3.5071228027343793,16.285476589202887
3,0,132.66278228759765,1.3072384417057035,61.318460845947264,2.440668797492981,2.3817376136779784,43.22108421325684,3,0.0,21.99359237551687
4,0,137.6327667236328,11.355443096160888,45.49803199768066,20.00990104675293,2.381248569488527,39.99275512695313,4,3.2283290863037095,15.16705780029298
5,0,137.37216033935547,11.495628929138183,46.06867561340332,18.868739223480226,2.5358155250549306,39.65864372253418,5,3.5624404907226577,15.182216835021961
6,0,136.28579864501953,10.450636768341065,43.31796493530273,21.724319839477538,2.6089349269866933,39.933820724487305,6,3.2872634887695327,14.962857961654663
7,0,137.32351989746093,8.97648638933897,42.868886184692386,22.492291259765626,2.327514028549194,39.934259033203126,7,3.286825180053711,17.437257821857912
8,1,141.69405670166014,12.309811305999755,46.09292106628418,22.378175687789916,2.7364353656768756,36.19489936828613,0,6.488547134399418,15.493266773223866
9,1,141.84365997314453,12.898304080963134,44.62335357666016,24.36591992378235,2.4214428901672322,38.269446182250974,1,4.414000320434575,14.85119299888612
10,1,141.60506591796874,11.444940853118897,46.2191162109375,22.407337379455566,2.538767385482788,39.64377555847168,2,3.039670944213867,16.311457586288455
11,1,134.2340103149414,0.16353279948234556,63.06023330688477,2.3542720079421997,2.4167808055877686,42.68344650268555,3,0.0,23.555744892358774
12,1,141.74576568603516,12.670873546600342,45.24592933654785,23.624048042297364,2.541785717010498,39.91886100769043,4,2.764585494995117,14.979682540893549
13,1,141.78467712402343,12.8254976272583,44.21044807434082,24.238333320617677,2.6058336734771688,39.678009796142575,5,3.005436706542973,15.22111792564391
14,1,140.65377349853514,12.194406414031983,43.174889373779294,25.00575942993164,2.4671135902404746,39.56908493041992,6,3.1143615722656293,15.128158187866205
15,1,141.50686645507812,12.569599914550782,42.56253166198731,26.225078773498534,2.4715903759002673,39.86740493774414,7,2.8160415649414077,14.994619226455683
16,2,139.48477325439453,13.866086292266846,44.0054370880127,21.07986545562744,2.5808408737182624,34.764552688598634,0,7.885885620117186,15.30210523605345
