iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,60.669952392578125,1.090559959411621,0.1494400054216385,4.8552961349487305,25.820480346679688,18.637439727783203,16384,12761,"[283, 287, 202, 307, 109, 107, 8, 209, 497, 75, 251, 140, 291, 64, 108, 439, 431, 163, 7, 336, 7, 204, 494, 157, 443, 146, 617, 144, 2, 53, 30, 266, 72, 535, 98, 21, 316, 72, 640, 271, 85, 890, 509, 0, 302, 22, 124, 788, 2, 0, 69, 97, 29, 17, 974, 289, 589, 1796, 769, 131]"
1,59.38278579711914,3.8502399921417236,0.3169279992580414,4.601344108581543,23.74425506591797,18.101055145263672,16384,12529,"[33, 134, 187, 248, 140, 351, 64, 339, 815, 110, 182, 21, 186, 156, 146, 823, 453, 249, 44, 595, 13, 202, 570, 80, 224, 102, 543, 123, 6, 128, 92, 83, 52, 488, 63, 17, 166, 26, 663, 338, 11, 1040, 237, 0, 191, 56, 9, 743, 1, 10, 161, 82, 95, 64, 1199, 199, 544, 1732, 673, 82]"
2,60.721153259277344,1.921023964881897,0.1613440066576004,4.464288234710693,26.37286376953125,18.052831649780273,16384,12119,"[140, 213, 328, 153, 377, 258, 64, 135, 468, 54, 586, 112, 87, 72, 194, 291, 322, 361, 159, 300, 51, 281, 642, 207, 256, 73, 391, 4, 4, 179, 121, 127, 110, 298, 93, 53, 355, 136, 739, 442, 20, 771, 502, 0, 427, 41, 46, 934, 7, 1, 79, 48, 71, 18, 1194, 189, 761, 1543, 365, 131]"
3,58.65779113769531,1.4346239566802979,0.15833599865436554,4.85100793838501,24.795936584472656,17.502784729003906,16384,11645,"[81, 281, 194, 541, 158, 222, 30, 25, 555, 49, 360, 24, 142, 150, 96, 516, 498, 173, 231, 437, 48, 217, 342, 291, 279, 97, 421, 63, 30, 80, 70, 290, 94, 372, 125, 130, 219, 10, 589, 180, 29, 961, 613, 0, 265, 21, 102, 883, 10, 0, 86, 89, 118, 109, 1083, 187, 596, 1634, 777, 111]"
4,58.819583892822266,1.8227200508117676,0.14377599954605103,4.559296131134033,25.042848587036133,18.434783935546875,16384,12763,"[111, 269, 211, 191, 181, 218, 29, 232, 583, 78, 143, 68, 274, 126, 90, 536, 347, 522, 37, 621, 51, 54, 708, 162, 297, 71, 642, 67, 66, 182, 89, 251, 128, 346, 155, 12, 184, 30, 580, 300, 48, 1011, 446, 0, 260, 39, 91, 690, 26, 24, 69, 86, 64, 94, 902, 280, 576, 1822, 611, 3]"
5,61.658111572265625,1.1028480529785156,0.1398400068283081,4.806111812591553,30.253280639648438,16.940095901489258,16384,11474,"[163, 220, 101, 213, 111, 426, 15, 361, 842, 27, 230, 111, 228, 60, 157, 461, 408, 380, 51, 545, 39, 75, 576, 279, 275, 66, 660, 159, 97, 83, 38, 160, 71, 400, 58, 14, 164, 44, 748, 216, 59, 1026, 255, 0, 313, 16, 16, 781, 1, 0, 84, 93, 39, 50, 1154, 168, 388, 1762, 831, 16]"
6,61.2597770690918,0.2467840015888214,0.4864639937877655,5.810783863067627,25.980255126953125,18.165760040283203,16384,12138,"[104, 84, 164, 234, 48, 137, 5, 151, 658, 26, 356, 20, 72, 106, 61, 410, 600, 383, 21, 638, 30, 80, 836, 424, 467, 2, 338, 43, 7, 136, 94, 297, 67, 362, 38, 12, 130, 57, 793, 200, 21, 1029, 161, 0, 322, 0, 90, 810, 1, 1, 72, 57, 144, 32, 1258, 327, 674, 1715, 977, 2]"
7,59.87635040283203,1.7489919662475586,0.32716798782348633,4.937600135803223,25.115999221801758,17.440704345703125,16384,11899,"[124, 179, 190, 505, 81, 162, 0, 85, 950, 38, 504, 53, 214, 177, 165, 389, 553, 131, 22, 369, 18, 219, 596, 77, 297, 74, 532, 103, 25, 141, 124, 123, 128, 331, 60, 45, 146, 22, 726, 199, 24, 983, 362, 0, 356, 36, 19, 871, 0, 0, 82, 69, 120, 18, 972, 466, 493, 1803, 738, 95]"
8,57.69523239135742,1.1909120082855225,0.19065600633621216,5.0399041175842285,23.611007690429688,18.937728881835938,16384,12926,"[179, 337, 230, 298, 87, 321, 31, 230, 1006, 60, 246, 110, 335, 78, 279, 236, 541, 419, 10, 365, 10, 40, 588, 336, 108, 16, 666, 221, 7, 15, 82, 310, 130, 750, 89, 37, 201, 71, 580, 317, 50, 735, 285, 0, 384, 20, 55, 820, 3, 2, 71, 74, 53, 82, 906, 249, 519, 1350, 630, 124]"
9,58.78579330444336,0.289792001247406,0.13468800485134125,5.283967971801758,26.901151657104492,16.778623580932617,16384,11442,"[275, 135, 410, 404, 222, 235, 7, 118, 779, 20, 436, 119, 201, 67, 122, 307, 700, 287, 21, 303, 30, 116, 429, 376, 65, 114, 618, 88, 13, 110, 86, 298, 151, 365, 143, 23, 371, 42, 547, 152, 45, 694, 705, 0, 531, 11, 31, 774, 14, 28, 49, 74, 60, 339, 950, 181, 692, 1344, 522, 35]"
