iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,69.77843475341797,0.11059200018644333,0.21376000344753265,6.55295991897583,23.2675838470459,30.622623443603516,16384,22079,"[355, 121, 0, 4, 794, 0, 43, 1, 6, 4, 792, 155, 2, 9, 0, 263, 0, 5517, 155, 12, 86, 115, 34, 1074, 54, 310, 1, 135, 0, 2004, 66, 0, 0, 50, 0, 0, 17, 752, 189, 0, 8, 1039, 2, 299, 84, 68, 17, 0, 0, 485, 176, 191, 111, 5, 225, 0, 435, 1, 55, 63]"
1,76.9648666381836,1.1755520105361938,0.13609600067138672,8.27014446258545,29.782400131225586,29.274688720703125,16384,20290,"[197, 88, 0, 22, 1138, 0, 27, 0, 4, 49, 654, 171, 67, 28, 1, 25, 0, 6916, 0, 0, 32, 179, 3, 314, 28, 194, 9, 129, 0, 1803, 37, 10, 0, 13, 0, 0, 18, 658, 185, 0, 88, 616, 1, 517, 107, 7, 8, 0, 0, 654, 56, 184, 83, 20, 738, 0, 182, 0, 99, 25]"
2,77.65913391113281,0.3901439905166626,0.27884799242019653,7.359231948852539,27.637344360351562,30.444223403930664,16384,21831,"[162, 118, 0, 0, 1387, 6, 39, 1, 6, 8, 1533, 90, 63, 1, 5, 201, 0, 5030, 15, 17, 98, 75, 2, 2133, 24, 236, 2, 92, 0, 618, 156, 0, 0, 0, 0, 0, 7, 1043, 29, 0, 5, 665, 3, 907, 19, 13, 0, 0, 0, 277, 453, 312, 59, 9, 22, 0, 271, 22, 100, 50]"
3,65.18169403076172,0.14131200313568115,0.21347199380397797,6.560031890869141,18.144351959228516,32.49087905883789,16384,23417,"[263, 496, 0, 24, 1067, 24, 0, 0, 13, 3, 1178, 208, 44, 7, 0, 94, 0, 2871, 10, 1, 56, 53, 10, 1245, 35, 463, 66, 141, 0, 2651, 648, 0, 0, 4, 0, 0, 10, 804, 20, 0, 23, 728, 8, 509, 123, 7, 4, 0, 0, 329, 289, 571, 162, 161, 551, 0, 307, 0, 48, 55]"
4,70.46963500976562,0.7045120000839233,0.138047993183136,6.8469438552856445,25.464191436767578,29.573375701904297,16384,21169,"[269, 106, 0, 10, 872, 0, 12, 0, 27, 3, 243, 65, 9, 0, 0, 349, 0, 5174, 24, 67, 61, 32, 18, 233, 37, 150, 1, 321, 0, 3118, 170, 3, 0, 0, 0, 0, 11, 1184, 63, 0, 14, 664, 7, 545, 81, 23, 1, 0, 0, 1266, 33, 283, 73, 24, 124, 0, 232, 2, 88, 292]"
5,76.73548889160156,0.1515520066022873,0.25753599405288696,6.323135852813721,29.033504486083984,30.580799102783203,16384,21880,"[207, 337, 0, 6, 723, 0, 18, 0, 16, 19, 616, 112, 26, 3, 0, 36, 0, 7233, 94, 9, 101, 30, 6, 497, 21, 275, 0, 348, 0, 1416, 105, 1, 1, 0, 1, 0, 0, 543, 159, 0, 17, 160, 2, 970, 115, 3, 0, 0, 0, 211, 315, 335, 46, 36, 420, 0, 685, 0, 31, 79]"
6,65.18067169189453,0.1740799993276596,0.28016000986099243,6.763519763946533,13.231231689453125,36.335105895996094,16384,25580,"[97, 129, 0, 8, 940, 0, 74, 0, 9, 15, 842, 120, 4, 47, 0, 180, 0, 6655, 41, 30, 134, 111, 4, 1083, 25, 62, 0, 256, 0, 1139, 29, 1, 0, 19, 0, 0, 1, 430, 30, 0, 7, 119, 0, 1454, 225, 29, 14, 5, 3, 639, 155, 238, 23, 123, 351, 0, 365, 2, 3, 114]"
7,65.98963165283203,0.159743994474411,0.24873599410057068,6.248799800872803,17.660255432128906,32.671966552734375,16384,22786,"[456, 174, 0, 123, 1807, 0, 16, 0, 0, 0, 797, 201, 52, 27, 0, 42, 0, 4409, 1, 8, 51, 33, 0, 747, 53, 174, 108, 423, 0, 2657, 68, 0, 0, 3, 0, 0, 13, 544, 65, 0, 234, 1435, 3, 159, 2, 1, 30, 0, 0, 210, 101, 358, 47, 125, 509, 0, 72, 0, 31, 15]"
8,71.47007751464844,0.1884160041809082,0.2754560112953186,5.948544025421143,27.267040252685547,29.472543716430664,16384,20850,"[299, 142, 0, 2, 1332, 5, 39, 1, 11, 7, 1219, 393, 33, 9, 0, 432, 0, 3957, 45, 97, 77, 96, 37, 533, 31, 460, 0, 255, 0, 2093, 44, 14, 0, 4, 1, 0, 12, 1622, 133, 0, 7, 324, 1, 614, 178, 14, 19, 0, 10, 395, 450, 241, 152, 12, 155, 0, 250, 9, 83, 35]"
9,70.23411560058594,0.11776000261306763,0.23126399517059326,5.855072021484375,24.42176055908203,30.833663940429688,16384,21856,"[335, 71, 0, 58, 843, 1, 42, 7, 32, 9, 1111, 20, 30, 0, 0, 142, 0, 4700, 33, 80, 56, 58, 14, 1108, 14, 117, 3, 276, 0, 2078, 119, 0, 0, 8, 1, 0, 1, 632, 135, 0, 74, 1073, 6, 962, 70, 6, 1, 0, 1, 360, 541, 381, 68, 51, 153, 0, 231, 0, 139, 133]"
10,67.8656005859375,1.2625919580459595,0.1337279975414276,5.417856216430664,23.840255737304688,29.53865623474121,16384,21549,"[219, 503, 0, 27, 1323, 4, 97, 0, 25, 8, 1052, 173, 3, 7, 0, 155, 0, 3833, 56, 0, 70, 132, 7, 640, 60, 215, 14, 517, 0, 1262, 78, 5, 0, 0, 0, 0, 3, 832, 84, 0, 360, 459, 0, 1115, 34, 3, 0, 0, 0, 144, 401, 551, 65, 87, 583, 0, 1038, 0, 112, 28]"
11,63.453182220458984,0.14028799533843994,0.2765119969844818,5.108320236206055,15.633952140808105,34.31840133666992,16384,25325,"[283, 95, 0, 3, 1602, 1, 53, 0, 8, 5, 694, 32, 56, 0, 0, 66, 0, 4215, 70, 6, 38, 85, 58, 1058, 10, 796, 1, 351, 0, 2600, 23, 0, 4, 1, 0, 0, 29, 680, 86, 0, 24, 415, 0, 867, 102, 14, 5, 0, 3, 440, 55, 412, 70, 17, 209, 0, 506, 1, 112, 123]"
