iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,50.4719352722168,0.12390399724245071,0.20892800390720367,5.32044792175293,4.355519771575928,29.552160263061523,16384,21835,"[870, 637, 8, 53, 56, 155, 610, 3, 110, 439, 26, 322, 306, 108, 405, 211, 157, 60, 148, 99, 205, 304, 134, 1268, 6, 414, 216, 914, 1, 0, 559, 29, 45, 408, 16, 322, 8, 93, 84, 16, 6, 1007, 47, 78, 46, 1333, 89, 15, 15, 696, 85, 46, 0, 106, 17, 654, 490, 779, 145, 905]"
1,48.42393493652344,2.9173760414123535,0.14892800152301788,5.217184066772461,4.486656188964844,27.456607818603516,16384,19856,"[935, 686, 6, 101, 120, 161, 577, 2, 39, 342, 18, 309, 67, 104, 499, 101, 152, 131, 153, 217, 264, 241, 121, 1147, 80, 115, 155, 1261, 17, 6, 619, 103, 118, 314, 0, 231, 2, 122, 77, 75, 1, 879, 32, 111, 97, 1216, 248, 136, 2, 793, 33, 166, 0, 131, 33, 424, 461, 879, 118, 836]"
2,49.132545471191406,1.9230719804763794,0.15123200416564941,4.740608215332031,4.635615825653076,28.935487747192383,16384,20804,"[607, 641, 40, 301, 124, 169, 591, 1, 79, 269, 15, 85, 137, 418, 208, 170, 74, 90, 215, 153, 174, 342, 99, 1335, 20, 698, 110, 562, 0, 2, 343, 61, 118, 466, 6, 215, 0, 162, 207, 59, 12, 929, 18, 129, 240, 1096, 30, 27, 32, 818, 148, 101, 0, 198, 8, 422, 239, 1012, 356, 1203]"
3,51.21331024169922,1.6394239664077759,0.16767999529838562,4.506175994873047,4.375616073608398,30.840576171875,16384,21821,"[895, 658, 2, 110, 55, 147, 671, 0, 4, 647, 0, 122, 195, 191, 94, 372, 99, 86, 175, 78, 163, 344, 186, 1326, 29, 420, 80, 939, 0, 0, 468, 80, 82, 158, 13, 304, 3, 171, 151, 108, 0, 877, 39, 179, 110, 1229, 47, 31, 5, 726, 106, 71, 0, 157, 0, 686, 554, 939, 218, 784]"
4,49.21446228027344,0.1740799993276596,0.21238400042057037,4.992991924285889,4.798272132873535,29.62723159790039,16384,20559,"[931, 625, 40, 213, 21, 177, 577, 6, 43, 529, 16, 237, 117, 174, 264, 159, 97, 148, 7, 258, 98, 399, 175, 1140, 1, 364, 206, 791, 6, 0, 725, 80, 61, 211, 48, 295, 3, 153, 91, 41, 0, 626, 40, 208, 132, 1347, 147, 112, 34, 626, 157, 135, 0, 306, 86, 372, 366, 928, 245, 990]"
5,50.948097229003906,1.7367039918899536,0.1910720020532608,4.630527973175049,4.582111835479736,30.779584884643555,16384,21472,"[1035, 698, 8, 134, 45, 200, 531, 0, 100, 329, 78, 81, 53, 143, 321, 83, 76, 45, 173, 152, 142, 427, 191, 1190, 10, 202, 103, 1180, 7, 1, 457, 60, 155, 202, 4, 190, 3, 141, 76, 46, 1, 869, 13, 209, 99, 1425, 184, 48, 9, 808, 92, 228, 0, 166, 3, 853, 386, 893, 172, 854]"
6,50.82316970825195,3.8553600311279297,0.1972160041332245,5.164703845977783,4.58896017074585,28.462623596191406,16384,20462,"[973, 613, 74, 172, 65, 112, 680, 6, 12, 169, 8, 310, 272, 102, 180, 358, 235, 6, 6, 116, 93, 326, 292, 1485, 8, 289, 18, 1176, 1, 3, 627, 7, 183, 262, 8, 212, 0, 184, 49, 27, 0, 789, 15, 203, 17, 1598, 101, 56, 34, 947, 55, 63, 0, 155, 7, 755, 420, 825, 159, 466]"
7,48.668670654296875,2.6163198947906494,0.19097599387168884,4.512800216674805,4.219168186187744,28.50271987915039,16384,20022,"[817, 674, 6, 5, 8, 346, 530, 2, 83, 543, 58, 140, 98, 249, 412, 306, 75, 24, 232, 155, 205, 435, 103, 1300, 34, 391, 109, 1015, 0, 0, 893, 1, 86, 160, 63, 369, 39, 100, 122, 56, 2, 839, 30, 60, 69, 1156, 126, 26, 20, 658, 20, 86, 0, 121, 6, 505, 333, 954, 223, 906]"
8,48.40140914916992,1.260543942451477,0.15043200552463531,4.817984104156494,4.281280040740967,29.765024185180664,16384,21134,"[630, 690, 36, 37, 83, 172, 934, 0, 31, 266, 29, 313, 217, 175, 383, 207, 109, 18, 82, 112, 187, 575, 250, 1065, 35, 364, 206, 941, 1, 0, 614, 34, 124, 526, 0, 235, 1, 223, 74, 47, 1, 975, 32, 151, 151, 1063, 89, 65, 6, 674, 36, 91, 0, 178, 31, 444, 487, 762, 139, 983]"
9,48.51609420776367,1.4305280447006226,0.1573439985513687,4.510496139526367,4.357247829437256,28.765920639038086,16384,20617,"[936, 611, 71, 52, 23, 205, 746, 3, 23, 401, 8, 220, 201, 98, 428, 100, 260, 75, 216, 141, 152, 515, 254, 950, 70, 638, 148, 898, 19, 2, 497, 45, 179, 352, 6, 268, 11, 121, 144, 34, 3, 443, 44, 110, 64, 1236, 98, 22, 6, 827, 124, 218, 0, 245, 11, 226, 596, 786, 197, 1007]"
