iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,58.661888122558594,0.12902399897575378,0.21439999341964722,4.977856159210205,22.47222328186035,22.301408767700195,16384,15427,"[158, 406, 195, 339, 99, 195, 35, 141, 664, 41, 346, 89, 141, 158, 99, 426, 647, 209, 17, 380, 21, 77, 198, 248, 352, 120, 664, 42, 9, 136, 34, 164, 85, 399, 56, 24, 329, 30, 698, 200, 49, 777, 474, 0, 331, 64, 37, 845, 0, 13, 63, 98, 105, 57, 1016, 466, 451, 1895, 888, 84]"
1,56.94771194458008,0.8417279720306396,0.13420799374580383,4.251488208770752,20.446495056152344,21.36444854736328,16384,14896,"[140, 145, 118, 482, 436, 357, 32, 139, 625, 54, 616, 100, 151, 59, 309, 283, 644, 273, 72, 387, 18, 298, 323, 323, 235, 145, 620, 157, 9, 18, 36, 404, 100, 576, 91, 61, 287, 35, 398, 181, 62, 775, 336, 0, 596, 16, 67, 714, 6, 7, 90, 92, 110, 141, 837, 163, 658, 1279, 553, 145]"
2,57.71571350097656,0.12800000607967377,0.2300799936056137,4.85427188873291,20.28508758544922,23.699359893798828,16384,16346,"[104, 287, 265, 433, 49, 74, 7, 204, 515, 47, 131, 78, 466, 56, 133, 362, 625, 294, 97, 445, 16, 189, 467, 267, 354, 89, 597, 101, 4, 52, 28, 483, 56, 776, 93, 27, 255, 27, 590, 273, 46, 775, 565, 0, 448, 60, 94, 755, 9, 0, 114, 61, 115, 75, 934, 144, 629, 1527, 574, 43]"
3,57.55187225341797,0.9820160269737244,0.13676799833774567,4.916192054748535,19.826623916625977,23.178720474243164,16384,15607,"[122, 252, 129, 454, 39, 176, 18, 82, 1264, 96, 361, 0, 274, 81, 78, 434, 608, 295, 147, 364, 19, 52, 316, 26, 303, 18, 563, 82, 3, 60, 27, 206, 98, 472, 78, 56, 188, 23, 814, 287, 47, 966, 296, 0, 229, 18, 36, 864, 39, 0, 88, 50, 39, 122, 1255, 234, 463, 1811, 790, 72]"
4,58.48064041137695,2.3009281158447266,0.1685439944267273,4.704832077026367,21.02252769470215,21.756288528442383,16384,15336,"[108, 198, 208, 337, 87, 243, 8, 286, 883, 138, 177, 64, 224, 117, 138, 440, 561, 284, 9, 290, 44, 104, 559, 198, 304, 173, 780, 43, 96, 94, 67, 238, 112, 432, 50, 35, 320, 49, 559, 239, 17, 833, 504, 0, 330, 38, 73, 766, 4, 0, 94, 65, 83, 128, 1158, 157, 769, 1523, 499, 47]"
5,62.425086975097656,1.8309119939804077,0.14614400267601013,4.2860798835754395,25.90460777282715,21.587648391723633,16384,15286,"[184, 208, 149, 285, 86, 391, 111, 132, 572, 68, 656, 135, 365, 369, 67, 439, 680, 73, 199, 349, 30, 71, 486, 252, 116, 77, 702, 131, 3, 73, 88, 266, 147, 458, 92, 48, 329, 59, 696, 234, 48, 666, 413, 0, 442, 31, 31, 797, 11, 0, 96, 49, 40, 138, 1115, 129, 579, 1403, 423, 97]"
6,57.95328140258789,0.9451519846916199,0.14876799285411835,5.059936046600342,20.2106876373291,22.967199325561523,16384,15810,"[88, 362, 372, 534, 217, 348, 19, 224, 587, 52, 421, 17, 430, 149, 135, 464, 662, 23, 18, 197, 53, 76, 556, 361, 117, 129, 762, 82, 10, 95, 108, 438, 83, 457, 116, 43, 279, 94, 508, 121, 46, 566, 535, 0, 468, 20, 64, 821, 25, 1, 145, 55, 121, 126, 922, 87, 790, 1398, 294, 93]"
7,59.53843307495117,1.6506880521774292,0.15196800231933594,4.469279766082764,21.230079650878906,22.93507194519043,16384,16091,"[89, 309, 331, 306, 324, 107, 14, 217, 506, 92, 201, 141, 253, 225, 353, 425, 626, 189, 84, 297, 33, 187, 380, 246, 96, 91, 753, 116, 0, 41, 83, 449, 86, 369, 102, 21, 339, 50, 448, 217, 64, 600, 766, 0, 543, 46, 114, 739, 8, 1, 56, 67, 115, 116, 898, 149, 898, 1439, 544, 25]"
8,57.14329528808594,0.14028799533843994,0.2415360063314438,4.512095928192139,21.936256408691406,21.1375675201416,16384,14713,"[115, 186, 243, 488, 322, 210, 38, 138, 771, 37, 396, 20, 182, 48, 77, 469, 776, 178, 51, 418, 26, 92, 516, 123, 297, 251, 503, 11, 25, 151, 47, 268, 87, 433, 75, 45, 235, 54, 656, 180, 70, 881, 298, 0, 380, 11, 35, 818, 4, 2, 73, 39, 130, 18, 1194, 257, 691, 1488, 700, 57]"
9,57.766910552978516,0.11776000261306763,0.21564799547195435,5.087679862976074,21.64303970336914,22.08835220336914,16384,15228,"[119, 391, 188, 404, 173, 70, 15, 60, 705, 35, 401, 96, 204, 159, 165, 402, 563, 302, 83, 722, 52, 12, 430, 286, 131, 157, 537, 17, 34, 104, 74, 274, 281, 357, 88, 37, 228, 46, 647, 313, 38, 861, 351, 0, 403, 25, 63, 758, 35, 2, 99, 32, 120, 67, 1203, 262, 553, 1408, 709, 33]"
10,56.004608154296875,0.11878400295972824,0.22815999388694763,4.265088081359863,20.165184020996094,22.2956485748291,16384,15659,"[202, 227, 87, 231, 124, 321, 22, 231, 792, 104, 419, 162, 314, 101, 243, 370, 460, 472, 63, 476, 20, 205, 557, 162, 104, 148, 507, 84, 6, 141, 27, 275, 54, 666, 147, 32, 192, 33, 671, 252, 80, 1193, 256, 0, 144, 17, 56, 843, 9, 1, 43, 46, 105, 19, 1055, 283, 461, 1466, 495, 108]"
11,55.84486389160156,0.5242879986763,0.13785600662231445,4.707551956176758,19.575775146484375,22.301471710205078,16384,14941,"[170, 180, 180, 651, 92, 186, 6, 117, 722, 71, 238, 78, 162, 157, 200, 368, 355, 521, 36, 471, 38, 67, 555, 243, 249, 50, 574, 90, 118, 50, 47, 201, 88, 399, 106, 33, 236, 53, 610, 476, 51, 871, 340, 0, 298, 50, 70, 674, 1, 0, 98, 47, 77, 174, 1174, 213, 635, 1547, 661, 159]"
12,55.20383834838867,0.1157120019197464,0.2553279995918274,4.555039882659912,18.156320571899414,23.262880325317383,16384,15601,"[50, 256, 184, 624, 178, 136, 14, 90, 940, 39, 216, 41, 236, 153, 50, 358, 497, 552, 51, 454, 84, 207, 336, 135, 389, 60, 356, 88, 7, 76, 58, 405, 146, 347, 158, 8, 255, 21, 728, 249, 20, 948, 320, 0, 285, 10, 85, 865, 0, 3, 68, 63, 101, 72, 1020, 166, 426, 1724, 899, 77]"
13,54.307838439941406,0.12390399724245071,0.2165759950876236,4.136703968048096,18.348960876464844,22.908031463623047,16384,15598,"[19, 461, 287, 351, 150, 188, 9, 166, 832, 87, 320, 17, 138, 77, 218, 580, 446, 418, 40, 244, 26, 96, 555, 217, 146, 80, 751, 52, 33, 168, 34, 215, 140, 311, 91, 81, 277, 94, 688, 221, 34, 931, 349, 0, 490, 10, 108, 929, 49, 0, 38, 50, 74, 75, 1197, 192, 463, 1499, 509, 63]"
14,58.835968017578125,0.6266880035400391,0.1337919980287552,4.688672065734863,22.581632614135742,22.34659194946289,16384,15813,"[42, 99, 104, 628, 134, 174, 17, 69, 819, 59, 279, 65, 235, 102, 285, 436, 671, 380, 116, 511, 22, 146, 537, 181, 172, 124, 292, 51, 7, 43, 85, 290, 86, 640, 163, 41, 92, 80, 574, 151, 19, 1090, 143, 0, 372, 15, 187, 762, 0, 0, 283, 74, 79, 110, 892, 333, 424, 1640, 858, 101]"
