iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,73.52627563476562,1.1427839994430542,0.14345599710941315,7.552480220794678,7.226208209991455,48.93987274169922,16384,35040,"[112, 0, 108, 1, 7, 13, 613, 0, 137, 10, 18, 46, 0, 0, 699, 32, 0, 15, 199, 69, 105, 1971, 118, 18, 6, 15, 15, 556, 0, 0, 121, 82, 58, 3200, 2, 250, 6, 75, 1085, 17, 1, 0, 0, 0, 124, 297, 17, 0, 3858, 907, 1, 931, 0, 214, 26, 68, 19, 0, 123, 19]"
1,72.91494750976562,2.76582407951355,0.1711360067129135,5.692160129547119,16.96847915649414,38.90022277832031,16384,29462,"[81, 33, 77, 0, 86, 16, 138, 0, 364, 259, 37, 119, 40, 19, 188, 3, 0, 19, 282, 59, 9, 1958, 114, 2, 1, 25, 58, 245, 0, 2, 355, 481, 13, 2669, 2, 197, 9, 13, 1521, 12, 34, 4, 0, 0, 266, 382, 66, 15, 4104, 769, 6, 615, 1, 355, 50, 43, 69, 0, 6, 93]"
2,72.28620910644531,0.8704000115394592,0.14521600306034088,6.707295894622803,12.514464378356934,43.81318283081055,16384,32416,"[80, 27, 142, 1, 190, 32, 325, 0, 365, 2, 20, 75, 0, 32, 730, 38, 0, 1, 152, 31, 142, 1522, 142, 1, 100, 8, 48, 241, 0, 3, 199, 846, 18, 3551, 16, 214, 4, 64, 1169, 9, 0, 1, 0, 0, 511, 103, 16, 1, 2912, 751, 5, 816, 3, 289, 160, 142, 57, 0, 31, 46]"
3,72.38861083984375,0.131071999669075,0.21820800006389618,6.5865278244018555,12.576864242553711,44.72953414916992,16384,33314,"[37, 8, 7, 0, 3, 0, 209, 0, 153, 0, 11, 51, 0, 0, 264, 66, 0, 3, 191, 60, 109, 1176, 52, 0, 6, 10, 35, 205, 0, 0, 234, 1252, 0, 2912, 15, 140, 3, 72, 979, 2, 18, 1, 0, 0, 100, 244, 13, 0, 6303, 568, 3, 339, 3, 284, 29, 154, 4, 0, 56, 0]"
4,79.10912322998047,3.0054399967193604,0.14281600713729858,6.353280067443848,23.26678466796875,38.13929748535156,16384,28243,"[56, 0, 28, 1, 8, 13, 382, 0, 305, 0, 11, 93, 7, 0, 265, 21, 0, 9, 115, 48, 26, 2103, 67, 29, 14, 12, 17, 1093, 0, 0, 315, 383, 53, 2646, 23, 123, 11, 63, 2847, 0, 70, 0, 0, 0, 267, 362, 26, 22, 2729, 817, 3, 440, 3, 155, 90, 114, 23, 0, 57, 19]"
5,72.1797103881836,0.11980800330638885,0.2536320090293884,7.018400192260742,5.943583965301514,50.27443313598633,16384,35029,"[69, 41, 63, 1, 26, 8, 284, 0, 243, 9, 33, 152, 2, 11, 272, 15, 0, 10, 141, 57, 120, 785, 103, 1, 8, 59, 8, 1183, 2, 1, 139, 307, 14, 1201, 21, 215, 29, 70, 1951, 23, 25, 0, 0, 0, 185, 378, 8, 2, 5651, 822, 4, 653, 2, 522, 83, 91, 108, 0, 34, 139]"
6,69.14867401123047,2.2804479598999023,0.135903999209404,7.213791847229004,8.999103546142578,42.312416076660156,16384,31676,"[120, 0, 22, 0, 49, 13, 272, 0, 172, 0, 7, 52, 0, 9, 686, 30, 0, 10, 111, 53, 230, 2790, 44, 5, 4, 30, 39, 641, 0, 0, 298, 34, 36, 1680, 3, 278, 2, 51, 2650, 1, 2, 0, 0, 0, 308, 377, 11, 0, 2918, 815, 6, 636, 13, 493, 85, 152, 130, 0, 8, 8]"
7,66.661376953125,0.28672000765800476,0.1313599944114685,6.737152099609375,7.046239852905273,44.309024810791016,16384,32089,"[141, 2, 89, 1, 6, 27, 551, 0, 197, 5, 26, 244, 25, 1, 422, 50, 0, 0, 448, 8, 101, 1564, 52, 21, 9, 14, 128, 229, 0, 0, 366, 293, 100, 2694, 0, 179, 17, 38, 2114, 16, 10, 0, 0, 0, 156, 130, 9, 19, 3783, 723, 0, 549, 3, 291, 142, 113, 73, 0, 16, 189]"
8,77.2311019897461,1.2677119970321655,0.16675199568271637,7.976736068725586,12.823583602905273,45.99030303955078,16384,34094,"[95, 5, 12, 1, 0, 14, 138, 0, 236, 0, 25, 88, 1, 0, 445, 21, 0, 14, 117, 70, 195, 1117, 130, 8, 3, 17, 21, 423, 0, 0, 439, 1274, 8, 3297, 14, 225, 50, 42, 1466, 0, 1, 0, 0, 0, 247, 326, 20, 56, 4055, 735, 3, 351, 19, 219, 24, 62, 4, 0, 87, 164]"
9,70.81062316894531,1.120255947113037,0.13756799697875977,6.455552101135254,13.011327743530273,42.03055953979492,16384,31330,"[78, 23, 84, 0, 0, 19, 330, 0, 598, 31, 22, 96, 1, 1, 278, 320, 0, 0, 112, 129, 118, 1184, 193, 0, 45, 21, 36, 398, 0, 0, 262, 250, 0, 3862, 31, 131, 9, 47, 1300, 7, 7, 1, 0, 0, 339, 327, 44, 0, 3980, 572, 7, 563, 0, 109, 37, 94, 94, 0, 99, 95]"
10,74.91276550292969,3.201024055480957,0.15216000378131866,6.894176006317139,16.199871063232422,40.34454345703125,16384,30220,"[65, 1, 31, 0, 0, 43, 578, 0, 75, 25, 25, 46, 0, 15, 300, 3, 0, 3, 237, 136, 272, 1079, 58, 43, 205, 19, 64, 1288, 0, 0, 608, 232, 72, 3002, 8, 269, 6, 20, 2799, 6, 5, 0, 0, 0, 94, 166, 10, 0, 3104, 767, 102, 351, 4, 55, 24, 16, 5, 0, 41, 7]"
11,70.13785552978516,0.9676799774169922,0.13840000331401825,6.388991832733154,7.722208023071289,44.61376190185547,16384,30827,"[126, 8, 154, 0, 14, 43, 402, 0, 298, 35, 60, 127, 0, 2, 243, 76, 0, 1, 199, 36, 47, 1935, 105, 7, 28, 21, 83, 1110, 0, 4, 409, 181, 36, 2698, 9, 193, 20, 47, 2044, 2, 14, 0, 0, 0, 447, 123, 3, 10, 3790, 521, 6, 324, 46, 26, 74, 115, 46, 0, 36, 0]"
