iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,54.0846061706543,0.18329599499702454,0.1536639928817749,5.896255970001221,4.510240077972412,34.809566497802734,16384,25518,"[23, 148, 36, 42, 50, 91, 965, 854, 162, 225, 0, 1315, 19, 8, 717, 6, 107, 557, 48, 216, 88, 423, 474, 8, 76, 846, 9, 173, 20, 581, 13, 167, 0, 398, 255, 112, 346, 0, 20, 1, 291, 46, 65, 918, 2122, 523, 351, 0, 23, 1, 408, 1088, 19, 275, 0, 38, 239, 193, 171, 14]"
1,51.65875244140625,0.11161600053310394,0.23132799565792084,5.423488140106201,4.795167922973633,32.32563018798828,16384,23261,"[60, 227, 39, 45, 99, 19, 1490, 622, 342, 219, 3, 1045, 19, 106, 1790, 138, 18, 277, 9, 246, 126, 304, 417, 17, 173, 971, 16, 207, 106, 230, 67, 298, 1, 195, 188, 254, 412, 4, 29, 3, 167, 50, 26, 867, 1332, 304, 184, 14, 20, 5, 470, 941, 75, 207, 10, 15, 46, 398, 314, 108]"
2,59.66233444213867,3.0760960578918457,0.13568000495433807,6.173567771911621,5.124288082122803,36.68783950805664,16384,26162,"[9, 78, 104, 159, 172, 20, 1603, 850, 335, 281, 0, 1303, 6, 8, 947, 31, 9, 509, 37, 234, 193, 207, 430, 26, 74, 921, 12, 345, 107, 490, 59, 72, 1, 220, 177, 108, 214, 0, 40, 3, 188, 10, 25, 1200, 1383, 413, 133, 3, 27, 0, 244, 1026, 77, 382, 27, 0, 29, 395, 266, 162]"
3,57.560062408447266,2.76582407951355,0.15193599462509155,5.437024116516113,4.854335784912109,36.060096740722656,16384,25908,"[44, 53, 67, 39, 21, 132, 773, 240, 226, 178, 0, 1259, 0, 10, 563, 18, 17, 311, 35, 344, 30, 117, 528, 19, 80, 1027, 8, 178, 21, 1182, 73, 90, 0, 202, 255, 145, 173, 0, 0, 0, 246, 2, 12, 1104, 3044, 680, 261, 1, 1, 13, 638, 1104, 23, 113, 0, 0, 352, 146, 179, 7]"
4,55.188480377197266,1.0199040174484253,0.15654399991035461,5.797567844390869,4.378911972045898,35.133216857910156,16384,24596,"[40, 131, 53, 44, 90, 216, 2186, 543, 390, 288, 0, 723, 0, 11, 1004, 1, 12, 376, 11, 214, 39, 191, 497, 36, 75, 534, 0, 307, 9, 840, 183, 11, 1, 282, 103, 154, 193, 0, 67, 21, 298, 6, 14, 864, 2114, 841, 115, 5, 0, 0, 401, 990, 52, 184, 3, 63, 44, 236, 137, 141]"
5,53.06367874145508,0.22323200106620789,0.2836799919605255,5.706272125244141,4.483520030975342,32.88966369628906,16384,24318,"[46, 374, 48, 76, 42, 72, 1667, 856, 450, 405, 2, 729, 5, 10, 1262, 7, 12, 459, 51, 412, 100, 97, 559, 24, 121, 680, 3, 305, 40, 975, 39, 157, 0, 208, 72, 117, 52, 0, 123, 14, 62, 1, 34, 582, 1513, 810, 327, 0, 21, 0, 325, 992, 45, 332, 2, 65, 149, 271, 128, 54]"
6,55.10655975341797,1.539072036743164,0.1714559942483902,5.818848133087158,4.707168102264404,34.44297790527344,16384,25485,"[98, 120, 38, 42, 145, 122, 1407, 1038, 354, 403, 0, 578, 30, 59, 1238, 8, 19, 318, 25, 222, 131, 100, 569, 26, 201, 452, 31, 389, 63, 454, 60, 228, 0, 203, 200, 232, 139, 0, 48, 1, 152, 1, 9, 676, 1884, 555, 340, 22, 43, 2, 384, 995, 64, 454, 5, 21, 93, 430, 354, 109]"
7,53.76716613769531,0.10751999914646149,0.2520639896392822,6.222752094268799,4.561567783355713,34.21440124511719,16384,24378,"[7, 117, 59, 65, 43, 69, 1550, 646, 598, 139, 0, 590, 28, 237, 1812, 93, 65, 477, 11, 221, 95, 164, 699, 65, 90, 766, 20, 373, 183, 216, 70, 308, 0, 153, 190, 142, 175, 0, 31, 6, 119, 19, 34, 951, 1012, 591, 249, 18, 52, 2, 426, 835, 54, 404, 2, 20, 268, 390, 209, 156]"
8,56.370174407958984,1.644544005393982,0.1408960074186325,6.157536029815674,4.659520149230957,35.24857711791992,16384,25755,"[33, 153, 62, 156, 13, 72, 1326, 527, 260, 592, 0, 1140, 0, 1, 635, 14, 80, 60, 12, 356, 123, 11, 466, 29, 72, 856, 25, 197, 13, 814, 52, 133, 0, 283, 145, 110, 417, 0, 70, 1, 275, 5, 24, 1289, 1933, 651, 109, 0, 2, 0, 603, 1021, 23, 413, 0, 2, 115, 248, 303, 59]"
9,56.03532791137695,3.2430078983306885,0.14230400323867798,5.94323205947876,4.85430383682251,33.46409606933594,16384,24287,"[11, 53, 151, 54, 110, 112, 851, 729, 417, 188, 0, 1552, 5, 5, 758, 40, 73, 234, 26, 162, 84, 15, 624, 2, 109, 910, 22, 291, 24, 1102, 63, 281, 0, 240, 230, 84, 114, 4, 14, 0, 127, 34, 11, 1234, 2004, 482, 364, 2, 7, 0, 412, 1100, 11, 261, 0, 6, 79, 229, 261, 16]"
10,55.24582290649414,0.1372160017490387,0.30608001351356506,5.212128162384033,4.611648082733154,36.31760025024414,16384,25746,"[51, 129, 97, 47, 78, 82, 1594, 433, 91, 368, 4, 1386, 3, 328, 683, 23, 20, 267, 46, 312, 137, 26, 585, 12, 80, 588, 14, 359, 81, 934, 1, 260, 0, 226, 151, 77, 94, 0, 72, 15, 241, 75, 7, 1051, 2318, 329, 131, 16, 66, 0, 557, 1034, 56, 294, 7, 7, 161, 153, 67, 60]"
11,54.7696647644043,0.1382399946451187,0.2261119931936264,4.824448108673096,4.231967926025391,36.27017593383789,16384,23672,"[92, 161, 49, 35, 45, 3, 1503, 451, 293, 168, 0, 1064, 3, 56, 839, 34, 19, 189, 46, 232, 107, 67, 314, 24, 88, 805, 35, 67, 108, 777, 115, 307, 1, 199, 162, 145, 347, 0, 1, 19, 266, 65, 44, 1234, 1627, 1130, 311, 3, 15, 2, 776, 994, 23, 173, 8, 1, 199, 173, 282, 88]"
12,64.72908782958984,0.11161600053310394,0.21452799439430237,5.8056960105896,4.7776641845703125,45.38556671142578,16384,26333,"[25, 166, 45, 81, 45, 2, 1139, 335, 291, 209, 0, 1413, 0, 79, 1093, 43, 33, 117, 5, 211, 183, 238, 490, 17, 122, 913, 66, 110, 36, 1185, 93, 363, 0, 40, 70, 100, 138, 0, 143, 1, 250, 6, 21, 1168, 2251, 457, 170, 4, 23, 0, 246, 1107, 18, 66, 34, 0, 294, 296, 280, 53]"
