iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,50.24870300292969,1.773568034172058,0.15164799988269806,5.339104175567627,6.449215888977051,27.96518325805664,16384,19125,"[1159, 333, 17, 42, 154, 118, 899, 0, 27, 533, 30, 73, 101, 237, 408, 287, 99, 5, 64, 184, 69, 410, 163, 1227, 38, 517, 124, 1130, 5, 0, 543, 57, 108, 184, 4, 201, 0, 208, 120, 30, 4, 695, 11, 108, 14, 1265, 76, 63, 7, 807, 146, 30, 0, 265, 14, 757, 368, 892, 148, 806]"
1,47.715328216552734,2.115583896636963,0.1454399973154068,4.661215782165527,6.333792209625244,25.887359619140625,16384,18132,"[986, 848, 40, 23, 83, 251, 653, 3, 178, 386, 33, 258, 166, 399, 278, 66, 166, 72, 501, 128, 252, 388, 245, 1017, 12, 384, 126, 707, 12, 4, 569, 175, 283, 224, 9, 200, 34, 209, 95, 98, 11, 841, 31, 172, 125, 944, 149, 16, 3, 471, 112, 130, 0, 165, 3, 445, 600, 809, 144, 652]"
2,49.18783950805664,1.5831040143966675,0.1393599957227707,5.439871788024902,4.616896152496338,28.877695083618164,16384,19337,"[720, 773, 41, 41, 92, 232, 669, 3, 22, 299, 69, 250, 141, 224, 350, 263, 46, 80, 292, 97, 161, 333, 315, 1145, 42, 428, 95, 844, 0, 1, 722, 100, 39, 424, 8, 250, 17, 143, 144, 11, 0, 664, 61, 118, 49, 1101, 114, 25, 11, 508, 119, 167, 0, 177, 27, 541, 657, 1040, 161, 918]"
3,50.04902267456055,0.2662400007247925,0.1319359987974167,5.023712158203125,7.879680156707764,28.301952362060547,16384,19896,"[803, 955, 9, 7, 101, 284, 674, 1, 96, 261, 9, 233, 74, 254, 131, 194, 140, 46, 216, 159, 75, 359, 100, 1395, 5, 513, 94, 1237, 1, 0, 460, 19, 43, 258, 0, 268, 0, 136, 62, 45, 0, 1145, 45, 111, 58, 1336, 42, 82, 6, 1069, 116, 12, 0, 175, 35, 418, 316, 997, 173, 531]"
4,48.098304748535156,0.8447999954223633,0.1329919993877411,4.837279796600342,4.861824035644531,28.88479995727539,16384,20369,"[786, 751, 43, 85, 35, 511, 514, 5, 130, 503, 30, 107, 74, 196, 411, 303, 20, 240, 150, 94, 114, 320, 93, 1102, 9, 313, 241, 645, 7, 31, 648, 67, 122, 474, 3, 280, 0, 77, 110, 48, 3, 911, 10, 88, 35, 1141, 100, 45, 8, 640, 165, 4, 0, 162, 19, 551, 437, 879, 313, 1181]"
5,49.490943908691406,0.9809920191764832,0.1387840062379837,4.75600004196167,7.241919994354248,27.83910369873047,16384,19409,"[885, 835, 26, 75, 87, 201, 828, 1, 51, 334, 2, 87, 64, 180, 304, 340, 75, 121, 205, 94, 156, 373, 205, 1207, 12, 653, 109, 660, 0, 4, 609, 139, 344, 517, 2, 155, 19, 147, 41, 33, 0, 699, 12, 109, 11, 1137, 81, 48, 24, 628, 83, 104, 0, 104, 24, 334, 635, 824, 163, 1184]"
6,50.00703811645508,3.0566399097442627,0.20614400506019592,4.815008163452148,4.248000144958496,29.001440048217773,16384,20301,"[1168, 643, 21, 16, 78, 238, 917, 6, 57, 589, 29, 121, 167, 289, 192, 304, 143, 23, 271, 122, 133, 365, 327, 1040, 12, 596, 128, 498, 2, 1, 492, 85, 142, 186, 13, 142, 0, 227, 113, 71, 2, 661, 47, 82, 59, 998, 227, 40, 11, 804, 67, 218, 0, 119, 3, 496, 713, 718, 213, 939]"
7,45.98681640625,0.5519359707832336,0.1361279934644699,4.430304050445557,6.484384059906006,25.841567993164062,16384,17829,"[975, 705, 6, 95, 17, 260, 828, 0, 62, 798, 44, 127, 262, 245, 527, 181, 137, 124, 332, 151, 92, 294, 217, 857, 30, 249, 183, 604, 0, 0, 450, 181, 117, 315, 10, 140, 15, 172, 71, 87, 0, 541, 54, 82, 270, 1034, 132, 28, 28, 725, 26, 151, 0, 260, 9, 386, 468, 757, 266, 1207]"
8,47.57196807861328,0.12390399724245071,0.2226240038871765,4.9324798583984375,5.21065616607666,28.69228744506836,16384,20106,"[595, 704, 35, 150, 78, 149, 850, 0, 113, 135, 38, 246, 35, 301, 556, 183, 109, 74, 231, 85, 183, 490, 189, 1297, 14, 399, 108, 915, 0, 1, 691, 72, 54, 216, 5, 176, 2, 241, 38, 68, 0, 971, 12, 93, 123, 1309, 89, 35, 5, 906, 52, 228, 0, 144, 24, 256, 753, 747, 299, 512]"
9,46.950401306152344,0.11264000087976456,0.23996800184249878,4.299712181091309,6.332159996032715,27.010623931884766,16384,18980,"[694, 998, 86, 93, 62, 113, 282, 0, 88, 291, 12, 121, 97, 267, 439, 207, 36, 92, 278, 113, 240, 391, 137, 1242, 60, 275, 121, 1188, 4, 7, 572, 13, 87, 221, 10, 297, 0, 127, 135, 41, 15, 756, 65, 172, 179, 1117, 53, 60, 45, 966, 193, 42, 0, 200, 35, 648, 301, 946, 128, 926]"
10,47.98259353637695,0.10751999914646149,0.21104000508785248,4.231008052825928,7.796192169189453,27.095359802246094,16384,18993,"[545, 573, 43, 91, 36, 118, 798, 1, 7, 303, 17, 112, 202, 213, 215, 412, 106, 98, 248, 146, 202, 600, 173, 1219, 25, 526, 154, 1064, 1, 7, 806, 60, 132, 349, 7, 180, 0, 202, 120, 69, 0, 584, 74, 163, 92, 1495, 67, 62, 8, 762, 20, 144, 0, 114, 3, 507, 373, 823, 116, 797]"
11,46.93094253540039,0.12902399897575378,0.210207998752594,4.105279922485352,7.437183856964111,26.39606475830078,16384,18264,"[639, 764, 12, 150, 67, 229, 557, 1, 98, 423, 3, 118, 163, 268, 356, 138, 120, 60, 71, 123, 169, 506, 191, 1150, 26, 427, 57, 939, 0, 43, 606, 66, 36, 424, 1, 451, 3, 145, 36, 64, 0, 830, 43, 207, 181, 1087, 157, 44, 12, 560, 49, 146, 0, 173, 8, 614, 460, 869, 229, 1015]"
12,49.38240051269531,1.8391040563583374,0.14019200205802917,4.406015872955322,5.510879993438721,29.119455337524414,16384,19597,"[636, 672, 1, 99, 67, 134, 775, 0, 2, 317, 1, 102, 129, 168, 163, 298, 110, 90, 252, 127, 107, 307, 314, 1298, 14, 125, 52, 1276, 0, 0, 645, 16, 171, 153, 4, 287, 0, 189, 70, 53, 0, 1095, 29, 229, 10, 1369, 9, 47, 16, 762, 215, 25, 0, 178, 7, 675, 876, 846, 110, 662]"
13,45.277183532714844,0.11264000087976456,0.20748800039291382,4.273248195648193,4.3854079246521,27.784896850585938,16384,19777,"[796, 902, 61, 46, 49, 173, 787, 4, 111, 386, 48, 195, 147, 312, 474, 278, 89, 22, 199, 88, 101, 399, 198, 1227, 8, 380, 224, 888, 4, 4, 468, 35, 103, 307, 13, 227, 26, 108, 165, 62, 0, 694, 57, 120, 54, 1283, 97, 41, 1, 734, 147, 141, 0, 224, 2, 385, 717, 806, 236, 531]"
14,47.685630798339844,1.2349439859390259,0.16233600676059723,4.3533759117126465,4.6030402183532715,28.85513687133789,16384,20006,"[910, 749, 17, 24, 59, 170, 554, 34, 79, 269, 55, 307, 123, 118, 264, 393, 131, 47, 265, 131, 108, 404, 178, 1100, 7, 146, 118, 1153, 6, 0, 710, 40, 18, 218, 12, 281, 16, 152, 78, 88, 0, 733, 27, 141, 117, 1257, 174, 18, 16, 736, 216, 152, 0, 110, 1, 713, 664, 1158, 139, 480]"
