iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,53.62073516845703,2.471935987472534,0.16412800550460815,5.649663925170898,8.108832359313965,28.652544021606445,16384,20691,"[147, 107, 7, 519, 652, 82, 419, 155, 302, 200, 142, 168, 40, 1124, 658, 23, 911, 174, 818, 167, 73, 244, 249, 260, 279, 162, 356, 92, 190, 9, 571, 408, 157, 390, 143, 358, 216, 2, 19, 102, 223, 748, 359, 24, 135, 335, 108, 185, 1077, 65, 104, 350, 270, 536, 13, 236, 104, 6, 203, 208]"
1,49.948673248291016,0.9963520169258118,0.14076800644397736,5.762847900390625,5.26800012588501,29.202720642089844,16384,20012,"[396, 409, 14, 494, 490, 139, 176, 89, 574, 168, 7, 352, 55, 938, 362, 18, 379, 79, 686, 159, 159, 134, 351, 381, 128, 225, 478, 55, 240, 7, 653, 351, 124, 306, 196, 400, 351, 8, 7, 133, 200, 730, 335, 12, 556, 408, 210, 343, 812, 59, 29, 388, 325, 608, 97, 334, 47, 11, 149, 60]"
2,53.39750289916992,3.066879987716675,0.15910400450229645,5.316832065582275,8.940671920776367,27.411104202270508,16384,19335,"[268, 69, 23, 451, 713, 100, 281, 81, 363, 210, 188, 271, 29, 1107, 627, 15, 441, 185, 652, 151, 73, 113, 414, 476, 194, 216, 363, 70, 164, 24, 681, 568, 91, 350, 161, 448, 463, 0, 38, 73, 209, 821, 381, 8, 244, 381, 18, 181, 668, 58, 41, 320, 205, 701, 73, 428, 118, 9, 202, 113]"
3,52.66329574584961,1.4776320457458496,0.1449279934167862,6.172959804534912,7.985151767730713,28.128768920898438,16384,19771,"[547, 324, 22, 514, 952, 107, 345, 127, 208, 221, 226, 295, 33, 1331, 670, 46, 446, 87, 530, 174, 124, 137, 247, 107, 140, 57, 363, 61, 86, 0, 370, 379, 131, 399, 151, 395, 400, 5, 3, 66, 339, 930, 383, 7, 230, 295, 192, 123, 1310, 56, 15, 335, 243, 415, 16, 241, 93, 5, 193, 137]"
4,51.92601776123047,1.5441919565200806,0.14153599739074707,4.636352062225342,8.880288124084473,28.143903732299805,16384,19505,"[103, 200, 18, 587, 724, 142, 260, 110, 331, 111, 172, 313, 52, 993, 550, 52, 402, 170, 648, 203, 103, 134, 475, 252, 211, 146, 309, 70, 112, 25, 688, 353, 121, 301, 253, 524, 287, 11, 6, 92, 122, 1053, 255, 24, 398, 281, 76, 237, 596, 74, 23, 393, 253, 929, 104, 210, 59, 7, 260, 416]"
5,55.51923370361328,1.0792959928512573,0.18035200238227844,5.711328029632568,11.457152366638184,28.44803237915039,16384,20094,"[330, 78, 3, 555, 712, 177, 326, 69, 219, 204, 135, 332, 25, 1088, 542, 41, 318, 91, 884, 191, 78, 210, 282, 350, 183, 121, 336, 42, 149, 15, 889, 576, 142, 243, 209, 575, 209, 4, 33, 109, 168, 714, 303, 4, 505, 134, 70, 96, 778, 66, 22, 390, 415, 795, 8, 308, 80, 0, 257, 196]"
6,49.658878326416016,1.2963839769363403,0.13980799913406372,4.951615810394287,7.523615837097168,27.17852783203125,16384,19257,"[222, 63, 5, 494, 605, 137, 247, 223, 800, 253, 20, 260, 19, 929, 476, 17, 504, 98, 915, 186, 122, 178, 401, 436, 187, 291, 322, 65, 226, 25, 679, 512, 140, 262, 219, 565, 397, 0, 18, 30, 281, 675, 358, 9, 329, 199, 54, 131, 407, 87, 42, 432, 302, 724, 41, 282, 31, 6, 170, 276]"
7,49.96403121948242,1.7612799406051636,0.1404159963130951,4.893951892852783,4.377376079559326,30.138399124145508,16384,20639,"[348, 119, 7, 543, 486, 206, 164, 145, 380, 273, 53, 281, 76, 802, 424, 22, 552, 144, 894, 179, 81, 70, 365, 435, 245, 246, 577, 76, 179, 18, 576, 713, 130, 312, 161, 325, 229, 2, 18, 68, 360, 686, 221, 15, 198, 395, 59, 453, 549, 41, 56, 330, 335, 865, 106, 135, 110, 7, 313, 226]"
8,50.99622344970703,1.423359990119934,0.14448000490665436,5.003647804260254,5.219615936279297,30.261056900024414,16384,21364,"[232, 331, 25, 577, 755, 82, 300, 35, 274, 226, 185, 261, 27, 1223, 625, 54, 338, 74, 809, 203, 90, 171, 274, 358, 232, 126, 280, 36, 217, 16, 619, 330, 122, 281, 271, 473, 499, 1, 3, 39, 347, 1028, 188, 35, 389, 71, 186, 122, 1053, 54, 15, 412, 289, 485, 58, 213, 3, 6, 199, 157]"
9,51.934207916259766,2.964479923248291,0.18483200669288635,4.7972798347473145,6.403007984161377,28.971071243286133,16384,19518,"[169, 194, 25, 515, 876, 91, 373, 85, 266, 209, 194, 256, 18, 1286, 617, 36, 186, 188, 558, 181, 23, 78, 333, 300, 264, 136, 266, 55, 191, 10, 591, 293, 134, 447, 144, 366, 383, 3, 7, 120, 106, 950, 289, 16, 347, 152, 75, 291, 1242, 94, 43, 278, 289, 790, 36, 251, 215, 7, 262, 184]"
10,48.768001556396484,0.7864320278167725,0.13974399864673615,4.259039878845215,5.327167987823486,29.623136520385742,16384,19909,"[204, 32, 34, 646, 859, 111, 376, 117, 305, 141, 169, 172, 13, 1151, 737, 28, 217, 270, 829, 188, 98, 285, 214, 314, 235, 198, 318, 43, 269, 3, 677, 559, 136, 471, 290, 436, 58, 5, 11, 122, 134, 876, 124, 0, 287, 322, 110, 405, 1106, 67, 20, 362, 206, 376, 44, 282, 7, 7, 192, 116]"
11,48.77414321899414,0.3983359932899475,0.16710400581359863,4.5279998779296875,4.591296195983887,29.611072540283203,16384,20008,"[289, 78, 0, 644, 794, 164, 393, 207, 465, 151, 171, 213, 12, 1117, 606, 16, 385, 219, 546, 162, 41, 179, 307, 269, 525, 159, 573, 58, 158, 7, 368, 251, 122, 302, 102, 400, 528, 1, 6, 162, 82, 888, 210, 26, 161, 397, 26, 266, 872, 73, 83, 361, 200, 739, 79, 272, 101, 12, 296, 90]"
12,47.486976623535156,0.19660800695419312,0.1393280029296875,4.355775833129883,4.614431858062744,29.604032516479492,16384,20173,"[157, 335, 9, 534, 836, 144, 301, 20, 290, 150, 113, 96, 8, 1264, 643, 55, 394, 184, 708, 97, 26, 49, 503, 399, 154, 110, 269, 68, 103, 17, 413, 362, 122, 593, 225, 499, 815, 6, 10, 54, 162, 896, 249, 15, 351, 294, 202, 29, 1326, 49, 1, 361, 268, 417, 83, 252, 77, 19, 155, 43]"
13,48.456703186035156,1.558527946472168,0.13875199854373932,4.337152004241943,6.7505598068237305,27.042207717895508,16384,19132,"[71, 98, 1, 542, 794, 117, 330, 18, 349, 97, 183, 131, 46, 1132, 656, 37, 339, 50, 860, 166, 9, 14, 541, 319, 148, 215, 217, 22, 159, 1, 797, 623, 289, 358, 262, 536, 406, 2, 14, 65, 211, 821, 293, 31, 387, 361, 131, 348, 845, 61, 36, 387, 220, 446, 81, 194, 5, 22, 211, 279]"
14,52.21683120727539,1.4202879667282104,0.15462400019168854,4.0414719581604,9.96009635925293,28.104223251342773,16384,19523,"[287, 138, 16, 530, 834, 122, 239, 150, 369, 194, 91, 252, 4, 1097, 566, 49, 444, 211, 658, 188, 75, 43, 350, 355, 65, 82, 264, 61, 97, 13, 351, 435, 114, 463, 166, 523, 580, 13, 11, 25, 327, 770, 421, 5, 309, 306, 132, 350, 1139, 28, 72, 336, 285, 529, 138, 421, 74, 2, 88, 127]"
15,50.10636901855469,0.43007999658584595,0.13820800185203552,5.821599960327148,6.51529598236084,28.65443229675293,16384,19789,"[157, 77, 45, 393, 738, 98, 313, 56, 611, 172, 393, 243, 18, 1227, 566, 46, 335, 164, 609, 106, 49, 145, 266, 218, 58, 204, 446, 73, 114, 0, 435, 399, 34, 387, 125, 449, 672, 0, 21, 42, 320, 710, 264, 13, 384, 187, 120, 130, 1138, 77, 34, 384, 375, 699, 24, 285, 229, 28, 290, 189]"
16,50.779136657714844,1.8728959560394287,0.1509760022163391,4.562496185302734,7.6058878898620605,28.02070426940918,16384,19576,"[214, 61, 1, 554, 788, 163, 296, 51, 491, 167, 219, 167, 6, 1230, 587, 30, 251, 191, 745, 121, 57, 0, 555, 321, 261, 138, 294, 28, 276, 21, 619, 314, 106, 351, 156, 519, 399, 1, 17, 51, 256, 932, 229, 9, 314, 246, 74, 319, 1060, 37, 112, 412, 316, 475, 65, 295, 147, 4, 128, 137]"
17,49.01580810546875,0.737280011177063,0.14553600549697876,4.560768127441406,6.252223968505859,28.62339210510254,16384,20047,"[597, 165, 80, 666, 643, 139, 238, 70, 449, 207, 42, 228, 78, 1133, 558, 36, 321, 124, 870, 218, 23, 213, 268, 208, 273, 58, 675, 58, 211, 6, 564, 656, 198, 325, 309, 586, 262, 16, 11, 64, 94, 831, 290, 10, 336, 166, 54, 200, 869, 54, 24, 375, 160, 355, 104, 277, 50, 2, 221, 66]"
18,50.25791931152344,0.7270399928092957,0.14336000382900238,4.314144134521484,5.986015796661377,29.873376846313477,16384,20187,"[76, 211, 22, 533, 627, 168, 301, 45, 368, 246, 39, 270, 32, 1020, 522, 35, 607, 182, 659, 165, 62, 106, 375, 316, 155, 134, 367, 50, 81, 17, 606, 352, 113, 285, 462, 517, 255, 7, 3, 115, 178, 775, 372, 16, 539, 459, 140, 267, 806, 49, 69, 350, 311, 758, 84, 144, 55, 20, 228, 258]"
19,47.880191802978516,0.29388800263404846,0.13603200018405914,4.1793599128723145,6.651648044586182,27.994943618774414,16384,20100,"[208, 118, 1, 419, 532, 119, 249, 207, 318, 270, 139, 241, 13, 892, 500, 51, 775, 174, 706, 128, 111, 235, 241, 136, 90, 174, 326, 107, 110, 7, 605, 446, 177, 436, 378, 540, 493, 2, 5, 76, 308, 768, 176, 6, 454, 302, 83, 209, 1236, 34, 16, 331, 223, 644, 104, 252, 81, 7, 149, 246]"
