iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,4717,41.816062927246094,4.421631813049316,"[271, 34, 209, 35, 434, 24, 159, 340, 55, 197, 2, 219, 18, 412, 34, 264, 14, 179, 95, 157, 213, 19, 22, 34, 24, 55, 68, 77, 44, 686, 331, 375]"
1,5100,4588,37.54905700683594,3.7263360023498535,"[234, 51, 229, 35, 377, 30, 157, 340, 79, 183, 2, 190, 36, 394, 33, 281, 26, 199, 91, 175, 277, 20, 16, 47, 40, 44, 62, 69, 54, 688, 300, 341]"
