Expert,Node
0,5
1,4
2,6
3,7
4,3
5,2
6,1
7,0
8,5
9,4
10,6
11,0
12,7
13,3
14,2
15,1
16,5
17,4
18,7
19,6
20,3
21,2
22,1
23,0
24,5
25,4
26,1
27,7
28,6
29,3
30,2
31,0
32,7
33,5
34,4
35,6
36,3
37,2
38,1
39,0
40,6
41,7
42,5
43,4
44,3
45,0
46,2
47,1
