iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,4545,27209.166015625,3.704832077026367,"[198, 249, 233, 392, 271, 312, 171, 196, 1024, 237, 412, 289, 6, 544, 183, 383]"
1,5100,4525,45.9048957824707,3.216383934020996,"[204, 260, 226, 392, 276, 332, 166, 182, 1033, 250, 444, 287, 7, 515, 184, 342]"
