iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,58.032127380371094,1.7827839851379395,0.13158400356769562,5.209824085235596,24.518815994262695,17.20012855529785,16384,11690,"[371, 55, 299, 11, 1, 79, 125, 147, 17, 727, 17, 409, 7, 162, 347, 39, 568, 84, 801, 226, 445, 334, 798, 20, 19, 16, 2, 210, 387, 724, 0, 50, 402, 925, 25, 303, 78, 44, 27, 165, 510, 42, 228, 30, 737, 86, 113, 50, 19, 354, 228, 182, 368, 225, 440, 142, 0, 30, 288, 2846]"
1,50.18726348876953,0.15052799880504608,0.2168000042438507,4.3600640296936035,18.074464797973633,16.700511932373047,16384,11094,"[417, 78, 594, 0, 1, 35, 51, 102, 4, 1613, 10, 584, 8, 72, 349, 182, 629, 42, 726, 134, 882, 642, 553, 1, 36, 6, 3, 133, 413, 588, 0, 15, 330, 556, 14, 226, 57, 12, 55, 221, 545, 47, 657, 31, 655, 65, 51, 60, 44, 329, 370, 66, 74, 150, 336, 158, 0, 130, 255, 1987]"
2,49.99679946899414,0.7741439938545227,0.1327359974384308,4.774752140045166,18.490591049194336,16.304351806640625,16384,11116,"[501, 55, 691, 59, 0, 17, 111, 57, 21, 1434, 2, 449, 6, 210, 156, 73, 677, 0, 722, 96, 697, 322, 909, 14, 28, 12, 6, 230, 338, 1192, 18, 10, 281, 1020, 19, 279, 15, 2, 39, 211, 270, 99, 318, 9, 800, 57, 42, 65, 1, 279, 124, 114, 196, 87, 539, 163, 0, 16, 296, 1930]"
3,51.04844665527344,0.16281600296497345,0.22713600099086761,4.2633280754089355,19.102272033691406,16.265823364257812,16384,10765,"[393, 20, 507, 11, 4, 21, 48, 67, 0, 1089, 2, 455, 9, 76, 104, 78, 765, 44, 920, 230, 784, 170, 729, 4, 39, 0, 3, 229, 367, 948, 0, 47, 348, 797, 5, 204, 25, 5, 36, 159, 128, 52, 392, 19, 1191, 204, 178, 74, 4, 505, 113, 124, 255, 87, 501, 147, 0, 36, 248, 2384]"
4,48.296958923339844,0.4864000082015991,0.14451199769973755,4.895359992980957,15.403743743896484,18.73766326904297,16384,12278,"[332, 78, 516, 80, 5, 22, 73, 82, 7, 842, 4, 274, 5, 125, 285, 15, 798, 11, 885, 90, 776, 209, 785, 15, 29, 3, 0, 195, 271, 914, 3, 18, 372, 969, 4, 209, 50, 1, 9, 405, 271, 33, 702, 43, 1193, 189, 11, 85, 3, 348, 456, 16, 162, 139, 283, 82, 0, 17, 136, 2449]"
5,51.67001724243164,0.17817600071430206,0.25385600328445435,4.445087909698486,19.961183547973633,16.40675163269043,16384,10881,"[434, 105, 345, 5, 0, 29, 76, 142, 5, 1113, 10, 363, 0, 176, 34, 49, 823, 49, 932, 149, 753, 309, 510, 0, 25, 3, 3, 259, 430, 980, 1, 37, 297, 742, 5, 393, 106, 2, 19, 193, 220, 222, 261, 39, 1076, 163, 67, 89, 6, 150, 296, 64, 187, 26, 410, 161, 0, 46, 143, 2852]"
6,50.548736572265625,2.653183937072754,0.14217600226402283,4.957119941711426,15.276960372924805,19.093088150024414,16384,12298,"[387, 142, 534, 3, 0, 10, 90, 63, 2, 1158, 2, 383, 7, 243, 265, 63, 774, 22, 782, 227, 464, 436, 501, 3, 40, 1, 3, 161, 368, 586, 27, 32, 368, 690, 0, 561, 178, 37, 94, 318, 240, 64, 554, 26, 1048, 189, 195, 175, 0, 318, 343, 35, 413, 144, 508, 218, 0, 45, 198, 1646]"
7,45.97862243652344,0.9205759763717651,0.13676799833774567,4.27891206741333,16.149951934814453,15.660479545593262,16384,10919,"[507, 128, 487, 0, 1, 30, 251, 59, 74, 1172, 4, 520, 15, 202, 198, 76, 751, 29, 862, 195, 613, 432, 534, 1, 44, 17, 11, 251, 405, 544, 17, 11, 442, 970, 1, 226, 79, 5, 74, 109, 526, 44, 464, 85, 959, 142, 143, 76, 36, 533, 125, 128, 139, 123, 269, 236, 0, 27, 324, 1658]"
8,52.38579177856445,0.16793599724769592,0.2571519911289215,4.36191987991333,22.550399780273438,15.876480102539062,16384,10418,"[456, 53, 593, 10, 16, 3, 73, 88, 67, 1152, 7, 458, 18, 103, 374, 86, 721, 105, 819, 107, 827, 540, 1109, 3, 0, 5, 2, 318, 169, 895, 0, 16, 261, 608, 54, 215, 21, 7, 28, 395, 273, 140, 399, 15, 690, 172, 243, 80, 1, 334, 84, 80, 107, 81, 397, 148, 0, 34, 301, 2023]"
9,48.5662727355957,0.3266560137271881,0.35926398634910583,4.274400234222412,17.325855255126953,16.601823806762695,16384,11388,"[527, 183, 527, 0, 0, 41, 232, 83, 11, 747, 13, 479, 0, 124, 364, 65, 628, 17, 854, 91, 555, 460, 565, 9, 2, 0, 3, 259, 355, 956, 0, 6, 274, 758, 13, 323, 36, 8, 76, 403, 255, 100, 340, 26, 910, 149, 185, 75, 4, 287, 155, 29, 283, 145, 433, 190, 0, 25, 316, 2430]"
