iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,55.13113784790039,3.175424098968506,0.14924800395965576,4.240320205688477,12.89948844909668,24.732288360595703,16384,16843,"[156, 262, 216, 708, 798, 1, 315, 124, 425, 870, 363, 270, 139, 5, 40, 82, 718, 84, 349, 212, 411, 4, 25, 476, 63, 1316, 262, 64, 222, 5, 38, 356, 237, 51, 385, 63, 191, 107, 557, 852, 81, 337, 55, 194, 80, 33, 572, 266, 440, 182, 877, 324, 216, 180, 90, 300, 23, 9, 99, 204]"
1,53.35551834106445,2.751487970352173,0.16460800170898438,5.113664150238037,12.212703704833984,23.471296310424805,16384,16034,"[70, 448, 236, 883, 580, 0, 117, 76, 288, 915, 237, 535, 47, 17, 5, 106, 690, 201, 371, 313, 346, 61, 84, 212, 42, 1728, 352, 61, 349, 51, 43, 302, 480, 36, 252, 6, 163, 78, 279, 840, 185, 378, 69, 225, 184, 18, 456, 118, 673, 112, 820, 3, 108, 333, 103, 160, 139, 73, 194, 133]"
2,56.030208587646484,7.762944221496582,0.17878399789333344,3.9464640617370605,10.804832458496094,24.64748764038086,16384,16888,"[69, 343, 102, 955, 599, 2, 177, 249, 137, 905, 282, 428, 109, 0, 1, 113, 688, 163, 367, 228, 412, 2, 4, 246, 12, 1674, 102, 132, 155, 1, 47, 520, 453, 38, 304, 59, 134, 69, 494, 865, 108, 411, 64, 239, 114, 38, 407, 176, 564, 205, 913, 68, 83, 70, 336, 419, 51, 96, 156, 226]"
3,59.29779052734375,7.848959922790527,0.17215999960899353,4.577184200286865,14.989664077758789,22.3940486907959,16384,16124,"[292, 328, 148, 763, 558, 1, 202, 106, 383, 972, 275, 395, 42, 1, 9, 268, 722, 201, 339, 198, 269, 202, 9, 492, 11, 1438, 134, 39, 310, 33, 57, 448, 172, 52, 412, 4, 71, 90, 410, 936, 124, 191, 50, 238, 108, 40, 451, 219, 597, 133, 1028, 201, 106, 268, 121, 303, 46, 71, 97, 200]"
4,55.605247497558594,5.533696174621582,0.18572799861431122,4.079616069793701,14.185759544372559,22.48512077331543,16384,16158,"[82, 599, 195, 914, 807, 0, 111, 40, 72, 1067, 216, 290, 1, 4, 0, 293, 838, 3, 346, 183, 343, 272, 3, 147, 45, 1649, 121, 45, 223, 0, 70, 187, 347, 47, 437, 25, 160, 60, 351, 927, 169, 254, 51, 334, 148, 18, 479, 233, 597, 76, 976, 79, 376, 125, 387, 129, 0, 108, 165, 160]"
5,53.94432067871094,5.533696174621582,0.3808639943599701,4.273727893829346,11.651968002319336,23.343904495239258,16384,16119,"[70, 447, 192, 924, 633, 3, 168, 181, 141, 1144, 384, 275, 84, 1, 45, 195, 849, 287, 364, 96, 317, 166, 1, 376, 74, 1683, 135, 74, 225, 16, 47, 192, 282, 24, 119, 5, 172, 39, 268, 1047, 296, 322, 40, 218, 241, 0, 445, 100, 613, 247, 1038, 117, 179, 132, 110, 159, 4, 113, 107, 158]"
6,48.507904052734375,0.16998399794101715,0.2951680123806,3.7243518829345703,12.995200157165527,22.349536895751953,16384,15326,"[93, 395, 247, 1022, 339, 1, 100, 58, 321, 854, 744, 293, 146, 12, 56, 83, 651, 143, 263, 217, 350, 193, 46, 368, 145, 1317, 293, 75, 374, 5, 60, 349, 274, 26, 318, 10, 179, 92, 256, 839, 151, 414, 70, 308, 278, 9, 450, 137, 536, 213, 834, 280, 50, 147, 125, 313, 43, 213, 86, 120]"
7,52.04275131225586,2.756608009338379,0.15276800096035004,4.144832134246826,12.946368217468262,23.55731201171875,16384,16555,"[129, 307, 177, 1106, 583, 0, 161, 44, 281, 997, 287, 399, 99, 0, 36, 126, 723, 30, 208, 176, 286, 50, 23, 358, 19, 1413, 449, 114, 263, 57, 183, 618, 468, 51, 437, 2, 146, 64, 259, 802, 226, 391, 48, 219, 243, 44, 333, 136, 552, 85, 951, 53, 280, 90, 203, 153, 15, 197, 102, 132]"
8,50.21696090698242,0.907263994216919,0.16662399470806122,4.045216083526611,10.742655754089355,25.532224655151367,16384,16946,"[14, 369, 292, 850, 601, 1, 142, 110, 310, 980, 171, 392, 20, 1, 91, 141, 710, 78, 402, 216, 284, 195, 19, 334, 153, 1288, 260, 51, 139, 5, 85, 442, 291, 45, 351, 2, 135, 79, 459, 980, 171, 558, 29, 242, 128, 19, 445, 224, 599, 80, 772, 65, 224, 251, 292, 184, 0, 152, 296, 165]"
9,49.500160217285156,0.16076800227165222,0.2619520127773285,3.9695680141448975,12.294400215148926,23.388288497924805,16384,16419,"[29, 421, 439, 843, 683, 2, 212, 37, 151, 925, 371, 438, 76, 10, 30, 94, 675, 11, 261, 180, 158, 52, 62, 317, 124, 1247, 469, 72, 252, 21, 128, 546, 227, 23, 265, 41, 199, 38, 504, 872, 267, 391, 55, 300, 133, 43, 528, 80, 545, 79, 1011, 196, 190, 299, 225, 180, 14, 35, 131, 177]"
10,49.330177307128906,4.169727802276611,0.16252799332141876,3.734463930130005,8.604864120483398,24.261472702026367,16384,16683,"[66, 284, 99, 910, 318, 0, 66, 66, 251, 762, 124, 631, 128, 9, 11, 162, 599, 155, 286, 266, 524, 185, 21, 429, 65, 1480, 342, 12, 527, 18, 108, 286, 545, 38, 650, 102, 136, 76, 160, 861, 166, 275, 53, 190, 149, 10, 376, 235, 546, 135, 732, 48, 314, 283, 380, 338, 29, 60, 156, 151]"
11,48.64614486694336,2.554879903793335,0.14297600090503693,3.953183889389038,10.432255744934082,23.222944259643555,16384,16207,"[78, 577, 186, 901, 531, 0, 43, 103, 98, 1079, 221, 818, 92, 0, 21, 44, 737, 259, 382, 244, 328, 61, 110, 211, 38, 2071, 315, 12, 206, 116, 48, 322, 315, 33, 219, 32, 150, 28, 123, 830, 170, 344, 57, 245, 218, 15, 251, 191, 690, 144, 942, 71, 296, 119, 183, 144, 0, 77, 149, 96]"
12,54.18291091918945,3.2778239250183105,0.1380160003900528,4.0153279304504395,15.479904174804688,22.85625648498535,16384,15491,"[110, 307, 235, 934, 725, 0, 282, 125, 432, 952, 429, 357, 29, 11, 3, 88, 609, 83, 402, 217, 252, 7, 10, 284, 16, 1169, 232, 11, 353, 49, 29, 366, 410, 48, 343, 25, 148, 113, 374, 824, 405, 333, 55, 176, 137, 21, 515, 209, 550, 219, 879, 1, 176, 379, 206, 288, 30, 144, 111, 157]"
13,50.748416900634766,2.979840040206909,0.14483200013637543,3.921152114868164,12.140543937683105,22.704160690307617,16384,15683,"[102, 327, 204, 1080, 528, 0, 70, 109, 320, 795, 444, 502, 178, 13, 36, 97, 561, 100, 230, 269, 452, 104, 31, 350, 86, 1636, 274, 185, 275, 2, 4, 367, 199, 30, 449, 53, 169, 90, 159, 780, 169, 381, 53, 191, 105, 25, 384, 104, 548, 212, 850, 296, 243, 104, 196, 422, 60, 143, 83, 155]"
14,51.927040100097656,3.7867519855499268,0.15641599893569946,4.128064155578613,12.041888236999512,23.414592742919922,16384,16808,"[88, 517, 151, 841, 734, 0, 174, 2, 129, 1036, 258, 524, 0, 1, 33, 48, 812, 161, 309, 147, 317, 85, 29, 330, 72, 1940, 271, 24, 300, 80, 37, 298, 351, 84, 277, 78, 199, 95, 354, 727, 185, 380, 43, 261, 139, 21, 423, 104, 709, 74, 960, 104, 47, 107, 217, 229, 70, 163, 94, 141]"
15,53.84294509887695,2.6470398902893066,0.15107199549674988,3.684959888458252,16.485759735107422,22.35430335998535,16384,15443,"[27, 355, 218, 802, 386, 0, 150, 405, 206, 871, 317, 724, 84, 70, 52, 50, 645, 50, 245, 253, 366, 71, 87, 326, 41, 1173, 172, 126, 396, 66, 60, 425, 309, 22, 371, 5, 201, 64, 332, 832, 236, 487, 60, 339, 185, 24, 541, 159, 568, 48, 1000, 156, 195, 148, 153, 252, 29, 72, 237, 140]"
16,50.408447265625,1.8503680229187012,0.13318400084972382,4.0502400398254395,12.076671600341797,23.82316780090332,16384,17249,"[24, 230, 563, 704, 736, 2, 221, 93, 217, 899, 334, 443, 90, 3, 33, 108, 726, 336, 258, 153, 260, 167, 3, 374, 37, 1232, 179, 44, 285, 7, 15, 629, 931, 83, 525, 19, 93, 65, 281, 716, 285, 221, 28, 221, 91, 36, 429, 206, 650, 66, 876, 190, 124, 122, 130, 240, 0, 32, 140, 179]"
17,51.21023941040039,1.0577919483184814,0.14617599546909332,3.7840640544891357,14.468671798706055,23.33318328857422,16384,16063,"[50, 406, 253, 957, 421, 0, 160, 142, 228, 962, 363, 632, 0, 30, 38, 60, 623, 187, 263, 275, 171, 41, 20, 321, 111, 1614, 185, 60, 207, 99, 75, 557, 539, 20, 410, 24, 230, 58, 225, 970, 184, 281, 48, 205, 224, 32, 506, 62, 567, 35, 1024, 46, 95, 319, 213, 137, 18, 201, 64, 136]"
