iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,88.58112335205078,2.6408960819244385,0.3001280128955841,7.193408012390137,45.176734924316406,24.84003257751465,16384,18229,"[0, 75, 0, 0, 1, 12, 50, 1703, 778, 0, 0, 635, 481, 329, 2828, 4, 3007, 65, 0, 145, 0, 0, 453, 16, 0, 0, 1387, 623, 0, 1055, 56, 0, 0, 53, 87, 957, 1061, 1, 0, 1, 0, 0, 0, 1, 0, 0, 7, 18, 11, 0, 0, 0, 11, 0, 437, 36, 0, 0, 0, 0]"
1,102.98880004882812,2.8385279178619385,0.21279999613761902,9.475584030151367,61.94460678100586,19.564128875732422,16384,14131,"[1, 8, 0, 0, 0, 451, 11, 1507, 7, 0, 0, 486, 7, 73, 7553, 0, 729, 237, 0, 1, 0, 0, 397, 1304, 0, 0, 721, 8, 0, 1694, 0, 0, 0, 99, 295, 182, 563, 0, 0, 2, 0, 0, 0, 1, 6, 0, 0, 16, 0, 0, 0, 0, 0, 4, 20, 0, 0, 1, 0, 0]"
2,101.11180877685547,7.032832145690918,0.17084799706935883,7.05728006362915,55.521888732910156,22.80473518371582,16384,15267,"[0, 2, 4, 0, 2, 26, 67, 1101, 833, 2, 0, 373, 4, 75, 5034, 0, 1693, 220, 0, 13, 0, 0, 39, 1192, 0, 0, 829, 350, 0, 2370, 23, 0, 0, 0, 22, 1250, 750, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 16, 6, 0, 0, 1, 11, 6, 59, 0, 0, 0, 0, 0]"
3,90.4949722290039,1.9466240406036377,0.3031040132045746,9.014080047607422,45.122623443603516,24.37798309326172,16384,17571,"[1, 46, 0, 0, 0, 22, 18, 1264, 9, 0, 0, 450, 19, 141, 5004, 1, 3178, 130, 0, 4, 0, 4, 162, 41, 0, 0, 1469, 488, 0, 1999, 27, 0, 0, 63, 406, 498, 623, 103, 0, 0, 0, 0, 0, 167, 0, 0, 6, 16, 0, 0, 0, 0, 0, 5, 10, 10, 0, 0, 0, 0]"
4,91.35308837890625,2.2128639221191406,0.18835200369358063,7.3706560134887695,49.42095947265625,24.3143367767334,16384,17261,"[0, 27, 0, 0, 2, 1, 15, 1464, 16, 0, 0, 1209, 0, 0, 5895, 0, 208, 101, 0, 32, 0, 0, 35, 1035, 0, 0, 523, 204, 0, 1865, 93, 2, 0, 142, 570, 236, 2047, 0, 0, 68, 0, 0, 0, 3, 0, 0, 166, 17, 333, 6, 0, 0, 0, 10, 20, 39, 0, 0, 0, 0]"
5,94.05439758300781,1.1048959493637085,0.17295999825000763,8.247232437133789,48.80451202392578,27.043264389038086,16384,18610,"[5, 168, 2, 0, 3, 16, 26, 213, 53, 0, 0, 67, 0, 0, 9077, 0, 816, 352, 0, 19, 0, 0, 207, 958, 0, 0, 326, 27, 0, 257, 237, 0, 0, 369, 19, 789, 2039, 0, 0, 8, 0, 0, 53, 15, 0, 2, 0, 17, 25, 0, 0, 0, 180, 27, 10, 0, 2, 0, 0, 0]"
6,98.8252182006836,5.950463771820068,0.16067199409008026,8.215968132019043,53.290496826171875,23.321855545043945,16384,16608,"[13, 102, 1, 0, 0, 28, 4, 771, 31, 0, 0, 123, 0, 1, 7826, 0, 693, 12, 0, 19, 0, 1, 89, 8, 0, 0, 624, 21, 0, 1402, 1, 0, 0, 366, 564, 1192, 2057, 0, 0, 2, 0, 0, 1, 0, 0, 0, 381, 17, 13, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0]"
7,93.83936309814453,4.777984142303467,0.18639999628067017,8.60540771484375,47.64316940307617,24.903839111328125,16384,18338,"[2, 327, 1, 0, 1, 13, 0, 289, 7, 21, 0, 401, 240, 3, 6104, 3, 646, 209, 0, 4, 0, 0, 405, 1121, 0, 0, 272, 90, 0, 2733, 140, 0, 0, 452, 397, 709, 1646, 0, 2, 0, 0, 0, 3, 0, 18, 0, 51, 20, 24, 0, 0, 0, 0, 29, 1, 0, 0, 0, 0, 0]"
8,86.54745483398438,1.006592035293579,0.2707200050354004,8.203167915344238,39.67817687988281,28.217504501342773,16384,20295,"[2, 51, 1, 0, 0, 2, 0, 1399, 11, 1, 0, 61, 2, 1, 6898, 1, 1591, 309, 0, 1, 0, 0, 266, 19, 0, 7, 1699, 31, 0, 1134, 84, 1, 0, 34, 281, 1892, 567, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 0, 1, 8, 2, 0, 0, 0, 0, 0]"
9,88.22374725341797,4.835328102111816,0.15030400454998016,5.676640033721924,45.28297424316406,24.429344177246094,16384,16910,"[13, 445, 2, 0, 1, 9, 41, 669, 12, 88, 0, 744, 9, 64, 3380, 0, 1156, 86, 0, 8, 0, 1, 426, 581, 0, 0, 1193, 481, 0, 2360, 129, 0, 0, 608, 62, 2078, 754, 0, 6, 3, 0, 0, 0, 0, 0, 0, 509, 18, 391, 0, 0, 0, 0, 3, 42, 11, 0, 1, 0, 0]"
