iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,68.58342742919922,1.5001599788665771,0.13523200154304504,4.663104057312012,41.80995178222656,10.95263957977295,16384,7254,"[457, 145, 7, 40, 22, 344, 0, 386, 277, 135, 13, 108, 10, 56, 310, 85, 3550, 623, 30, 207, 1, 129, 4, 360, 23, 41, 111, 709, 352, 893, 14, 0, 10, 17, 2, 856, 132, 12, 172, 107, 67, 88, 100, 95, 0, 761, 1827, 2, 50, 0, 194, 5, 565, 237, 4, 222, 30, 909, 320, 158]"
1,65.34041595458984,0.1945600062608719,0.2048960030078888,5.999807834625244,38.08777618408203,11.222911834716797,16384,7066,"[134, 260, 2, 124, 8, 353, 0, 157, 139, 72, 38, 222, 5, 56, 44, 3, 2264, 508, 5, 1393, 0, 55, 33, 291, 2, 57, 56, 1270, 270, 2000, 59, 0, 41, 0, 3, 260, 136, 74, 25, 84, 44, 744, 122, 54, 0, 418, 1284, 0, 26, 0, 127, 3, 604, 275, 0, 153, 13, 1222, 639, 153]"
2,67.14060974121094,0.14233599603176117,0.23651200532913208,5.276480197906494,40.4607048034668,10.900735855102539,16384,6999,"[158, 114, 1, 126, 96, 464, 3, 107, 246, 86, 11, 159, 1, 27, 72, 40, 3622, 1193, 42, 583, 1, 28, 1, 254, 2, 102, 70, 577, 347, 1512, 36, 0, 87, 0, 55, 774, 29, 151, 116, 99, 12, 132, 109, 93, 0, 650, 1927, 1, 53, 0, 164, 49, 174, 85, 2, 18, 32, 960, 484, 47]"
3,67.28192138671875,2.953216075897217,0.15785600244998932,5.7090559005737305,39.205665588378906,10.833536148071289,16384,6968,"[249, 120, 0, 95, 32, 517, 0, 148, 311, 122, 57, 40, 7, 35, 196, 63, 3813, 681, 76, 1026, 0, 109, 82, 459, 3, 36, 81, 743, 225, 660, 124, 0, 33, 0, 14, 394, 99, 8, 86, 57, 149, 209, 60, 279, 0, 837, 1107, 5, 55, 0, 121, 15, 370, 213, 5, 232, 28, 1019, 648, 231]"
4,65.22879791259766,0.7260159850120544,0.133215993642807,5.110752105712891,40.6703987121582,10.394847869873047,16384,6588,"[352, 200, 5, 239, 10, 505, 0, 49, 271, 47, 9, 57, 0, 36, 80, 5, 3832, 517, 42, 789, 0, 32, 16, 383, 0, 46, 90, 759, 398, 1803, 102, 0, 9, 6, 43, 960, 24, 3, 209, 33, 28, 195, 102, 159, 0, 340, 965, 1, 101, 0, 74, 4, 481, 107, 11, 135, 140, 914, 401, 265]"
5,67.97618865966797,0.45158401131629944,0.1955520063638687,6.377984046936035,42.892799377441406,8.971808433532715,16384,5944,"[42, 218, 0, 167, 373, 373, 0, 237, 229, 79, 81, 222, 23, 68, 158, 23, 3983, 733, 3, 776, 0, 123, 0, 351, 1, 2, 34, 591, 193, 967, 56, 0, 11, 0, 11, 911, 53, 0, 126, 110, 123, 72, 83, 97, 0, 472, 1348, 2, 118, 0, 6, 3, 432, 297, 1, 159, 250, 1324, 184, 85]"
6,65.3127670288086,0.4505600035190582,0.32067200541496277,4.553152084350586,41.03228759765625,9.425951957702637,16384,6270,"[134, 188, 2, 116, 4, 469, 0, 298, 428, 84, 29, 138, 1, 5, 341, 63, 3035, 673, 33, 501, 0, 43, 1, 177, 3, 27, 86, 725, 249, 2145, 191, 0, 98, 1, 38, 940, 190, 48, 133, 34, 64, 95, 98, 41, 0, 516, 1250, 1, 40, 0, 13, 3, 489, 521, 1, 94, 23, 997, 310, 157]"
7,65.98860931396484,0.1454080045223236,0.26601600646972656,4.948383808135986,39.16758346557617,11.292256355285645,16384,7107,"[298, 72, 9, 280, 13, 328, 0, 87, 342, 103, 16, 184, 3, 89, 81, 45, 3245, 917, 1, 632, 1, 111, 1, 512, 7, 14, 47, 665, 260, 1599, 31, 0, 127, 10, 53, 606, 264, 125, 77, 40, 27, 300, 156, 108, 0, 326, 1663, 0, 41, 0, 35, 1, 274, 226, 20, 185, 90, 1230, 295, 112]"
8,68.84249877929688,3.1242239475250244,0.13955199718475342,4.894527912139893,43.08870315551758,9.071295738220215,16384,5670,"[235, 206, 12, 73, 150, 385, 0, 71, 227, 94, 36, 193, 1, 122, 47, 49, 2442, 715, 33, 1458, 6, 52, 8, 327, 18, 51, 55, 856, 149, 1794, 67, 0, 93, 0, 17, 546, 96, 102, 99, 17, 66, 335, 67, 132, 0, 571, 1618, 0, 107, 0, 84, 3, 321, 115, 0, 61, 29, 1061, 600, 312]"
9,65.14892578125,0.15769599378108978,0.28755199909210205,5.320159912109375,37.440799713134766,11.195839881896973,16384,7421,"[133, 295, 2, 131, 17, 311, 0, 208, 285, 93, 65, 91, 1, 23, 150, 103, 3825, 624, 0, 755, 0, 63, 2, 382, 7, 30, 136, 245, 87, 1522, 13, 0, 102, 0, 55, 767, 132, 173, 223, 27, 25, 385, 119, 78, 0, 539, 1602, 9, 181, 0, 81, 1, 305, 230, 3, 93, 41, 1090, 260, 264]"
