iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,59.25580978393555,3.536895990371704,0.1361600011587143,4.3282880783081055,32.40582275390625,10.418656349182129,16384,6930,"[60, 0, 0, 0, 4, 528, 995, 1, 0, 624, 17, 20, 650, 37, 949, 4, 623, 65, 16, 703, 250, 0, 686, 6, 0, 2, 225, 2761, 0, 47, 0, 6, 0, 0, 0, 688, 163, 0, 42, 101, 67, 169, 5, 55, 2555, 0, 107, 3, 6, 0, 2150, 0, 1, 42, 237, 4, 76, 0, 0, 634]"
1,60.223487854003906,0.9768959879875183,0.13513599336147308,3.934112071990967,30.43414306640625,13.816864013671875,16384,9425,"[15, 0, 0, 0, 19, 1173, 263, 7, 0, 869, 79, 1, 161, 130, 1, 0, 207, 1, 47, 177, 124, 0, 1334, 19, 0, 0, 101, 2421, 0, 28, 0, 2, 0, 0, 0, 2283, 635, 0, 43, 150, 11, 111, 0, 45, 4001, 0, 164, 0, 0, 0, 547, 6, 0, 133, 231, 2, 30, 14, 5, 794]"
2,65.27180480957031,0.24473600089550018,0.2630079984664917,4.945216178894043,40.64057540893555,9.682784080505371,16384,6480,"[10, 0, 0, 0, 0, 580, 353, 5, 0, 502, 54, 1, 205, 39, 4, 1, 607, 3, 53, 845, 365, 0, 776, 17, 0, 0, 42, 2062, 1, 358, 0, 20, 0, 0, 0, 755, 49, 0, 4, 374, 15, 86, 0, 20, 5004, 0, 1, 2, 16, 0, 2512, 1, 0, 11, 197, 7, 46, 0, 0, 381]"
3,68.25267028808594,0.8908799886703491,0.21648000180721283,5.619840145111084,44.41231918334961,8.884320259094238,16384,6169,"[7, 20, 0, 0, 3, 419, 324, 37, 0, 399, 7, 0, 400, 33, 184, 0, 427, 5, 0, 236, 5, 1, 1452, 3, 0, 0, 51, 3101, 0, 0, 0, 1, 0, 0, 0, 1405, 299, 0, 4, 382, 2, 135, 5, 39, 5317, 0, 2, 1, 0, 0, 1098, 0, 0, 6, 146, 2, 43, 0, 0, 383]"
4,66.98291015625,3.3761279582977295,0.27504000067710876,6.0083842277526855,38.35340881347656,9.584735870361328,16384,6583,"[58, 1, 0, 0, 0, 621, 428, 2, 0, 297, 46, 0, 5, 10, 66, 3, 369, 2, 4, 181, 45, 0, 1120, 11, 0, 0, 72, 3109, 0, 0, 0, 7, 0, 0, 0, 964, 30, 0, 1, 170, 8, 46, 0, 27, 6494, 0, 13, 0, 12, 0, 1576, 1, 0, 4, 220, 1, 63, 0, 0, 297]"
5,65.09363555908203,0.9482240080833435,0.13635200262069702,6.836287975311279,35.216766357421875,12.415328025817871,16384,8172,"[66, 0, 0, 0, 0, 273, 447, 0, 3, 179, 39, 0, 90, 30, 0, 6, 546, 0, 2, 260, 16, 0, 1291, 93, 0, 0, 166, 2353, 0, 4, 0, 117, 0, 3, 0, 1176, 459, 0, 28, 104, 3, 71, 0, 13, 6602, 0, 211, 0, 2, 0, 1457, 0, 0, 0, 150, 1, 0, 0, 0, 123]"
6,60.73446273803711,0.8529919981956482,0.1584320068359375,3.8230080604553223,32.13385772705078,14.870047569274902,16384,10149,"[23, 0, 0, 0, 0, 1250, 272, 2, 0, 794, 23, 0, 21, 173, 634, 0, 415, 0, 32, 297, 197, 0, 995, 22, 0, 4, 124, 1677, 0, 22, 0, 21, 0, 0, 0, 2196, 11, 0, 44, 552, 4, 82, 0, 6, 4062, 0, 38, 0, 0, 0, 1066, 3, 0, 60, 377, 2, 62, 0, 0, 821]"
7,57.470977783203125,0.5355520248413086,0.13808000087738037,5.200960159301758,29.79702377319336,13.378623962402344,16384,8870,"[30, 0, 0, 0, 0, 324, 412, 2, 0, 661, 50, 0, 46, 81, 218, 0, 769, 0, 101, 386, 565, 0, 1079, 186, 0, 0, 17, 3042, 0, 18, 0, 1, 0, 0, 0, 939, 276, 0, 5, 208, 76, 56, 1, 23, 4880, 0, 0, 5, 0, 0, 771, 0, 12, 18, 538, 0, 0, 1, 0, 587]"
8,58.087425231933594,1.46943998336792,0.1422400027513504,4.837791919708252,30.04956817626953,13.681568145751953,16384,9123,"[9, 0, 0, 0, 0, 540, 133, 0, 0, 698, 5, 0, 234, 27, 42, 0, 734, 1, 0, 156, 125, 0, 1941, 41, 0, 0, 79, 3285, 0, 96, 0, 14, 0, 0, 0, 1064, 3, 0, 7, 819, 103, 71, 0, 44, 3585, 0, 18, 0, 6, 0, 1098, 0, 0, 6, 77, 2, 52, 0, 0, 1269]"
9,57.11872100830078,1.1458560228347778,0.1716800034046173,4.559103965759277,34.91667175292969,8.424768447875977,16384,5420,"[49, 0, 0, 0, 12, 711, 253, 36, 0, 190, 33, 0, 732, 25, 963, 6, 571, 1, 2, 194, 315, 0, 1656, 72, 0, 0, 143, 3200, 0, 1, 0, 77, 0, 0, 0, 242, 53, 0, 11, 328, 13, 39, 1, 7, 4382, 0, 26, 0, 0, 0, 1135, 2, 1, 3, 449, 0, 46, 0, 0, 404]"
