iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,79.28627014160156,3.215359926223755,0.15916800498962402,8.182208061218262,6.723199844360352,53.166847229003906,16384,40070,"[0, 3, 20, 0, 0, 16, 5, 1, 271, 98, 0, 0, 3885, 0, 0, 0, 5, 2, 15, 43, 0, 0, 55, 2937, 0, 15, 0, 33, 11, 101, 2, 216, 25, 1, 22, 1003, 1820, 0, 1, 3192, 1388, 17, 4, 0, 385, 1, 0, 6, 0, 0, 0, 4, 0, 30, 50, 20, 577, 2, 101, 1]"
1,85.80608367919922,3.4539520740509033,0.3290559947490692,8.176608085632324,8.382207870483398,57.00908660888672,16384,40020,"[0, 0, 0, 0, 0, 81, 0, 1, 64, 33, 0, 0, 3875, 0, 0, 0, 20, 1, 0, 128, 0, 0, 7, 1484, 0, 44, 0, 78, 19, 35, 0, 33, 8, 0, 13, 735, 1060, 0, 8, 4499, 3377, 22, 14, 0, 254, 18, 0, 8, 5, 0, 0, 0, 0, 2, 7, 0, 398, 0, 53, 0]"
2,74.01881408691406,3.180543899536133,0.1404159963130951,7.9673919677734375,7.045375823974609,47.40367889404297,16384,35396,"[0, 0, 102, 0, 0, 15, 12, 0, 16, 714, 0, 0, 4299, 0, 0, 0, 1, 0, 0, 236, 0, 0, 4, 4522, 2, 8, 0, 14, 1, 40, 7, 73, 31, 0, 22, 543, 413, 5, 132, 3196, 1118, 13, 16, 0, 176, 64, 0, 1, 4, 0, 0, 1, 0, 39, 64, 0, 409, 20, 51, 0]"
3,74.97113800048828,1.8012160062789917,0.14217600226402283,7.798175811767578,6.12886381149292,50.98310470581055,16384,39112,"[0, 0, 14, 0, 0, 10, 12, 10, 43, 74, 8, 0, 2783, 0, 0, 0, 44, 8, 3, 162, 0, 0, 38, 1938, 0, 7, 1, 29, 403, 13, 8, 135, 44, 3, 7, 96, 1922, 0, 60, 4923, 2428, 18, 0, 0, 162, 1, 0, 1, 5, 0, 0, 21, 1, 32, 27, 0, 810, 0, 80, 0]"
4,78.53568267822266,1.099776029586792,0.13504000008106232,7.47811222076416,6.230016231536865,54.265472412109375,16384,40722,"[0, 0, 13, 0, 0, 9, 3, 0, 326, 90, 0, 0, 1931, 0, 0, 0, 0, 5, 6, 357, 0, 0, 37, 1329, 6, 6, 0, 1, 12, 27, 4, 305, 10, 0, 6, 312, 4861, 0, 1, 3859, 1119, 157, 13, 0, 127, 13, 0, 0, 3, 0, 0, 0, 11, 2, 31, 0, 1304, 0, 86, 2]"
5,70.92530822753906,0.1658879965543747,0.2685120105743408,7.632832050323486,6.7018561363220215,48.44694519042969,16384,36190,"[0, 0, 1, 0, 0, 9, 0, 0, 61, 74, 0, 0, 2437, 0, 0, 0, 0, 2, 0, 191, 0, 0, 4, 664, 0, 1, 1, 0, 208, 9, 0, 124, 1, 1, 2, 185, 3120, 3, 0, 5147, 3198, 6, 23, 0, 212, 1, 0, 19, 0, 0, 1, 0, 0, 92, 3, 0, 577, 0, 7, 0]"
6,74.62297821044922,2.520064115524292,0.13971200585365295,7.649343967437744,6.132991790771484,50.19638442993164,16384,37439,"[0, 0, 0, 0, 22, 7, 2, 1, 12, 197, 0, 0, 2933, 0, 0, 0, 0, 7, 10, 246, 0, 0, 37, 2398, 2, 21, 0, 2, 22, 11, 12, 50, 4, 5, 62, 109, 2636, 0, 0, 4035, 1867, 49, 9, 0, 608, 32, 1, 0, 1, 0, 0, 0, 0, 0, 76, 0, 735, 48, 115, 0]"
7,74.61170959472656,3.1989760398864746,0.15347200632095337,8.117695808410645,6.252992153167725,48.89481735229492,16384,37124,"[0, 0, 3, 0, 0, 5, 21, 0, 18, 119, 0, 0, 4822, 0, 0, 0, 0, 2, 5, 185, 0, 0, 59, 1574, 17, 11, 0, 1, 9, 18, 11, 86, 6, 0, 1, 41, 4636, 1, 1, 1915, 1517, 133, 0, 0, 528, 2, 0, 0, 0, 0, 2, 0, 0, 0, 59, 0, 468, 0, 108, 0]"
8,94.9401626586914,4.177919864654541,0.18892799317836761,9.076736450195312,7.794816017150879,56.8109130859375,16384,43429,"[0, 0, 44, 0, 0, 9, 29, 0, 50, 221, 0, 0, 2458, 0, 0, 0, 0, 3, 11, 292, 0, 0, 9, 4224, 0, 34, 0, 10, 0, 157, 0, 290, 31, 0, 1, 58, 2108, 0, 1, 2982, 1773, 20, 1, 0, 277, 8, 0, 0, 0, 0, 11, 0, 1, 0, 43, 0, 1121, 0, 107, 0]"
9,77.1256332397461,0.9062399864196777,0.13568000495433807,8.494912147521973,6.857088088989258,53.147422790527344,16384,40040,"[0, 0, 0, 0, 0, 11, 0, 0, 10, 28, 0, 0, 2277, 0, 0, 0, 6, 8, 19, 105, 0, 0, 15, 4736, 0, 10, 1, 17, 3, 28, 6, 50, 27, 0, 9, 25, 2285, 36, 4, 4018, 928, 235, 115, 20, 563, 2, 0, 0, 2, 0, 0, 0, 0, 49, 34, 0, 594, 0, 107, 1]"
