iteration,latency (ms),metadata latency (ms),schedule latency (ms),first transfer latency (ms),second transfer latency (ms),comp latency (ms),total number of tokens sent,total number of tokens recv,expert distribution
0,64.00717163085938,0.8355839848518372,0.2423039972782135,4.687136173248291,27.05059242248535,20.851327896118164,16384,14339,"[1034, 156, 0, 558, 0, 144, 29, 0, 69, 132, 181, 11, 364, 162, 4446, 127, 0, 0, 1, 0, 0, 309, 66, 0, 0, 1, 4828, 16, 0, 19, 2, 904, 53, 882, 41, 13, 0, 144, 153, 69, 69, 3, 133, 80, 39, 55, 96, 150, 318, 1, 0, 33, 117, 0, 0, 0, 252, 28, 10, 86]"
1,72.5770263671875,4.456448078155518,0.16300800442695618,6.2006402015686035,32.03395080566406,21.170080184936523,16384,15030,"[963, 389, 18, 527, 1, 169, 19, 2, 2, 19, 17, 34, 490, 1325, 1684, 325, 0, 28, 1, 0, 0, 239, 56, 28, 0, 0, 6200, 20, 0, 42, 0, 489, 43, 1507, 28, 17, 3, 44, 354, 186, 146, 2, 18, 7, 7, 6, 135, 27, 531, 3, 0, 12, 27, 0, 0, 0, 28, 12, 5, 149]"
2,61.68473434448242,0.10649599879980087,0.1993280053138733,5.066239833831787,25.13680076599121,21.427104949951172,16384,14989,"[2567, 76, 8, 1189, 0, 160, 16, 1, 219, 81, 46, 1, 972, 196, 2316, 308, 0, 10, 0, 0, 0, 221, 96, 0, 1, 0, 3520, 12, 0, 5, 0, 803, 179, 1369, 157, 5, 0, 12, 334, 197, 102, 43, 68, 25, 3, 35, 109, 46, 510, 0, 0, 26, 112, 0, 1, 0, 58, 37, 29, 103]"
3,65.83808135986328,0.11366400122642517,0.22121599316596985,5.262815952301025,28.135583877563477,22.317472457885742,16384,16075,"[916, 306, 11, 714, 0, 276, 21, 0, 32, 116, 40, 21, 496, 602, 2617, 250, 0, 8, 8, 1, 0, 329, 130, 5, 5, 0, 5178, 1, 0, 22, 6, 810, 38, 1330, 73, 1, 2, 38, 221, 158, 54, 32, 108, 127, 39, 23, 128, 44, 566, 1, 0, 21, 43, 0, 5, 0, 286, 8, 5, 112]"
4,59.7657585144043,1.691648006439209,0.1432960033416748,4.741087913513184,19.682464599609375,25.39910316467285,16384,17225,"[1020, 223, 0, 1296, 0, 562, 7, 13, 1, 98, 39, 72, 559, 461, 2442, 67, 0, 0, 0, 0, 0, 292, 44, 3, 1, 0, 3768, 618, 0, 82, 9, 559, 168, 1458, 203, 32, 15, 113, 444, 49, 48, 8, 27, 15, 10, 33, 172, 37, 857, 0, 0, 3, 164, 0, 3, 0, 186, 2, 11, 90]"
5,64.9850845336914,2.6695680618286133,0.15919999778270721,4.712512016296387,26.20899200439453,22.176191329956055,16384,15231,"[1485, 138, 22, 921, 0, 417, 18, 7, 1, 89, 280, 95, 366, 185, 2136, 408, 0, 28, 1, 0, 0, 326, 51, 0, 1, 4, 4834, 50, 0, 44, 1, 615, 148, 1052, 165, 3, 5, 62, 280, 749, 120, 23, 43, 9, 25, 155, 124, 50, 436, 0, 1, 16, 53, 0, 17, 0, 254, 15, 5, 51]"
6,65.38137817382812,1.120255947113037,0.16726399958133698,5.356575965881348,29.453792572021484,21.108320236206055,16384,14255,"[1495, 324, 30, 903, 0, 99, 49, 34, 56, 61, 12, 11, 306, 1040, 2205, 166, 0, 3, 0, 0, 0, 339, 70, 11, 5, 0, 4423, 195, 0, 4, 0, 848, 36, 1193, 33, 9, 8, 63, 357, 317, 56, 17, 116, 11, 28, 146, 88, 58, 619, 0, 0, 39, 217, 0, 47, 1, 121, 4, 53, 58]"
7,61.524993896484375,1.371135950088501,0.16991999745368958,4.977791786193848,20.792255401611328,25.35081672668457,16384,17468,"[1372, 175, 0, 567, 6, 132, 74, 25, 82, 94, 24, 17, 428, 1032, 3062, 230, 0, 1, 0, 0, 0, 514, 63, 21, 6, 0, 3875, 54, 0, 54, 9, 977, 53, 1139, 56, 20, 1, 21, 205, 346, 64, 34, 33, 45, 6, 142, 127, 35, 834, 0, 1, 18, 100, 0, 25, 0, 87, 3, 25, 70]"
8,67.378173828125,1.7838079929351807,0.14316800236701965,4.899712085723877,31.646976470947266,20.889663696289062,16384,14463,"[1727, 256, 1, 955, 0, 200, 12, 0, 195, 43, 35, 5, 432, 999, 2483, 220, 0, 0, 4, 0, 0, 229, 69, 26, 1, 0, 4512, 46, 0, 0, 10, 772, 48, 1390, 70, 5, 1, 9, 218, 149, 128, 8, 15, 1, 31, 20, 102, 31, 607, 0, 0, 24, 90, 0, 53, 1, 38, 5, 30, 78]"
9,58.577919006347656,0.2099200040102005,0.1287360042333603,5.135456085205078,22.670368194580078,21.932640075683594,16384,14619,"[2961, 433, 24, 833, 0, 202, 39, 29, 16, 83, 216, 32, 1300, 965, 1564, 115, 0, 3, 0, 0, 0, 337, 55, 13, 56, 0, 2908, 136, 0, 20, 5, 564, 74, 798, 40, 117, 0, 9, 504, 291, 235, 8, 104, 32, 37, 27, 60, 120, 722, 26, 0, 22, 138, 0, 5, 0, 46, 4, 11, 45]"
