iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,85,0,15.714303970336914,0.07680000364780426,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 75, 3, 0, 0]"
1,85,0,11.267071723937988,0.05939200147986412,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 78, 2, 0, 0]"
