,num_toks,time
191,1860,1.551701307296753
192,1870,1.5360000133514404
193,1880,1.5349760055541992
194,1890,1.6223572889963787
195,1900,1.6250879764556885
196,1910,1.6128000020980835
197,1920,1.6083626349767048
198,1930,1.6066560347874959
199,1940,1.614847977956136
200,1950,1.6049493551254272
201,1960,1.6489813327789307
202,1970,1.6360106468200684
203,1980,1.6472746928532918
204,1990,1.6803840001424153
205,2000,1.6735573212305705
206,2010,1.6803840398788452
207,2020,1.6660479704538982
208,2030,1.6732159852981567
209,2040,1.6691199938456218
210,2050,1.746943990389506
211,2060,1.7537706693013508
212,2070,1.746943990389506
213,2080,1.752405325571696
214,2090,1.706666628519694
215,2100,1.7032533486684163
216,2110,1.7059839963912964
217,2120,1.7431893746058147
218,2130,1.745578646659851
219,2140,1.748309334119161
220,2150,1.7558186848958333
221,2160,1.7585493326187134
222,2170,1.7595733801523845
223,2180,1.7360213200251262
224,2190,1.7315839926401775
225,2200,1.7329492966334026
226,2210,1.7674239873886108
227,2220,1.7534293333689372
228,2230,1.740117351214091
229,2240,1.746943990389506
230,2250,1.7773226896921794
231,2260,1.8203306992848713
232,2270,1.8220373789469402
233,2280,1.8411519924799602
234,2290,1.8520746231079102
235,2300,1.8462719519933064
236,2310,1.8012160062789917
237,2320,1.8015573422114055
238,2330,1.7988266547520955
239,2340,1.8032640218734741
240,2350,1.803605318069458
241,2360,1.8046293258666992
242,2370,1.8049707015355427
243,2380,1.8046293656031291
244,2390,1.8097493251164753
245,2400,1.8121386369069417
246,2410,1.8070186773935955
247,2420,1.8056533734003704
248,2430,1.8087253173192341
249,2440,1.8100906213124592
250,2450,1.810431957244873
251,2460,1.8008747100830078
252,2470,1.7650346358617146
253,2480,1.7759573062260945
254,2490,1.773568034172058
255,2500,1.8005332946777344
256,2510,1.777664025624593
257,2520,1.7851733366648357
258,2530,1.7756160497665405
259,2540,1.7838079929351807
260,2550,1.780735969543457
261,2560,1.7800532976786296
262,2570,2.1111466884613037
263,2580,2.1084160804748535
264,2590,2.1087573369344077
265,2600,2.0725760459899902
266,2610,2.0855466524759927
267,2620,2.105685313542684
268,2630,2.182826598485311
269,2640,2.186240037282308
270,2650,2.1845332781473794
271,2660,2.1432319482167563
272,2670,2.1548373699188232
273,2680,2.2016000747680664
274,2690,2.183168093363444
275,2700,2.2060372829437256
276,2710,2.2056961059570312
277,2720,2.1623467604319253
278,2730,2.192725340525309
279,2740,2.199893315633138
280,2750,2.1777066389719644
281,2760,2.227882703145345
282,2770,2.2306133111317954
283,2780,2.2620158990224204
284,2790,2.2466560204823813
285,2800,2.2633814016977944
286,2810,2.268501361211141
287,2820,2.3371092478434243
288,2830,2.3473493258158364
289,2840,2.3538347085316977
290,2850,2.36407470703125
291,2860,2.367487907409668
292,2870,2.3712426026662192
293,2880,2.3729492823282876
294,2890,2.3947947025299072
295,2900,2.406399965286255
296,2910,2.4002559185028076
297,2920,2.4221014181772866
298,2930,2.420736074447632
299,2940,2.421760082244873
300,2950,2.4702293078104653
301,2960,2.4661332766215005
302,2970,2.470911979675293
303,2980,2.425856033960978
304,2990,2.4289279778798423
305,3000,2.427903890609741
306,3010,2.396501302719116
307,3020,2.3193600177764893
308,3030,2.311850627263387
309,3040,2.3169706662495932
310,3050,2.3285760084788003
311,3060,2.3261866569519043
312,3070,2.3272107442220054
313,3080,2.3879679838816323
314,3090,2.356223980585734
315,3100,2.386261304219564
316,3110,2.361685276031494
317,3120,2.3664639790852866
318,3130,2.4104959964752197
319,3140,2.408789316813151
320,3150,2.412544012069702
321,3160,2.4135680198669434
322,3170,2.4108373324076333
323,3180,2.4118613402048745
324,3190,2.3678292433420816
325,3200,2.3681705792744956
326,3210,2.338815927505493
327,3220,2.352127949396769
328,3230,2.341546614964803
329,3240,2.3384745915730796
330,3250,2.347007989883423
331,3260,2.340181271235148
332,3270,2.3422292868296304
333,3280,2.3650986353556314
334,3290,2.340522607167562
335,3300,2.3661226431528726
336,3310,2.3668053150177
337,3320,2.3435946305592856
338,3330,2.355541388193766
339,3340,2.3517866929372153
340,3350,2.406399965286255
341,3360,2.3889919916788735
342,3370,2.390357335408529
343,3380,2.376021385192871
344,3390,2.372608025868734
345,3400,2.597546656926473
346,3410,2.5951573053995767
347,3420,2.6347519556681314
348,3430,2.6436266899108887
349,3440,2.6210986773173013
350,3450,2.6187092463175454
351,3460,2.6917546590169272
352,3470,2.6787840525309243
353,3480,2.7033600012461343
354,3490,2.7197439670562744
355,3500,2.708138624827067
356,3510,2.716671943664551
357,3520,2.7368106842041016
358,3530,2.837503989537557
359,3540,2.811903953552246
360,3550,2.856618642807007
361,3560,2.781866709391276
362,3570,2.774357318878174
363,3580,2.7586560249328613
364,3590,2.8477439880371094
365,3600,2.844330628712972
366,3610,2.849450667699178
367,3620,2.8528640270233154
368,3630,2.851840019226074
369,3640,2.8552533785502114
370,3650,2.872661272684733
371,3660,2.8470612366994223
372,3670,2.8668585618336997
373,3680,2.866858641306559
374,3690,2.884608030319214
375,3700,2.884608030319214
376,3710,2.9122560024261475
377,3720,2.9057706197102866
378,3730,2.908501307169596
379,3740,2.9020159244537354
380,3750,3.03547732035319
381,3760,3.0023679733276367
382,3770,3.0047573248545327
383,3780,2.9825707276662192
384,3790,2.983935991923014
385,3800,2.960042635599772
386,3810,2.976085344950358
387,3820,2.9890560309092202
388,3830,2.9825707276662192
389,3840,3.0228479703267417
390,3850,2.960042715072632
391,3860,2.9637973308563232
392,3870,2.9699412981669107
393,3880,2.980522712071737
394,3890,2.981205383936564
395,3900,2.9832533995310464
396,3910,3.0010027090708413
397,3920,2.998271942138672
398,3930,3.010218699773153
399,3940,3.0184107621510825
400,3950,3.0190934340159097
401,3960,3.018752098083496
402,3970,3.150848070780436
403,3980,3.1757654349009194
404,3990,3.1784959634145102
405,4000,3.1825919151306152
406,4010,3.155285358428955
407,4020,3.155285437901815
408,4030,3.1791786352793374
409,4040,3.1784959634145102
410,4050,3.1757654349009194
411,4060,3.064490636189779
412,4070,3.0214827060699463
413,4080,3.0187520186106362
414,4090,3.016021410624186
415,4100,3.0296746095021567
416,4110,3.0225067138671875
417,4120,3.0283092657725015
418,4130,3.031722625096639
419,4140,3.0225066343943277
420,4150,3.041621287663778
421,4160,3.0190933545430503
422,4170,3.057664076487223
423,4180,3.0607360204060874
424,4190,3.057664076487223
425,4200,3.0556160608927407
426,4210,3.0614186922709146
427,4220,3.1184213161468506
428,4230,3.2587093512217202
429,4240,3.2559786637624106
430,4250,3.2870399951934814
431,4260,3.155967950820923
432,4270,3.1706453959147134
433,4280,3.172693411509196
434,4290,3.212970733642578
435,4300,3.192832072575887
436,4310,3.216042677561442
437,4320,3.182250658671061
438,4330,3.2034133275349936
439,4340,3.158357302347819
440,4350,3.18122665087382
441,4360,3.205461343129476
442,4370,3.227989355723063
443,4380,3.2197972933451333
444,4390,3.2225279808044434
445,4400,3.2447146574656167
446,4410,3.222869316736857
447,4420,3.2474453449249268
448,4430,3.2453973293304443
449,4440,3.2498346964518228
450,4450,3.2150186697642007
451,4460,3.214677333831787
452,4470,3.2344746589660645
453,4480,3.2167253494262695
454,4490,3.2795306046803794
455,4500,3.274069309234619
456,4510,3.255637248357137
457,4520,3.276799996693929
458,4530,3.2699734369913735
459,4540,3.2716800371805825
460,4550,3.3989973862965903
461,4560,3.4187947114308677
462,4570,3.415722688039144
463,4580,3.4133333365122476
464,4590,3.4133333365122476
465,4600,3.4150400161743164
466,4610,3.442346731821696
467,4620,3.416405359903971
468,4630,3.4167466958363852
469,4640,3.419818719228109
470,4650,3.4184533754984536
471,4660,3.4184533754984536
472,4670,3.4225494066874185
473,4680,3.4184533754984536
474,4690,3.4095786412556968
475,4700,3.414357344309489
476,4710,3.419477383295695
477,4720,3.4396159648895264
478,4730,3.4420053164164224
479,4740,3.4368852774302163
480,4750,3.4321065743764243
481,4760,3.4549760023752847
482,4770,3.4546345869700112
483,4780,3.4368852774302163
484,4790,3.4542932510375977
485,4800,3.437567949295044
486,4810,3.476821263631185
487,4820,3.4976425965627036
488,4830,3.497983932495117
489,4840,3.480575958887736
490,4850,3.479210615158081
491,4860,3.499349276224772
492,4870,3.5051519870758057
493,4880,3.5054933230082193
494,4890,3.504469315210978
495,4900,3.507200002670288
496,4910,3.509930690129598
497,4920,3.5143680572509766
498,4930,3.5143680572509766
499,4940,3.5454293886820474
500,4950,3.5297279357910156
501,4960,3.5116373697916665
502,4970,3.5157334009806314
503,4980,3.5174400011698403
504,4990,3.5160746574401855
505,5000,3.536896069844564
506,5010,3.5355307261149087
507,5020,3.5655680497487388
508,5030,3.6065280437469482
509,5040,3.557375987370809
510,5050,3.603114604949951
511,5060,3.6297386487325034
512,5070,3.642709255218506
513,5080,3.6242772738138833
514,5090,3.6177919705708823
515,5100,3.618133306503296
516,5110,3.6423679192860923
517,5120,3.619157314300537
518,5130,3.8423893451690674
519,5140,3.8205440044403076
520,5150,3.815082629521688
521,5160,3.8365866343180337
522,5170,3.8365866343180337
523,5180,3.81986133257548
524,5190,3.8816426595052085
525,5200,3.8806186517079673
526,5210,3.8830080032348633
527,5220,3.8806186517079673
528,5230,3.883349339167277
529,5240,3.8601386547088623
530,5250,3.901439984639486
531,5260,3.8594560623168945
532,5270,3.8683305581410727
533,5280,3.8635520935058594
534,5290,3.903146743774414
535,5300,3.8645760218302407
536,5310,3.864234765370687
537,5320,3.8850560983022056
538,5330,3.881642738978068
539,5340,3.8813014030456543
540,5350,3.863210757573446
541,5360,3.8840320905049643
542,5370,3.9051947593688965
543,5380,3.931135892868042
544,5390,3.9082667032877603
545,5400,3.9116799036661782
546,5410,3.9301119645436606
547,5420,3.9284053643544516
548,5430,3.9178240299224854
549,5440,3.915093421936035
550,5450,3.961855967839559
551,5460,3.961855967839559
552,5470,3.9656105836232505
553,5480,3.9697066148122153
554,5490,4.334250609079997
555,5500,4.282368024190267
556,5510,4.338005383809407
557,5520,4.347221374511719
558,5530,4.349952061971028
559,5540,4.360533396402995
560,5550,4.305578708648682
561,5560,4.317525386810303
562,5570,4.335615952809651
563,5580,4.37828270594279
564,5590,4.368725458780925
565,5600,4.375210762023926
566,5610,4.3721388181050616
567,5620,4.390570640563965
568,5630,4.388181368509929
569,5640,4.394325415293376
570,5650,4.3724799156188965
571,5660,4.40012788772583
572,5670,4.420266787211101
573,5680,4.405930836995442
574,5690,4.459520022074382
575,5700,4.465322653452556
576,5710,4.465322653452556
577,5720,4.461226622263591
578,5730,4.4776105880737305
579,5740,4.476245403289795
580,5750,4.473855972290039
581,5760,4.476928075154622
582,5770,4.478293259938558
583,5780,4.49945592880249
584,5790,4.518229325612386
585,5800,4.514474709828694
586,5810,4.524373372395833
587,5820,4.520618597666423
588,5830,4.542805353800456
589,5840,4.56601603825887
590,5850,4.539391994476318
591,5860,4.564650694529216
592,5870,4.568405310312907
593,5880,4.567039966583252
594,5890,4.59605344136556
595,5900,4.581717332204183
596,5910,4.594688097635905
597,5920,4.591615994771321
598,5930,4.587520122528076
599,5940,4.592640082041423
600,5950,4.592981338500977
601,5960,4.592981338500977
602,5970,4.59059206644694
603,5980,4.648277282714844
604,5990,4.653055826822917
605,6000,4.623018582661946
606,6010,4.6452053387959795
607,6020,4.619946638743083
608,6030,4.659541289011638
609,6040,4.673194567362468
610,6050,4.646912097930908
611,6060,4.749311923980713
612,6070,4.754773457845052
613,6080,4.648618698120117
614,6090,4.708010673522949
615,6100,4.761941432952881
616,6110,4.760234673817952
617,6120,4.714154879252116
618,6130,4.719274679819743
619,6140,4.767061233520508
620,6150,4.762965361277263
621,6160,4.764671961466472
622,6170,4.759893258412679
623,6180,4.649642785390218
624,6190,4.59229850769043
625,6200,4.584789276123047
626,6210,4.610389232635498
627,6220,4.604928016662598
628,6230,4.563626766204834
629,6240,4.598101298014323
630,6250,4.5984428723653155
631,6260,4.5882026354471845
632,6270,4.56226126352946
633,6280,4.473855972290039
634,6290,4.470783869425456
635,6300,4.484437147776286
636,6310,4.497066815694173
637,6320,4.508671919504802
638,6330,4.5021867752075195
639,6340,4.5038933753967285
640,6350,4.548266728719075
641,6360,4.5448533693949384
642,6370,4.546901384989421
643,6380,4.550314585367839
644,6390,4.552704016367595
645,6400,4.549973328908284
646,6410,4.551679929097493
647,6420,4.555775960286458
648,6430,4.554752031962077
649,6440,4.55406920115153
650,6450,4.554751873016357
651,6460,4.554069360097249
652,6470,4.591274579366048
653,6480,4.5796693166097
654,6490,4.578986644744873
655,6500,4.577962716420491
656,6510,4.5776214599609375
657,6520,4.638378620147705
658,6530,4.641109307607015
659,6540,4.638378779093425
660,6550,4.633258660634358
661,6560,4.632917245229085
662,6570,4.63428258895874
663,6580,4.65339724222819
664,6590,4.630869388580322
665,6600,4.636330604553223
666,6610,4.634624004364014
667,6620,4.635989189147949
668,6630,4.641791979471843
669,6640,4.636671861012776
670,6650,4.640768051147461
671,6660,4.717226664225261
672,6670,4.72268803914388
673,6680,4.695381323496501
674,6690,4.675925254821777
675,6700,4.715861161549886
676,6710,4.698453426361084
677,6720,4.71893326441447
678,6730,4.736682573954265
679,6740,4.761599858601888
680,6750,4.753749370574951
681,6760,4.7455573081970215
682,6770,4.748629252115886
683,6780,4.7486294110616045
684,6790,4.934656143188477
685,6800,4.978005409240723
686,6810,4.981759866078694
687,6820,5.27564795811971
688,6830,5.305685202280681
689,6840,5.3094401359558105
690,6850,5.362005392710368
691,6860,5.332650661468506
692,6870,5.355861345926921
693,6880,5.299541314442952
694,6890,5.3408427238464355
695,6900,5.368831952412923
696,6910,5.377024014790853
697,6920,5.359274705251058
698,6930,5.387605349222819
699,6940,5.401941299438477
700,6950,5.433344046274821
701,6960,5.398869355519612
702,6970,5.506048043568929
703,6980,5.419008096059163
704,6990,5.412522792816162
705,7000,5.438122590382894
706,7010,5.557247956593831
707,7020,5.455189387003581
708,7030,5.491370519002278
709,7040,5.535061359405518
710,7050,5.503317197163899
711,7060,5.463039875030518
712,7070,5.460650602976481
713,7080,5.498197237650554
714,7090,5.525162855784099
715,7100,5.575338681538899
716,7110,5.584895928700765
717,7120,5.508095900217692
718,7130,5.593770662943522
719,7140,5.602645397186279
720,7150,5.614933490753174
721,7160,5.589674631754558
722,7170,5.583872159322103
723,7180,5.6248321533203125
724,7190,5.621418635050456
725,7200,5.626880009969075
726,7210,5.616298675537109
727,7220,5.632341384887695
728,7230,5.622101306915283
729,7240,5.626880009969075
730,7250,5.575679937998454
731,7260,5.623466809590657
732,7270,5.627904097239177
733,7280,5.528234640757243
734,7290,5.634730815887451
735,7300,5.650432109832764
736,7310,5.665791988372803
737,7320,5.715285301208496
738,7330,5.671594619750977
739,7340,5.709482669830322
740,7350,5.666816075642903
741,7360,5.698218663533528
742,7370,5.745663960774739
743,7380,5.740885257720947
744,7390,5.733717282613118
745,7400,5.716650644938151
746,7410,5.7125546137491865
747,7420,5.697536150614421
748,7430,5.712213357289632
749,7440,5.697536150614421
750,7450,5.70197327931722
751,7460,5.741226514180501
752,7470,5.758634567260742
753,7480,5.750101407368978
754,7490,5.771605332692464
755,7500,5.748053391774495
756,7510,5.782527923583984
757,7520,5.757269382476807
758,7530,5.781503995259603
759,7540,5.753514766693115
760,7550,5.756927967071533
761,7560,5.826901435852051
762,7570,5.792426745096843
763,7580,5.79857063293457
764,7590,5.817344029744466
765,7600,5.807445367177327
766,7610,5.8190507888793945
767,7620,5.830314636230469
768,7630,5.8272426923116045
769,7640,5.8306558926900225
770,7650,5.921791871388753
771,7660,5.830314636230469
772,7670,5.866154670715332
773,7680,5.8306558926900225
774,7690,5.873663902282715
775,7700,5.894144058227539
776,7710,5.849770704905192
777,7720,5.90062936147054
778,7730,5.8504532178243
779,7740,5.854207992553711
780,7750,5.908821264902751
781,7760,5.918378671010335
782,7770,5.964117209116618
783,7780,6.01361068089803
784,7790,5.980501492818196
785,7800,5.982208093007405
786,7810,5.938517411549886
787,7820,5.891754627227783
788,7830,6.002346674601237
789,7840,5.948074658711751
790,7850,6.030336062113444
791,7860,6.038186550140381
792,7870,6.03545602162679
793,7880,6.075733184814453
794,7890,5.9934719403584795
795,7900,6.026922702789307
796,7910,6.049450715382894
797,7920,6.025557359059651
798,7930,5.935103893280029
799,7940,6.027946790059407
800,7950,6.104405244191487
801,7960,6.0576426188151045
802,7970,6.106794675191243
803,7980,6.078805128733317
804,7990,6.126933256785075
805,8000,6.108842690785726
806,8010,6.149119853973389
807,8020,6.140586694081624
808,8030,6.12659215927124
809,8040,6.1218132972717285
810,8050,6.1030402183532715
811,8060,6.102016131083171
812,8070,6.104405403137207
813,8080,6.1047468185424805
814,8090,6.105088075002034
815,8100,6.101674715677897
816,8110,6.108842690785726
817,8120,6.104746659596761
818,8130,6.115669409434001
819,8140,6.146389325459798
820,8150,6.157311916351318
821,8160,6.155946731567383
822,8170,6.155264059702556
823,8180,6.154581387837728
824,8190,6.1562879880269366
825,8200,6.227626800537109
826,8210,6.204416116078694
827,8220,6.2303573290507
828,8230,6.227285385131836
829,8240,6.230015913645427
830,8250,6.232405185699463
831,8260,6.227968056996663
832,8270,6.236160119374593
833,8280,6.231381257375081
834,8290,6.235477288564046
835,8300,6.237866560618083
836,8310,6.235477288564046
837,8320,6.236159960428874
838,8330,6.240255832672119
839,8340,6.249130566914876
840,8350,6.238207976023356
841,8360,6.239573319753011
842,8370,6.269610563913981
843,8380,6.244351863861084
844,8390,6.285653273264567
845,8400,6.266538619995117
846,8410,6.292479991912842
847,8420,6.284970760345459
848,8430,6.303402582804362
849,8440,6.3105705579121905
850,8450,6.326272010803223
851,8460,6.324565410614014
852,8470,6.323200066884358
853,8480,6.341632048288981
854,8490,6.331733226776123
855,8500,6.354602813720703
856,8510,6.377130667368571
857,8520,6.571349143981934
858,8530,6.563498655954997
859,8540,6.592511971791585
860,8550,6.574421246846517
861,8560,6.553599834442139
862,8570,6.529023965199788
863,8580,6.649514516194661
864,8590,6.613333384195964
865,8600,6.6143574714660645
866,8610,6.639274597167969
867,8620,6.592511971791585
868,8630,6.607872009277344
869,8640,6.627669334411621
870,8650,6.6891093254089355
871,8660,6.715391953786214
872,8670,6.758399963378906
873,8680,6.737578868865967
874,8690,6.679551919301351
875,8700,6.666581471761067
876,8710,6.709248065948486
877,8720,6.686378479003906
878,8730,6.63210662206014
879,8740,6.8085761070251465
880,8750,6.793216069539388
881,8760,6.794922669728597
882,8770,6.845781326293945
883,8780,6.8334933916727705
884,8790,6.807210763295491
885,8800,6.75054931640625
886,8810,6.7379201253255205
887,8820,6.815743923187256
888,8830,6.836906750996907
889,8840,6.896639982859294
890,8850,6.8433918952941895
891,8860,6.869333426157634
892,8870,6.827690760294597
893,8880,6.872063954671224
894,8890,6.795605182647705
895,8900,6.854655901590983
896,8910,6.894933382670085
897,8920,6.883669217427571
898,8930,6.9058559735616045
899,8940,6.886741320292155
900,8950,6.863871892293294
901,8960,6.901418685913086
902,8970,6.918826580047607
903,8980,6.916437307993571
904,8990,6.9225813547770185
905,9000,6.9058559735616045
906,9010,6.905173301696777
907,9020,6.901418685913086
908,9030,6.952960014343262
909,9040,6.9041493733723955
910,9050,6.941696008046468
911,9060,6.939306577046712
912,9070,6.9372585614522295
913,9080,6.978901227315267
914,9090,6.981631914774577
915,9100,6.986410617828369
916,9110,6.9795840581258135
917,9120,6.987093289693196
918,9130,6.986410776774089
919,9140,6.971391995747884
920,9150,6.978901386260986
921,9160,7.006208101908366
922,9170,6.99289608001709
923,9180,7.020885308583577
924,9190,7.040341218312581
925,9200,7.045119921366374
926,9210,7.035904089609782
927,9220,7.034880002339681
928,9230,7.063551902770996
929,9240,7.0406826337178545
930,9250,7.039999961853027
931,9260,7.044778664906819
932,9270,7.066965421040853
933,9280,7.078912099202474
934,9290,7.098709424336751
935,9300,7.059797286987305
936,9310,7.107583840688069
937,9320,7.103829383850098
938,9330,7.069013277689616
939,9340,7.092565377553304
940,9350,7.080277442932129
941,9360,7.13318411509196
942,9370,7.12772274017334
943,9380,7.132842540740967
944,9390,7.134890715281169
945,9400,7.125674724578857
946,9410,7.142399946848552
947,9420,7.135231971740723
948,9430,7.146154721577962
949,9440,7.179263909657796
950,9450,7.170389175415039
951,9460,7.124650637308757
952,9470,7.1441067059834795
953,9480,7.264256000518799
954,9490,7.240021387736003
955,9500,7.193258762359619
956,9510,7.18779722849528
957,9520,7.195989449818929
958,9530,7.17687463760376
959,9540,7.19598929087321
960,9550,7.232170740763347
961,9560,7.246847947438558
962,9570,7.159466743469238
963,9580,7.15775998433431
964,9590,7.158784071604411
965,9600,7.158101240793864
966,9610,7.16049067179362
967,9620,6.889813264211019
968,9630,6.885717391967773
969,9640,6.883328119913737
970,9650,6.8840107917785645
971,9660,6.880938688913981
972,9670,6.886741320292155
973,9680,6.898346583048503
974,9690,6.894250710805257
975,9700,6.874111811319987
976,9710,6.8908371925354
977,9720,6.8799147605896
978,9730,6.907903989156087
979,9740,6.906197388966878
980,9750,6.910634676615397
981,9760,6.913706620534261
982,9770,6.910634517669678
983,9780,6.916437307993571
984,9790,6.916437307993571
985,9800,6.912341435750325
986,9810,6.910976092020671
987,9820,6.9137067794799805
988,9830,6.913706620534261
989,9840,6.917802651723226
990,9850,6.913365364074707
991,9860,6.914048035939534
992,9870,6.947498639424642
993,9880,6.975146770477295
994,9890,6.980266571044922
995,9900,7.009962717692058
996,9910,7.003477414449056
997,9920,6.952618598937988
998,9930,6.996992111206055
999,9940,6.996309280395508
1000,9950,6.980607827504476
1001,9960,6.979925314585368
1002,9970,6.981973330179851
1003,9980,6.981631914774577
1004,9990,6.984021345774333
