iteration,total number of tokens sent,total number of tokens recv,latency (ms),comp latency (ms),expert distribution
0,5100,3312,34329.19921875,12.141568183898926,"[2, 71, 90, 15, 10, 50, 73, 15, 0, 12, 3, 0, 41, 123, 52, 43, 26, 23, 10, 3, 40, 6, 21, 41, 4, 10, 20, 56, 21, 82, 11, 19, 5, 104, 18, 0, 6, 336, 40, 36, 15, 26, 33, 56, 18, 35, 39, 6, 93, 5, 61, 18, 21, 12, 4, 0, 29, 24, 18, 30, 1, 59, 11, 3, 17, 52, 50, 35, 119, 37, 31, 39, 49, 62, 33, 0, 45, 238, 3, 197, 39, 43, 11, 6, 11, 198, 13, 31, 18, 0, 4, 30, 34, 18, 5, 20, 2, 198, 120, 36, 45, 26, 52, 9, 6, 3, 10, 129, 78, 9, 40, 5, 16, 29, 86, 39, 15, 8, 14, 34, 1, 260, 16, 0, 31, 33, 51, 56]"
1,5100,3245,104.09677124023438,4.35097599029541,"[1, 51, 98, 16, 13, 36, 55, 16, 0, 14, 4, 0, 43, 115, 66, 36, 19, 22, 14, 3, 50, 6, 19, 37, 3, 11, 19, 57, 22, 72, 11, 16, 6, 110, 28, 1, 11, 324, 43, 19, 26, 20, 27, 62, 29, 27, 48, 9, 98, 6, 73, 16, 26, 11, 4, 0, 13, 26, 22, 32, 1, 60, 17, 3, 16, 59, 44, 41, 124, 43, 25, 29, 45, 54, 25, 1, 41, 235, 1, 172, 41, 47, 13, 8, 7, 221, 10, 33, 15, 0, 9, 22, 29, 18, 8, 15, 1, 201, 120, 46, 30, 31, 41, 19, 5, 3, 9, 135, 97, 9, 40, 6, 18, 27, 98, 40, 16, 6, 13, 33, 2, 261, 18, 0, 37, 30, 60, 54]"
